time,t1_wait,t2_wait,t3_wait,t4_wait,t5_wait,t1_cumWait,t2_cumWait,t3_cumWait,t4_cumWait,t5_cumWait,t1_reject,t2_reject,t3_reject,t4_reject,t5_reject
100000,148.70210228119873,143.71639042357273,339.6479280436878,677.4464369985842,0.0,201.0,201.0,201.0,201.0,201.0,0,0,0,0,0
200000,32.31009263773769,127.82806944153943,122.38306451612904,0.0,0.0,201.0,201.0,201.0,201.0,201.0,0,0,0,0,0
300000,24.19465648854962,0.0,19.164563106796116,0.0,0.0,201.0,201.0,201.0,201.0,201.0,0,0,0,0,0
400000,5337.156392651155,4431.289074306293,1482.1818967709128,5376.497669730539,1801.8425969173284,76415.63996302572,81129.51903511651,75078.19431936266,76944.15047169811,48135.767366720516,0,0,0,0,0
500000,16299.644997709875,6812.063489580074,10287.611499926928,8686.078096947935,26331.41696292534,20379.05086013463,22085.331345826235,32316.92028087567,14401.845224395858,8050.737149532711,0,0,0,0,0
600000,1575.7890253565768,10293.283654587509,2670.2378972378974,3943.7167458432305,552.03125,2020.581284495735,2396.378120978121,2857.983042635659,2220.0,1006.1997635933806,0,0,0,0,0
700000,5271.730687674926,3794.744198994902,1178.450163282419,5201.1071293926225,1583.0477456603487,150223.9254047511,159630.77146631439,135333.13754775963,156234.11408450705,82223.92801857585,0,0,0,0,0
800000,16737.196041808842,8721.86095215886,10060.1327700751,8654.73299748111,13345.91832423869,32492.61153262519,42184.85055470959,49019.49723050703,19445.611914401386,24674.589024390243,0,0,0,0,0
900000,1736.386191198786,10231.604269005848,2191.4782458563536,2569.4434447300773,4590.300126103405,2246.808274470232,4888.705224850532,2069.0147637795276,1831.0176565008026,13517.712574850299,0,0,0,0,0
1000000,5255.003512331039,3943.2378026700503,1159.5546360222188,5288.437407065065,1980.4544717956633,206189.1196201562,212912.45596614032,173019.4751724138,208842.55033557047,107446.41309255079,0,0,0,0,0
1100000,16923.484567039108,9292.240075879341,10001.199227341944,8075.576145744378,16332.309856083733,31136.953178905864,44380.30714602752,56915.782051282054,11737.862847222223,25411.427884615383,0,0,0,0,0
1200000,2165.647916277331,10575.931351183064,2561.8497790868923,4354.612910967123,5171.280937410689,2613.209211553474,7682.557861961598,1575.2649572649573,6346.362944162436,18456.914498141265,0,0,0,0,0
1300000,5274.74040264941,3937.6416970470696,1127.7026538751425,5404.071630083259,2183.6007391053945,236485.7756936909,251164.83270274717,212628.98002803084,253026.24570912376,98122.01132930514,0,0,0,0,0
1400000,17028.73251475968,9181.312917761923,10386.036125146064,5827.186232831917,14038.721527543088,30199.095406360426,51208.24561003421,63686.15309734513,20332.916815210934,29820.733581164808,0,0,0,0,0
1500000,2338.995958429561,10383.839562908497,2752.427060539752,10326.924290850979,4595.635443037974,2803.7024324324325,8565.284643226474,1854.1234879032259,15052.925704526046,17566.250936329587,0,0,0,0,0
1600000,5289.539431735022,3945.995713604855,1145.3275846292781,5553.355932039585,1923.7661716489874,256710.8987085732,281494.84815000836,220240.19539427775,281629.4085778781,79485.27711686493,0,0,0,0,0
1700000,16137.927332586634,8514.735341773054,9892.504880239976,5621.428357089272,13351.8231789066,32285.558943089432,54643.81949541284,72936.65884955753,29147.739613809244,30813.684146341464,0,0,0,0,0
1800000,3018.990353697749,10925.342563476792,2661.6082474226805,10900.94476850164,4275.1596397087005,3069.1208731241472,11070.489936305732,1751.2235872235872,23227.513877207737,21703.09950859951,0,0,0,0,0
1900000,5278.325166558756,3817.062954163932,1143.296594560027,5527.026685479418,2370.0242079502614,280354.9461336626,307382.2810057764,245531.94818470214,266694.8508568782,98089.06396148556,0,0,0,0,0
2000000,16364.818397666373,9003.614429345691,10093.228497843795,5559.826921743952,12973.110720086626,34778.46944933367,59270.629413087474,81318.65580985915,39257.27933293627,32236.294471153848,0,0,0,0,0
2100000,19528.265786917098,10860.853574240966,3600.479238214174,10888.575314953441,4284.835294117647,6123.752222880854,12642.919728954912,2483.874062968516,27526.182786885245,22447.58302583026,0,0,0,0,0
2200000,5275.669563865481,3771.3099836722063,1115.5485157790554,5402.493020641414,2386.1730237700385,300562.36924957973,334510.2094445388,258476.70195943624,266554.5438274438,109578.82348901099,0,0,0,0,0
2300000,15949.72857850421,8537.659942013934,9818.58362639112,5672.222604325111,14978.958645989662,36621.49608486992,61086.84061930783,85714.16217430368,49369.90579710145,34938.313559322036,0,0,0,0,0
2400000,20151.169784378122,11007.029890004782,3651.23730964467,10874.589643553822,4309.564062845762,11301.558515414546,12993.311063024074,2742.5684104627767,30059.86217697729,21370.032104637336,0,0,0,0,0
2500000,5122.01985759309,3778.0830913881437,1143.0995240138584,5373.661101395046,2354.174759993018,298481.85842627013,355655.86843934655,249135.88306731437,278759.0272466539,111383.00485773769,0,0,0,0,0
2600000,15945.615361526146,7489.6066603269155,8996.036189879367,5870.515974759216,13859.226595577858,35708.13178873941,58779.59829257037,95246.17557974443,54609.947696139476,30461.473365617432,0,0,0,0,0
2700000,20318.948971658774,9318.539217014359,7448.993941762752,11274.86083499006,4679.860541969597,15874.9303241442,18452.963571624212,4386.625523012553,32145.31129032258,21460.13325330132,0,0,0,0,0
2800000,5172.468144480546,3699.0612592361604,1164.348345660401,5420.704265737796,2487.4611404627435,310849.17661887506,347762.3235189784,242401.0487720512,277214.9179245283,110150.94344827587,0,0,0,0,0
2900000,16445.71163208231,7087.50092305971,9356.817964510925,5997.821866738968,14766.517006802722,32462.62276785714,57255.876269621425,93836.57966764418,55696.7323943662,28447.648922686945,0,0,0,0,0
3000000,20543.900129328926,10069.021183053557,7819.834928738566,10834.806185944362,3684.980306979438,20944.110695353913,18469.59019983575,4315.495798319328,33973.549717057394,19430.423028785983,0,0,0,0,0
3100000,5147.724842449306,3827.9505259124803,1168.4288662054275,5523.321578059599,2339.3219204042957,329546.349393746,374632.41890189017,248140.1391825229,282404.9384465071,105188.20534351145,0,0,0,0,0
3200000,16621.05431276297,7787.4683035263215,8979.979788617436,5130.9592848557695,14239.323014804846,34370.20255383074,60905.43064133017,85653.48507097406,54520.704216073784,25842.106020942407,0,0,0,0,0
3300000,20538.525214983238,10206.92644149237,7300.121001926782,11112.441735389028,3843.691678832117,25907.133056796425,21325.487971569164,7556.364743250397,33952.22903225807,15352.220101781171,0,0,0,0,0
3400000,5008.079249978658,3695.058624171727,1140.041421581483,5585.559237097238,2397.6696622513737,320086.64097654383,397216.0591187953,256695.14552641034,279929.8980295567,106412.68393393393,0,0,0,0,0
3500000,16634.55905511811,7272.112639429372,9014.201982994988,5452.477501323451,15078.189913317572,34411.49267306721,54547.933060438234,91454.7092445328,55153.28580814717,27764.7578814628,0,0,0,0,0
