host,topic,registrant,timestamp
40534682050617350182049132342094420675926571350178116084498004596088895648,t1,48587603823844714425543621908507668418715467852174726936767601937034833158628,9188
40534682050617350182049132342094420675926571350178116084498004596088895648,t1,35850676677418986317350463458450158590212480590820511490374837070240869078973,12963
40534682050617350182049132342094420675926571350178116084498004596088895648,t1,50254541956026242278444533538050471749670445494373029516230584495365782904598,23420
40534682050617350182049132342094420675926571350178116084498004596088895648,t1,9857612889651054289506967138655374672422548031536530918090619446381313590200,33402
40534682050617350182049132342094420675926571350178116084498004596088895648,t1,33988257532937946634704351542826877217648882638261747046571248651490967882472,58332
40534682050617350182049132342094420675926571350178116084498004596088895648,t1,75518482971624393118990293300683660089876973837230552610107077734501146405886,70358
40534682050617350182049132342094420675926571350178116084498004596088895648,t1,106393921996619763865943462283522786396963988990783002248049945705667811071525,72137
40534682050617350182049132342094420675926571350178116084498004596088895648,t2,106393921996619763865943462283522786396963988990783002248049945705667811071525,82612
40534682050617350182049132342094420675926571350178116084498004596088895648,t3,9857612889651054289506967138655374672422548031536530918090619446381313590200,27471
84289508172603297146724169583735831579071803382913624138097833979230680883,t4,65389140590387488833178752310016390773748633410979252588532741335161234747137,92948
84289508172603297146724169583735831579071803382913624138097833979230680883,t5,65389140590387488833178752310016390773748633410979252588532741335161234747137,64042
84289508172603297146724169583735831579071803382913624138097833979230680883,t1,42132892860033482140634268563299905754909249201756564373614287289546071630080,38397
84289508172603297146724169583735831579071803382913624138097833979230680883,t1,75351733778858720542059282098456653797022624597128559476176949266591637122340,54017
84289508172603297146724169583735831579071803382913624138097833979230680883,t1,65389140590387488833178752310016390773748633410979252588532741335161234747137,64753
84289508172603297146724169583735831579071803382913624138097833979230680883,t2,84595477329267861904242750946388609092466721635761772212703784614574135026045,68694
165905294335721072599325068137650275699581097438474290702775703557342704311,t4,89890382484015807814093813645298437096948879120537426277181345130515074564942,24622
165905294335721072599325068137650275699581097438474290702775703557342704311,t5,89890382484015807814093813645298437096948879120537426277181345130515074564942,34464
165905294335721072599325068137650275699581097438474290702775703557342704311,t1,87253593419199862052239795283072159006116279631498868775707613652661370527710,14737
165905294335721072599325068137650275699581097438474290702775703557342704311,t1,4587786336427118485519358116582553033738642297128553728289536195839569239626,22148
165905294335721072599325068137650275699581097438474290702775703557342704311,t1,24352043099990544710412943754649985522718094979958092639873059303609451616508,42248
165905294335721072599325068137650275699581097438474290702775703557342704311,t3,89890382484015807814093813645298437096948879120537426277181345130515074564942,7009
165905294335721072599325068137650275699581097438474290702775703557342704311,t3,59369882864870039279953507999968002350377386158958024206863683796835472345148,76300
210752575186832947719182416143133047523635259988410832241261594318875484869,t4,59614421009769580551626541326573146086945064219403638350886408086645538580231,7263
210752575186832947719182416143133047523635259988410832241261594318875484869,t1,8652661731372471104310025614963003107343811292589050617575915963852645929314,12763
210752575186832947719182416143133047523635259988410832241261594318875484869,t1,92790953411917181689966469469331513210521229431115140488621827563154865005082,19188
210752575186832947719182416143133047523635259988410832241261594318875484869,t1,109977214524667033575298664874107773256254193541441860772815173917370363574478,21483
210752575186832947719182416143133047523635259988410832241261594318875484869,t1,68969998079964824480089220255091410188166722258236036528460041303610319178875,22065
210752575186832947719182416143133047523635259988410832241261594318875484869,t1,71285353526370746408914276581850724918704303722217129297961438943965567118644,31672
210752575186832947719182416143133047523635259988410832241261594318875484869,t1,42169254009076229462536834925780229943415807103063719240877272306391253640907,32296
210752575186832947719182416143133047523635259988410832241261594318875484869,t1,110031278916403342694496081932899996726763895905299292315436330990091377682794,53186
210752575186832947719182416143133047523635259988410832241261594318875484869,t1,107297479788223713450899012552051398146669533534314757934465994177986410824061,60047
210752575186832947719182416143133047523635259988410832241261594318875484869,t1,68292379923342750418380390577706414654484094296226688269736842985301422285195,66090
210752575186832947719182416143133047523635259988410832241261594318875484869,t1,73216289843922328681767835449667200449784425187555080771709408951037956449149,66252
210752575186832947719182416143133047523635259988410832241261594318875484869,t1,59614421009769580551626541326573146086945064219403638350886408086645538580231,75170
210752575186832947719182416143133047523635259988410832241261594318875484869,t1,103490353491996078876709821550731682675849277785244838656122332249082811436592,81995
210752575186832947719182416143133047523635259988410832241261594318875484869,t2,105421622209240868776857065212586156281227169617277564439538277508635108826959,21448
409685566143963560768066911271298035207131488238774030277248483294705525269,t4,23848747281347076796386991580071616921885826932691055561310488636529545486476,57981
409685566143963560768066911271298035207131488238774030277248483294705525269,t5,78747677772741708259642147393842530969776161774083807534945685506268399322846,7988
409685566143963560768066911271298035207131488238774030277248483294705525269,t5,88444619717504652888406815448590462238116051762288881817050109709662127891139,60559
409685566143963560768066911271298035207131488238774030277248483294705525269,t5,11643303387613410944152806534896915934563472595491612172097260588706289334523,84702
409685566143963560768066911271298035207131488238774030277248483294705525269,t1,48361374973652025534850579032725164437968559034354725584100066887665496838531,18801
409685566143963560768066911271298035207131488238774030277248483294705525269,t1,37997434981500017002264900238962708706325324580190367701309039186703680551358,64876
409685566143963560768066911271298035207131488238774030277248483294705525269,t2,38738536698202565091782583283261036424110631775255663716838468622377631066089,6815
409685566143963560768066911271298035207131488238774030277248483294705525269,t2,98601509966619225316259564007784589301462732717923644780657732910644730736503,17655
409685566143963560768066911271298035207131488238774030277248483294705525269,t2,15518070464338856367650939704788789011640409105558746931362388270547849847559,33341
409685566143963560768066911271298035207131488238774030277248483294705525269,t2,95141781209396733440610914849700495866123516088196383374819750924268489994329,35729
409685566143963560768066911271298035207131488238774030277248483294705525269,t2,14156509516455497675010302782348502730598588144905531651427512257526190727032,41600
409685566143963560768066911271298035207131488238774030277248483294705525269,t2,87474952235740814900422953386135865954508356810783658650829495773296042926114,50909
409685566143963560768066911271298035207131488238774030277248483294705525269,t2,37997434981500017002264900238962708706325324580190367701309039186703680551358,81304
409685566143963560768066911271298035207131488238774030277248483294705525269,t2,65009052284180460665986949525979287158220423989269587814158208674827406462826,82949
409685566143963560768066911271298035207131488238774030277248483294705525269,t3,65009052284180460665986949525979287158220423989269587814158208674827406462826,55190
