topic,nodeId,count
t4,111034180029146108143814612264577567034182144296964599793056843094279408221789,17
t4,70348155023664289441868988016812467927141838619077729408287317991908331795387,20
t4,91709672640524030151949598644426885314965147141911604687570421436298331471618,20
t4,53432601509812910195130532305733179919932501530809695088748737206668805978464,19
t4,110031278916403342694496081932899996726763895905299292315436330990091377682794,18
t4,26335433469445916747880774751911218683185135242224111836084336798486330027111,17
t4,18477782980550566995769582477326010768721133647314498349828651714110889258870,18
t4,62763891618267851339949863579244393372192332005702795084447228967268849854764,18
t4,15321584409193569710204889671589966367660619730621758183143205379795381989085,18
t4,165905294335721072599325068137650275699581097438474290702775703557342704311,11
t4,107266742747603761506774424250671486893109335011077441327244075120864006421966,18
t4,68776632916308425747000180287431819545089617516846324324833528107943922803483,19
t4,90262396255125480997260660908601848749831519065892671029796044190203586593414,18
t4,95297023925959754595444178614027186460661576181052372019617725279996015807658,20
t4,8714233843250767885649606068778681874332767080573082556700218824979360350255,15
t4,22514591897439866822145391359708312182298711161946616691396835985341807156081,19
t4,78439436478547169601748849340633697124676922281368940315750671647007964626943,19
t4,20806317434299010664269595443598116587580948299287568951844410618714056897387,18
t4,83012880719860979680530988689169126468015418120709726007127753220909252985016,18
t4,16177127102845415847689439258806678604629630167130858029500508153742269618276,18
t4,83594377213239531121919877250234074946427222831102774706930760211557646174270,20
t4,42665578987445955900345332981025065894634509912888309782902656361646507481173,20
t4,106894490399714119523401852582676231066695728350947536446286459250478992756323,19
t4,12099222262789572312116080590714581704422525572392056769592814071714676961284,18
t4,11102791643168726386128995694287706136334433914442173751431706701342512002845,17
t4,85990642857720123411740879771740030153051586625703099821371960472801004124945,20
t4,8727583469706540545971363258414755545306388551236554916618776706287425449335,19
t4,33852768713256406846959703569440174622725549881716701025157468685113578187346,17
t4,45624092886978748696209097384304862897165905896643451787220830820476158804933,18
t4,29588269238047953054834178760555309542979928589448878025639733288261376017805,14
t4,70447567318146609579085140559631265651085480818011298260787345542809752765621,18
t4,83034203613541349186764182698843546995688074450359232779252839567547279294856,15
t4,34207491284641535725420345419346590637939953175792360741083188044083137940759,17
t4,54002873016362286087072413615902512317351108175159504180822541945108694090911,18
t4,108656796164360562004617937935208963679502780879443606669978908733745762057986,18
t4,55636089963884728898863109838180510385452165783475302993063608157116708170765,17
t4,69447824242336487749269361125104610867030917367479771012939100212276621757464,18
t4,72153094771917481032600565742152504249141589092819946627465937849475009586042,18
t4,25616670993763178784052302018851417944023232476764488743124249686734503884279,19
t4,41030224984255631477458452458414505101281688750616361174605092629422216043308,17
t4,54845572825645884859125456949089387673048454292798944653097456874324392698683,16
t4,80203721953212654127120144602169949551173077964345339527748343097919977085621,19
t4,110626229127296961676213666076061334443665375670002305356107019137396425374563,18
t4,100911879012741375503228613144232554225324762723899743403200312881612315318620,18
t4,93521162768439671565661684342513545119671055856906604323096817957703275046341,18
t4,59758491732991730805051278054515000539002004688960729099995048729349726684059,19
t4,88523972390701521224547051310049204836256713180051103265021153933698724413736,18
t4,56031930453418270956768318139086518164317896642959632383807692700460009802666,20
t4,27989277891180342720301506887609346209647245582755070062961067748025394254656,17
t4,109977214524667033575298664874107773256254193541441860772815173917370363574478,19
t4,72222429992632003528681709305196346676560296168687130017356145963581311892231,19
t4,47247550407684973660938710081895292403546841946364684351540915474868438859209,17
t4,83260124415121885439338664553176395237362852076141604773491831395579491446843,17
t4,112304520265612236992568219058774516427663733182457033382728525740946558218531,19
t4,53706593471971536450379415379474026766626002340376071314593315930054711759235,20
t4,80675607949115927648821708338897205619235050728740655063326034568613384541402,18
t4,34523216865377208915092308948091500874852052592298153383496785107301266181710,19
t4,90758582503566110041136508426406668911490270703257834358867236802626691660870,19
t4,75209052046063289210837535827697439309576625616001296662056770165818843075717,18
t4,68794428436605083235294079874820233440835979389786784774787348697575407989460,19
t4,23848747281347076796386991580071616921885826932691055561310488636529545486476,19
t4,40534682050617350182049132342094420675926571350178116084498004596088895648,12
t4,56675009374592908569821874580553695067624121079341422446345618313979245096720,18
t4,3874495101500149005847658960389930163328114711481857261436464496138231378488,19
t4,17390436507886059755603999835937447771743499150382740876655389630090380575937,17
t4,109331616146726007565030896310667640731303672983627596009805518311527843161873,19
t4,81968430500989908522481928041280329569388590969368422861192456947644455261254,18
t4,53716777701747755113514275292537796767054354187401960409259540058756416817357,2
t4,92790953411917181689966469469331513210521229431115140488621827563154865005082,17
t4,52858751140249724293862150207623852354033249751928907508180612616116628801952,17
t4,92751530768544560688393575112477304596874323152407637222293798450110790031836,18
t4,59614421009769580551626541326573146086945064219403638350886408086645538580231,20
t4,4404077744086494244703446036980204493797383808714931255076467618764158317284,19
t4,31137038430940234082996212788104991382017353555111310294381257904192346714409,19
t4,28646511907252467677371734520898102740090435540728149787699898276714552207558,20
t4,72242253682029647537244808738507382171822008287686482206902561121633635800416,18
t4,48810635258786970019883418198715295992293323347623950001010685373359382110373,13
t4,84830951978493354671116872014796353678745297704608468153760228684202297628996,20
t4,37561945143433309445842724760801747009424286651552256850972526932490061115485,20
t4,91345162103665768583389698828416715351286591848316073876205151543201603591080,17
t4,106655688710425436983294189586874051407090088359659070138389214443975385540995,20
t4,44241487881098052628917752754226841643871353083534579732665460160093905488776,17
t4,31212412362189390297036353836930847091526601121486578045579244011991089859855,19
t4,87567760227008989056258684167264527215881713088528889831492847274705972666668,17
t4,43411282369872863901268452301169257668776778184929690987416272085174317470418,17
t4,100511355854852212998724340033764147595397934250746780992348761670432466206623,17
t4,113843887147997734592465292310157750869347288473026975044861491902590411698995,17
t4,894013991728088474817579377089853202062707985982835962745781866370977791964,20
t4,110475201203503889449897747921028755130374058779167753722798857002605633154325,19
t4,10189855192964103688858211378475251493502081290551104081999149167477276565311,17
t4,89890382484015807814093813645298437096948879120537426277181345130515074564942,20
t4,53710197107873973824494226999612044978881983722440511902455530073082869067780,14
t4,45511719427300593018886717580216747400941684814520023669050363594703456575329,18
t4,1879907446795302251885452307599316751634148257223742466518485280245061827659,18
t4,79468824311679081562344274596174489968529972730898522336743393736683309769196,19
t4,45686291411099668269379175126813632491559714525154877604133197138470235670862,17
t4,22872597475791768055358931619016899701888303711643208684230273204653094169471,18
t4,93820101152878249312620397410723429545121672264492190906648764092922780103571,17
t4,99169793406854127549345579408838161978878095519065895890105380121529473292727,18
t4,27754697315522054647083305907655750834654309251205256451299019433306225927736,18
t4,105113719197286672338645922596871770290354669962242478414514110362294490689711,18
t4,42083047623959345310620471457522339850026272970255212649113674359715683277792,19
t4,54919362988264785798143308053397377077191190992192614650656815778014591055584,16
t4,15520922571860377731276308602010699514164641057590504234344516690562260237955,19
t4,52156816332216028449156607338336998740211710953856202000028318946051943321332,14
t4,112529523441043795803305032321884243485804071185099094126551522767014828707598,18
t4,45681409719748677050384600976089070671915706197214776477192577333154441042822,18
t4,15789067066456921531428373660816515614113922105396274181314864723229801799325,17
t4,33907528089280800246339883972405302416089694070814956956665044590393038306226,17
t4,64309006358829655980832705068538381948906731691883605516520021212531230781227,16
t4,97252858455923358881953408719731125528520854740117775305138323799293373102635,18
t4,45253286232282766408831950372672538636887715227706227609004174573846535652752,18
t4,66354564154295514029995806129932754349834728012311064830623704309269303099297,18
t4,34443810403411402223548582243402038636039834219624497936107927274174161390664,15
t4,50017900000939272789703954357349549509272536764294485381588385232896816729241,18
t4,84960259331761291560131626836042920343610433368262544471031101495944662283302,0
t4,56737261456637645870359161783009537027312463183511810309036208111362657918097,19
t4,77859829594689304864567433044665534501331095450429213836522399253654470794438,19
t4,75227654747063539728292040428605387730849461444931851028311780556506963020934,19
t4,60301170503464668638747846264349898188650714539738212600019141898863316561646,19
t4,13677300545632203010559361214220656562185451278622908716836562979693509704749,18
t4,4254008008228129872541275660377476557176569247847932799955933212413243946508,19
t4,33714261359285805799842715746353058659567907124938519609852300022399620984917,19
t4,15480590063237971897783411165344236427069954777495882398078871350787366872925,15
t4,88531707555773649038394588351793435543857675317151250473226862115005488078106,18
t4,109793829073435430285548925921886910980590634145807575497658903869322533885880,19
t4,58815666262248141229878710884555910286355904132702460654276134742519565282190,18
t4,7624824490489282973498039541767174434847516006012683333393406067396832125020,18
t4,25501981299047015756168433059010347387024228050078021262021987841164862186047,18
t4,86364850827265028020775546258051549337986635861398392014223725842747683450309,19
t4,96958950588313310418323766532386862587838269562655716330245319524996558248682,19
t4,59345285923376544989793216949892017597886560235805764965511106309631326021304,19
t4,28837917827065681588232816329052374957178801190330779300443341981315698724980,16
t4,21676591754628768397812506757794466791085540928217246033280792944707580128966,17
t4,30159048111549826655267761211965354020834137709014144935450680755465128458106,18
t4,88005886882960377468610544078445141615172557813925403252107265220767530415241,16
t4,41319621443858297429665001542737148005804427854026503242469738924349920852531,18
t4,79927243835685832658944297695481307840347966000389056192450835902488114609030,20
t4,112995881359985609227921660102407893202145833252574431915611384663507764561556,20
t4,16746240871887335224467670686917427069864978419154565330491185004917033643401,18
t4,64038408698393584371693990470013764735151180855416361380715341944534934570133,20
t4,92348470745770503461030882295855124829574331978615895157128844678803589047750,19
t4,105422840457877010364084340022738478991535065382118708815220853455314635662258,17
t4,63201415488885584493998240298016783078228024470320591834241336379092889397257,18
t4,70097087951683259035382029106735814126513002509789608211038571325177984613675,20
t4,86709158382766558730794449831939687162590520080747341644683997952967228462607,19
t4,93504392871578900492385592765806926297773557857632812374169426944644674874020,17
t4,26170336145250900880097942613883824642128893267548124393749193221554257736780,20
t4,53292720739717558220006440024509603799293267882100465620266185229753864659524,18
t4,60723647530670155507017345923533352409925036822973627476872031065211264663188,18
t4,26431677182349999670147022006820220673431261349084169005675731621982009218099,18
t4,14922354526206540949439079561426005506531739369695661922130632069445598699362,18
t4,17208199952816377371567768763307272741277836361489794232601137195571551890791,18
t4,42034364024608873889989313274394166791504671029953411516938815603788182451064,18
t4,65389140590387488833178752310016390773748633410979252588532741335161234747137,19
t4,43948812021432999382060602019696002397085775756962765410780653775933284242916,16
t4,78198429533452371085773214140066870285395310365075164415387672005904887844042,18
t4,15308786291468696989764448036107932826557301820410822116802365717522779827492,20
t4,73349168883913097121146103285466937809056341889705528140700155162101499294351,20
t4,8264136406448739941260459574225691520008066526269508463608781231341090694671,18
t4,89581844203242595843051638094649360971189454905495358365304981152652847374528,18
t4,74989527319906197844448214195057296902076408291474485462917319055946558608818,18
t4,88444619717504652888406815448590462238116051762288881817050109709662127891139,19
t4,94281746735782133580859442514343392722391381373223662268035384994632124887212,18
t4,62780018541659694429130227843130771515482362651756871631768682520728533228305,18
t4,109407587962195685625925468454816754725355373264760755309915206126970724945973,19
t4,111323718450051429914233172911129458599407615204221153637773649710510241093687,18
t4,30643406842488707843796040441116787952938837011666338589824839771006128050476,17
t4,69952950749410012451686506917392334995472323338160492018494195739276659516350,19
t4,59369882864870039279953507999968002350377386158958024206863683796835472345148,19
t4,74793594157731893301916122496287924984485815003518918892730740297827627861925,18
t4,892090802394192554330749865236687043142078535070647213645607029155670558691,18
t4,39309629487200354402440474193117550594332993038389269084169689235226967935015,19
t4,53432514045284130111519444541811716009149477958095415300405337723633395938781,19
t4,32355808350295054503963575914049061585290447454769676692761903055326660551570,19
t4,23406936944715598065326210263170544723191136544502189293804921973356223018790,16
t4,9857612889651054289506967138655374672422548031536530918090619446381313590200,16
t4,68605791428355709298567923068567240390560927024478567985844362735302719978457,20
t4,31926720548945589319061496628333711311572453407403774306814273653378113728103,18
t4,90408393976208225170392470285043507514499444470198199345979117264496287834625,17
t4,70695686652449473394073934280988264196883749546890651387254776981081260956549,18
t4,12184678737642342944717875129807297792556440213327167409051534698724663811238,19
t4,102112151022481996544330269366628735415040091317206612651854632550960340232791,18
t4,101622908615765670002961923313250974868056481481788678264301557416225629058361,17
t4,103490353491996078876709821550731682675849277785244838656122332249082811436592,17
t4,48659329548536744048672769184011222207695544343873422345772632131854898275250,17
t4,24975809575687754384218115872671194620772927635502133070260057248291489010301,18
t4,66162588851310873973662016184542121910208461584716753325967811233211074113854,20
t4,5027186496492595246704162357143527939967872708778948101975403729108698261022,16
t4,75154474731494063494267443618029248163805569300680539580616213823687590433227,19
t4,13839948708429969931842860671028371412968629137378462066487828447392244252694,17
t4,18264467814800253517768732852579526514732600490876876587144851692620939074288,17
t4,66858809514360018536168998490835751335470303058322185678254852474339929227813,20
t4,36856881600735971394697172128917644885911100647473340308871011752749602181353,18
t4,85393314827191181820297938482775026277402549029882694661539627944275028663934,18
t4,78747677772741708259642147393842530969776161774083807534945685506268399322846,18
t4,15864927376541033407499942126531168603111272260914105729722788362158756553025,17
t4,105875714721744538833476266003882464111037350922361412699670336848099080540106,18
t4,112718585234139405435144087231320861919922290754884976140628147964053891515377,16
t4,5342304465173021665122044822011364487758583307494872803185116597231799035283,18
t4,57922430377767547875988763796344566455062853624726627567379981632398831449570,17
t4,4838811369426956634642283449287111390872155842955618464816504008054315571578,20
t4,40344864612614486581940106915589361544549011579615947346744256546567411319798,18
t4,18431543224982424440394829301094514861665314375530680094817738758172080407709,18
t4,102888281472718405875740194250515279849267098055582078182137577462996183521913,17
t4,83392659824735961476094743709945050052005073564817644358166309572871144797937,19
t4,85565146135024906246890965693366591582586001497611316853531466138901646357209,19
t4,79084226669635555824478593792187330212901048175893635702309309757386065388477,16
t4,89878164565681292068431532176758293099917260377363222652567803362290698863458,19
t4,83480202141126344401872172981823655559821877381268956962843310849128697997845,18
t4,115008608936888476081014083723094126995630506679682891516177686962486795169663,18
t4,35870657549619456839770657811447716962435238916228733669609911828801244290012,19
t4,105460290488374309072240144749907162134641867775438572765109863845620559640899,19
t4,100811024545290634063222221448622521723735537478620207214243880467517354603173,17
t4,86594482757064621017017352433155731439646289528905528761437677605523231627583,20
t4,23618024697706027915707845376268215020632329365924393764802615869346966975270,18
t4,36340918028881990121342948428286261321808534106933416357568359716284309558222,18
t4,79076082962728787397472304197347547350204944817617812197542663481769779681620,19
t4,409685566143963560768066911271298035207131488238774030277248483294705525269,10
t4,96357283224997134400837571740176477327829983642818925915181103455537416977716,18
t4,95465772281669732900563029300338759270064676738612503857379801254066142231612,18
t4,10624864900990514830205616698699589205939760780686837877592465689023613434948,18
t4,2488384899979473313877806729601520299323953893590378429088908802690521292407,13
t4,94111522214317539376609810119331024117914273369823523015945521955052922577736,15
t4,33988257532937946634704351542826877217648882638261747046571248651490967882472,18
t4,87644623749615849959486465310194352989425646289652126202530538594330434772238,19
t4,115345868729527569050130971368639728693493885495132214033668597262488215897335,18
t4,15765830695946789773729177281857065420824907870706659022531560035131879442369,19
t4,105170462940993151943106695890656124754567168909805007723153120842019630851754,18
t4,84024777297941563702643626009938652536205921620018718043231539577943173426554,20
t4,59426268217647339075620583132022137987421588193388857899938485811975479058405,20
t4,72151083406488839973950997067514596677327744924061843321587920355018568285641,19
t4,91266119714836562501271184219531324227394318182736447214441464814956371407084,18
t4,76051956212677997202351231062070608084089045407578846875079627393048722655740,18
t4,63127363413025591830322811652504289921768205929213302670776956446034679536992,17
t4,112040612814168481091697406108669232728723038796108003102005573128132447564956,18
t4,88568690544013838065605616442887826040112807057902331175606737715473104906886,20
t4,81926567088065246729558945321081656134307449945110644482614367722675643230524,18
t4,88659993577337676856024539555825892887429696713900330246500587721750687957353,19
t4,92076427495940803640324129460692022062249492406188377720509321239798306999658,18
t4,111936358646186735206992204130684625219660769478646882253340445933083404864841,16
t4,46130019554271525624427903412452946704309539128432644955052307500728169088073,18
t4,89901280562225351236203041167357639567785656232394845954312186001668011666413,17
t4,40036788378343628234820374902864033572787225223929916501353124807855820202216,18
t4,110462374490912593703091992677805165121236486652817660010907004706712980731296,19
t4,65786216086903118013148745519461229933920094813897625865381639178792076891291,18
t4,7767053642958355421235148816594345980278846269319029239806921454472822639256,19
t4,100020866694276095223336100049335127918464586439806125262582078075978295353215,17
t4,87135168972087132473505825837415630564620051861605030142323604647415249682140,17
t4,54119666951434943063776260180940346321600215669714089769402907229897566240950,19
t4,15699012077684007127448617299562372555432556573820835831069017736844222135985,18
t4,89366397663105254580761825029487079597481774267739362124624541776944277159574,18
t4,46248440695049886502184211518554591447302956453583911013835281929410992350955,18
t4,4170207767630296369879966453468785515923466810243838551253036212392634914801,17
t4,1726189284894534600749813454032152001240263351394492743288557315087762072439,18
t4,2701587431793366745481634819906755784370414342160459197876693454247602632510,19
t4,29450074541523184356906885420587886485181160447102875474832483450743698813123,18
t4,49655766768858544527629870856941333314114912053077045441380504850834453209094,19
t4,16542254710817026024512829419825625264327872418899876551604630671942448466751,17
t4,13105038136264008377444315898168209791680485411017922045224830951301810419309,19
t4,51107459254990217498456278801506540902197675479439091282674512671453352529392,20
t4,9511147975514316552393149330506878707198085268606710824300214244904424709660,19
t4,23192255610161158780291251676015214869175829947007317812663091815422884259118,20
t4,18255079966826892004086020610306772939843026962388821820067548314952385325439,16
t5,70348155023664289441868988016812467927141838619077729408287317991908331795387,22
t5,105422840457877010364084340022738478991535065382118708815220853455314635662258,21
t5,110031278916403342694496081932899996726763895905299292315436330990091377682794,22
t5,53432601509812910195130532305733179919932501530809695088748737206668805978464,23
t5,86709158382766558730794449831939687162590520080747341644683997952967228462607,19
t5,93504392871578900492385592765806926297773557857632812374169426944644674874020,21
t5,26431677182349999670147022006820220673431261349084169005675731621982009218099,21
t5,60723647530670155507017345923533352409925036822973627476872031065211264663188,22
t5,17208199952816377371567768763307272741277836361489794232601137195571551890791,20
t5,65389140590387488833178752310016390773748633410979252588532741335161234747137,22
t5,78198429533452371085773214140066870285395310365075164415387672005904887844042,22
t5,62763891618267851339949863579244393372192332005702795084447228967268849854764,20
t5,8264136406448739941260459574225691520008066526269508463608781231341090694671,20
t5,15321584409193569710204889671589966367660619730621758183143205379795381989085,21
t5,89581844203242595843051638094649360971189454905495358365304981152652847374528,21
t5,165905294335721072599325068137650275699581097438474290702775703557342704311,13
t5,107266742747603761506774424250671486893109335011077441327244075120864006421966,21
t5,88444619717504652888406815448590462238116051762288881817050109709662127891139,23
t5,94281746735782133580859442514343392722391381373223662268035384994632124887212,21
t5,62780018541659694429130227843130771515482362651756871631768682520728533228305,21
t5,90262396255125480997260660908601848749831519065892671029796044190203586593414,20
t5,95297023925959754595444178614027186460661576181052372019617725279996015807658,21
t5,22514591897439866822145391359708312182298711161946616691396835985341807156081,21
t5,69952950749410012451686506917392334995472323338160492018494195739276659516350,21
t5,78439436478547169601748849340633697124676922281368940315750671647007964626943,23
t5,83012880719860979680530988689169126468015418120709726007127753220909252985016,23
t5,39309629487200354402440474193117550594332993038389269084169689235226967935015,22
t5,16177127102845415847689439258806678604629630167130858029500508153742269618276,22
t5,106894490399714119523401852582676231066695728350947536446286459250478992756323,21
t5,11102791643168726386128995694287706136334433914442173751431706701342512002845,20
t5,85990642857720123411740879771740030153051586625703099821371960472801004124945,22
t5,32355808350295054503963575914049061585290447454769676692761903055326660551570,24
t5,45624092886978748696209097384304862897165905896643451787220830820476158804933,21
t5,23406936944715598065326210263170544723191136544502189293804921973356223018790,20
t5,29588269238047953054834178760555309542979928589448878025639733288261376017805,20
t5,31926720548945589319061496628333711311572453407403774306814273653378113728103,19
t5,54002873016362286087072413615902512317351108175159504180822541945108694090911,20
t5,55636089963884728898863109838180510385452165783475302993063608157116708170765,21
t5,69447824242336487749269361125104610867030917367479771012939100212276621757464,22
t5,72153094771917481032600565742152504249141589092819946627465937849475009586042,21
t5,70695686652449473394073934280988264196883749546890651387254776981081260956549,20
t5,102112151022481996544330269366628735415040091317206612651854632550960340232791,22
t5,41030224984255631477458452458414505101281688750616361174605092629422216043308,21
t5,54845572825645884859125456949089387673048454292798944653097456874324392698683,22
t5,80203721953212654127120144602169949551173077964345339527748343097919977085621,23
t5,110626229127296961676213666076061334443665375670002305356107019137396425374563,23
t5,100911879012741375503228613144232554225324762723899743403200312881612315318620,21
t5,93521162768439671565661684342513545119671055856906604323096817957703275046341,22
t5,59758491732991730805051278054515000539002004688960729099995048729349726684059,21
t5,27989277891180342720301506887609346209647245582755070062961067748025394254656,21
t5,56031930453418270956768318139086518164317896642959632383807692700460009802666,21
t5,48659329548536744048672769184011222207695544343873422345772632131854898275250,21
t5,24975809575687754384218115872671194620772927635502133070260057248291489010301,22
t5,109977214524667033575298664874107773256254193541441860772815173917370363574478,22
t5,72222429992632003528681709305196346676560296168687130017356145963581311892231,22
t5,47247550407684973660938710081895292403546841946364684351540915474868438859209,21
t5,112304520265612236992568219058774516427663733182457033382728525740946558218531,22
t5,75209052046063289210837535827697439309576625616001296662056770165818843075717,20
t5,90758582503566110041136508426406668911490270703257834358867236802626691660870,19
t5,18264467814800253517768732852579526514732600490876876587144851692620939074288,20
t5,68794428436605083235294079874820233440835979389786784774787348697575407989460,21
t5,56675009374592908569821874580553695067624121079341422446345618313979245096720,21
t5,66858809514360018536168998490835751335470303058322185678254852474339929227813,21
t5,36856881600735971394697172128917644885911100647473340308871011752749602181353,23
t5,92751530768544560688393575112477304596874323152407637222293798450110790031836,20
t5,31137038430940234082996212788104991382017353555111310294381257904192346714409,21
t5,78747677772741708259642147393842530969776161774083807534945685506268399322846,23
t5,5342304465173021665122044822011364487758583307494872803185116597231799035283,22
t5,48810635258786970019883418198715295992293323347623950001010685373359382110373,17
t5,84830951978493354671116872014796353678745297704608468153760228684202297628996,23
t5,40344864612614486581940106915589361544549011579615947346744256546567411319798,22
t5,37561945143433309445842724760801747009424286651552256850972526932490061115485,21
t5,18431543224982424440394829301094514861665314375530680094817738758172080407709,22
t5,91345162103665768583389698828416715351286591848316073876205151543201603591080,21
t5,31212412362189390297036353836930847091526601121486578045579244011991089859855,21
t5,87567760227008989056258684167264527215881713088528889831492847274705972666668,21
t5,43411282369872863901268452301169257668776778184929690987416272085174317470418,21
t5,85565146135024906246890965693366591582586001497611316853531466138901646357209,23
t5,894013991728088474817579377089853202062707985982835962745781866370977791964,23
t5,10189855192964103688858211378475251493502081290551104081999149167477276565311,21
t5,83480202141126344401872172981823655559821877381268956962843310849128697997845,22
t5,89890382484015807814093813645298437096948879120537426277181345130515074564942,22
t5,45511719427300593018886717580216747400941684814520023669050363594703456575329,23
t5,1879907446795302251885452307599316751634148257223742466518485280245061827659,21
t5,23618024697706027915707845376268215020632329365924393764802615869346966975270,20
t5,45686291411099668269379175126813632491559714525154877604133197138470235670862,21
t5,22872597475791768055358931619016899701888303711643208684230273204653094169471,22
t5,93820101152878249312620397410723429545121672264492190906648764092922780103571,20
t5,79076082962728787397472304197347547350204944817617812197542663481769779681620,21
t5,99169793406854127549345579408838161978878095519065895890105380121529473292727,20
t5,27754697315522054647083305907655750834654309251205256451299019433306225927736,19
t5,105113719197286672338645922596871770290354669962242478414514110362294490689711,23
t5,96357283224997134400837571740176477327829983642818925915181103455537416977716,23
t5,95465772281669732900563029300338759270064676738612503857379801254066142231612,22
t5,10624864900990514830205616698699589205939760780686837877592465689023613434948,23
t5,42083047623959345310620471457522339850026272970255212649113674359715683277792,23
t5,54919362988264785798143308053397377077191190992192614650656815778014591055584,19
t5,52156816332216028449156607338336998740211710953856202000028318946051943321332,23
t5,112529523441043795803305032321884243485804071185099094126551522767014828707598,22
t5,45681409719748677050384600976089070671915706197214776477192577333154441042822,21
t5,33907528089280800246339883972405302416089694070814956956665044590393038306226,19
t5,64309006358829655980832705068538381948906731691883605516520021212531230781227,24
t5,66354564154295514029995806129932754349834728012311064830623704309269303099297,22
t5,45253286232282766408831950372672538636887715227706227609004174573846535652752,22
t5,97252858455923358881953408719731125528520854740117775305138323799293373102635,19
t5,115345868729527569050130971368639728693493885495132214033668597262488215897335,21
t5,15765830695946789773729177281857065420824907870706659022531560035131879442369,22
t5,34443810403411402223548582243402038636039834219624497936107927274174161390664,20
t5,84960259331761291560131626836042920343610433368262544471031101495944662283302,0
t5,77859829594689304864567433044665534501331095450429213836522399253654470794438,22
t5,60301170503464668638747846264349898188650714539738212600019141898863316561646,21
t5,13677300545632203010559361214220656562185451278622908716836562979693509704749,23
t5,88568690544013838065605616442887826040112807057902331175606737715473104906886,23
t5,4254008008228129872541275660377476557176569247847932799955933212413243946508,19
t5,15480590063237971897783411165344236427069954777495882398078871350787366872925,22
t5,109793829073435430285548925921886910980590634145807575497658903869322533885880,20
t5,40036788378343628234820374902864033572787225223929916501353124807855820202216,21
t5,110462374490912593703091992677805165121236486652817660010907004706712980731296,23
t5,58815666262248141229878710884555910286355904132702460654276134742519565282190,19
t5,100020866694276095223336100049335127918464586439806125262582078075978295353215,20
t5,54119666951434943063776260180940346321600215669714089769402907229897566240950,22
t5,89366397663105254580761825029487079597481774267739362124624541776944277159574,21
t5,4170207767630296369879966453468785515923466810243838551253036212392634914801,22
t5,1726189284894534600749813454032152001240263351394492743288557315087762072439,21
t5,2701587431793366745481634819906755784370414342160459197876693454247602632510,23
t5,96958950588313310418323766532386862587838269562655716330245319524996558248682,21
t5,28837917827065681588232816329052374957178801190330779300443341981315698724980,17
t5,21676591754628768397812506757794466791085540928217246033280792944707580128966,23
t5,13105038136264008377444315898168209791680485411017922045224830951301810419309,21
t5,51107459254990217498456278801506540902197675479439091282674512671453352529392,22
t5,79927243835685832658944297695481307840347966000389056192450835902488114609030,21
t5,16746240871887335224467670686917427069864978419154565330491185004917033643401,21
t5,64038408698393584371693990470013764735151180855416361380715341944534934570133,21
t1,85652363968019893757705490542247916499079612906728855060385183854926031825613,11
t1,101101217499410510228831728998356260620012323914162611062127011103731018689686,14
t1,40699665764026066526813077973837998206916244320930700510068656948031620884956,12
t1,100751880844992902666068399638718002720343645590238981575777430963827897986527,12
t1,91709672640524030151949598644426885314965147141911604687570421436298331471618,13
