topic,registrant,times_registered,min_registration_time,average_registration_time,min_discovery_time,average_discovery_time
t4,96765971350784051211583894002703701655837657249376471948522667248517857122340,307,201,140631,4997,152456
t4,83303755584306205962519642998068107112124140537032087670946301013981418886759,307,201,148395,11919,142326
t4,4404077744086494244703446036980204493797383808714931255076467618764158317284,361,201,92140,995,207492
t4,31137038430940234082996212788104991382017353555111310294381257904192346714409,122,201,96068,5955,173935
t4,97844599923081266202357036560080655655642250677941470209915173423008919253043,213,201,125571,8190,165800
t4,33090368352569117697285953552098908755964002954447509042297494934512426532382,142,201,116341,199,93495
t4,34924086845837558125707169913709275218375485106461384556266645847446724532828,335,201,138961,300,159399
t4,12117194400122220410702828526818132281062911031051341651953419539984555640583,331,201,144509,1313,153439
t4,115677264606360182228895502744001072406566481311551941007507815347794312280198,77,201,83190,38943,176467
t4,10304397901582116920975529505371837529502800942638848280673847266679769162024,323,201,136789,5704,142762
t4,92353849528370983639931298186498448842563465416098321112837384743677483716910,227,201,121409,18188,113693
t4,38234587597992339150475838947245152678641006532336313283321913728254509007071,289,201,159122,4990,171569
t4,80454553165171676515930643341691711934741301144928167009134237361918151322802,302,201,147231,23155,155449
t4,10389743921276943975659846028569082518151917769815071156434669352654485022626,193,201,134782,194,100321
t4,26031353960815774392688505542535508687387637762115008865029520026379868223889,353,201,127662,27597,183587
t4,114068174956697594979072108501018954274924461971125747826759898071510255846167,273,201,150040,995,139759
t4,111870058677458851891409247465937486533003009650462946893909580872128227906521,390,201,115716,5197,206466
t4,77348401674513073621909179753538173625929110397889651991084688801212612197984,300,201,142549,11584,153303
t4,115463525377161078057693094811969455636800897001039561561993318507080176965055,227,201,148833,1131,136729
t4,71034447261539263893957389256409267943822084523577834880326943951903501228129,291,201,149915,17494,148572
t4,33123411684879917470819058730423436394194046418658787281679355919768589958986,277,201,159105,7149,151476
t4,110399614285998773343561734221603716879068735144011440734906313773003726988039,274,201,166159,9388,136618
t4,113363362758813302396187394490356214686996203959991884013516295725682000045630,182,201,47608,999,191339
t4,3490559622796562439565916444026231062308963727404297119021210934359389507452,357,201,132537,14950,169708
t4,5562244975482637842782152077043650900846944537126174855656444159124313549386,384,201,110180,11824,152395
t4,104616275030394936276110662022294572742634977736379599365402550359671735560024,273,201,166500,2800,154282
t4,37253103128507518557114357249355262491934159849133811345178760239929382513915,361,201,84710,2399,202125
t4,112008551802950667090790376778161085559097924439784456583426719613398259695971,282,201,162202,11187,151430
t4,31496764324162713665271334327015735870563547357388933514492720946623981157422,299,201,136378,2532,143509
t4,22872597475791768055358931619016899701888303711643208684230273204653094169471,372,201,113051,4563,197010
t4,76608511255276382136531792402609606637827574792757431102294500851724553802997,327,201,160203,19025,176355
t4,85349979759944036598605190210587154174676924401559370367696205148276003047521,325,201,133152,5778,150145
t4,94538286259789188403240697211582724867481519579041216806434904384683699371907,278,201,147718,1196,133119
t4,62927261984743855513966649284532435812817447184194635077087853471631272059953,38,201,5761,123599,123599
t4,108319271158073524227141342311477696504056421684631034407145070586193954947053,290,201,113451,19111,204279
t4,105113719197286672338645922596871770290354669962242478414514110362294490689711,26,201,51854,105900,220446
t4,22467623908262632021713433225773776313902296559535583546878648544059679992005,332,201,140912,536,151979
t4,18980828968736117453454226049521293072058473860724974227252363928441461467863,296,201,137284,31867,155562
t4,90451482569708755151719157097743035909477271120044673182136416884320488015257,272,201,166124,693,104676
t4,54919362988264785798143308053397377077191190992192614650656815778014591055584,352,201,136739,597,155506
t4,57585708444363121619249535606518716682430211742945472231223505429054159235126,384,201,124149,1372,185492
t4,73676684123999721139128046422956884855129137748796558799215771718449278317593,309,201,145264,4093,147217
t4,27781123493337050954693262916131490740350422158632734736178080795541409503012,327,201,130612,15910,159217
t4,1819588058679682457065921695663404757161999856970638895095078737356545468650,295,201,156287,24277,133527
t4,66354564154295514029995806129932754349834728012311064830623704309269303099297,269,201,164944,4481,123085
t4,113359785320271794249590968860060001524984088997520087078573753352870904736843,324,201,152063,7622,144064
t4,79591327834546930478037580523081645111200151848297284729638811945248936486778,200,201,116985,38788,176416
t4,97409564581693351440681282521341040768647555306864599906398287290197306480149,292,201,153653,18732,142084
t4,36451448670922585705159371952110208530193595332144140377695918319293649580205,504,201,94302,6996,178764
t4,92821291741289138461391462741379083091226313497737823791048371675249012753605,309,201,154598,11788,119585
t4,109231265442149850154706466158738333880419250125093204025461651085684999469945,267,201,135639,6399,146433
t4,75179256390021922269236070494378027632272894803471624160339180965465212370215,205,201,76360,799,90426
t4,89793814638072058792700610968700969201994972305932547866415693052460118562683,332,201,127700,920,147701
t4,77859829594689304864567433044665534501331095450429213836522399253654470794438,316,201,137529,2582,159062
t4,19518790594634560910452408164900142445238884223809511815247985172343658781738,375,201,126692,3968,193936
t4,50826733611667639659236600305487005885607383837341221386882748881014358403280,375,201,120342,10257,145768
t4,93331307152600217166541510155872359974785543693408364855874520892992155173840,184,201,117057,13866,136635
t4,25046165470675101509573312548734838772873398064170474534917325383188333778322,310,201,141033,1068,158328
t4,5069777225631910619571421949440739784974560221885275736853937590000935800587,64,201,41437,799,98532
t4,40273227407035482119978007901435363226043888965624705962533360175785857386204,360,201,120618,1607,152015
t4,112264822149461360290856068006998979285822380238431512618852440366210266554299,297,201,157012,4009,169388
t4,13305170032224655578801444329694823241582993171807523430368242225553681307395,334,201,134108,5988,149044
t4,81338232157211264234578399489186890619459677571101064148946384397362977420450,254,201,171004,19792,128887
t4,45195025103011084865143212461054845138874142588022859139641988165601904720352,365,201,131700,9599,191594
t4,46504325043979213930814342883814179231699722227362005561501177410367490816002,13,201,2955,1199,1199
t4,16002904868676191875299696665786604459283664861119849707502810762292932312261,165,201,28392,2599,223613
t4,34884437153889367689430653540105267625506053234722282538953484472357494745069,343,201,126969,4799,111743
t4,101161284266943885960845044883182342784387212774288766047885778587795379571691,295,201,156687,21469,157513
t4,41942711661037894832235922445042070806735430522651878671297411855041314824913,103,201,76962,79999,182098
t4,67745156353087491165120940579056331479108891766429665039765253040879559675778,314,201,154486,196,119677
t4,23365906556516042641494477068166964567205277599448191806668255209313035721698,267,201,147156,988,139949
t4,81188368818378741352248900436896197366870672378850737482272731778558410900269,362,201,133598,710,184671
t4,96958950588313310418323766532386862587838269562655716330245319524996558248682,315,201,147453,6399,165670
t4,7870737713026232820615757724377684345225316227424113169240455657517851498967,346,201,135693,4563,175512
t4,48587603823844714425543621908507668418715467852174726936767601937034833158628,301,201,159761,9153,174673
t4,73872067261506792557530829875871058101036153531898464798548065047605576810323,201,201,110149,1069,168002
t4,6960561968269945446423850901709476668004971681459116409455369697655337064112,324,201,143875,2433,173448
t4,80103387644606346111785917563980666850032349542369400712240579365899447218459,385,201,55618,8304,203855
t4,60192148703487284054914344489921311380714843500783434156375372299035294023630,81,201,37362,0,0
t4,88621044282868504355411306523203557591323157014680171191252149775196874799326,284,201,154948,18082,173239
t4,12307675998548910885571007817317454785232512119450535305861171225693990200686,288,201,149064,1599,154004
t4,105422840457877010364084340022738478991535065382118708815220853455314635662258,340,201,148843,4597,179959
t4,63201415488885584493998240298016783078228024470320591834241336379092889397257,348,201,126864,799,171054
t4,46215527008362849917318731926366778558779142707463731621031891217945101800351,332,201,146658,2478,144189
t4,92659197318420727069417120493414612473518175521924538468523777333885692977033,119,201,33637,128795,193495
t4,41580837717223289935618394824502530308625770545666813668397018491261965668793,413,201,121001,17042,171863
t4,80657552045948951543013396902627576479728950808470372196764293163314324117258,328,201,148831,4610,160499
t4,98916874255398188222517481005328535653816007053385474360988433158060548116251,232,201,133968,57599,155736
t4,71760033121568242950501349609778765784064720595948702236157797137779147287233,311,201,142007,594,129302
t4,86709158382766558730794449831939687162590520080747341644683997952967228462607,320,201,131034,13904,121497
t4,113367286453925517170234562847150136004396042673117373068225560206629864692288,330,201,147752,18588,170270
t4,111662145882119487018296715483964249710031363743564211248185339024165290088088,356,201,134023,868,174488
t4,115159870245151392551766569827468834316090639145698989376203314085196153727823,86,201,201,79199,269101
t4,65389140590387488833178752310016390773748633410979252588532741335161234747137,183,201,71198,10605,184421
t4,59708874213010843582742986925402176271521575519348289723914182989004724044095,290,201,150935,6982,147555
t4,20394068392960368162072328389948504585477408504028880185445546633400819902316,283,201,148695,2194,148538
t4,67744200740040745567655167311613711395556140047808220750281935041774909355131,318,201,121738,1702,134214
t4,19971887824317280099429611229013837864559651680634048785101464929110162879223,340,201,135349,16818,176108
t4,83186919468338230243494186791355298453628458581624418838148618667720138131383,319,201,137639,8181,133585
t4,70019288294373776786758531535094427133250123367553846125308620484737964360670,159,201,107655,575,114295
t4,70357773388065486880865687740662096395393626697242815582457141334242967131255,367,201,125232,194,200122
t4,2502259684876387682346869677986538532184674096211312152563226842877815011920,160,201,116734,33588,85314
t4,33028125836443856665087820981738316252809006132918842517261701598063383166460,330,201,140946,1740,160427
t4,71598690570659827256413158945332905102146438988373357083072689909620634225008,362,201,133918,16794,169984
t4,4826587751889058837010141041656727418521146941810702841179055856536532526097,83,201,20734,1199,116772
t4,39309629487200354402440474193117550594332993038389269084169689235226967935015,372,201,112971,1642,201660
t4,25849403433413924916962635031261318776184276888509345471176527228189044336562,308,201,140564,394,161510
t4,68199843247103106141787967726033561332215224684616524148358537625772142278066,468,201,109569,13799,197609
t4,31558094646292935443299906765782274632026140823351661061872680160150144477709,217,201,93599,23545,129017
t4,105579348543021404413316506588868740145335286815575912609684958698011298443928,324,201,148728,194,135035
t4,25395677321339663331569438773419989108798718292629058370318670516468752737888,309,201,144583,87,148697
t4,98147404746658983533663703988243727669336380248009646211532566217745610061361,282,201,156680,13339,155200
t4,88316022804554497529097694038434539335852422883036785514085828890626375049506,286,201,153757,2199,136375
t4,107814352741103315335470721746965451172410926952400720406790476195880155621493,308,201,134663,999,125357
t4,93403616025155905970269889591842300768775008807486381962117864445460848423445,91,201,58423,290795,290795
t4,32889127647371880358388967747770177316865682393262934937525710082058222209153,311,201,156430,5588,131096
t4,88761395956905269267963452293558246387578866390236579790363903119104236560720,284,201,150163,15363,137031
t4,102740949369599940556620725319818405864676542470521367194853553377722133827337,122,201,80415,39144,150036
t4,86950946442410596001415769606977201113157546791845202945052375470923461917792,96,201,98410,799,130951
t4,114445695469021038708364734151978437897813600809090927266088534309438658434546,199,201,142306,28199,150070
t4,113356472143280811444554818263963401918437706289544441677698714188904588980267,336,201,137396,2188,154213
t4,12993110459303712508828415961887720275444502639704214775163526555238783875172,168,201,124106,4887,157114
t4,47294520377057910531994333165246304213419185443134221905987249942141237705252,430,201,116015,8599,206173
t4,39378678396204642234056459443311429476650552573449272917501477303622376422345,364,201,123703,1623,158539
t4,66162588851310873973662016184542121910208461584716753325967811233211074113854,372,201,124412,6999,209073
t4,108525456305586131284255693003017736563061120000421325017734990106118144018761,255,201,116401,5197,151056
t4,47419157775105654532284209084157601898998442308749081366183301853346733066763,388,201,115198,599,205193
t4,23727140045969370432622163511524529399980475288090627251590150811247760806850,286,201,153454,4599,134541
t4,64220016759628720841588263418497391489394621104804281115422228508843662823790,424,201,109820,20592,173921
t4,93999035749658641794886093054900358047369647546059477207502992617496180549901,387,201,120572,1568,188934
t4,18264467814800253517768732852579526514732600490876876587144851692620939074288,285,201,162958,4950,137279
t4,34373168512901341962887521549806516750652906311564012424011995007402032794328,314,201,143396,18199,124368
t4,46844880563162070270268217412056110666636318355074796097265184073343206377620,414,201,112933,1395,193334
t4,11361947522548244968269213237523286456136374841520439592729346593474811695831,274,201,165206,9892,137797
t4,37836707279325213460512284422454420258713166421725556518914371982892005531811,344,201,132373,2671,166814
t4,49378545848571807496303322189433142972491009062588317302067137155157138820044,292,201,157612,6195,130567
t4,91657762491206828053382219518908795570434067038074031371970326758872776155193,24,201,4443,799,799
t4,15195675443925528349842566998373325229840744013931671979536042604863960477547,306,201,146711,19799,147253
t4,104331261545678314500025817606383492424271033973025726150558091767877110983665,262,201,121063,6190,112899
t4,108265538735357495018577231401401977401229383214311534258333099381466958697409,280,201,21094,8033,198614
t4,101112322487027283203172094390673804823666255753341477112035843532815218834566,291,201,150025,8489,141074
t4,90433759943330363923426326540602871050177186360545155644054014524477360830779,407,201,115182,8791,213466
t4,15580921992595197178502545815063489812376192101804180053671159537314926231577,194,201,97890,199,116972
t4,35664512356308266436681124544484451193567070710232066272936805248432935127058,112,201,37622,0,0
t4,80337071209507523859571297105592802965220695046339499367887515936512034408070,134,201,72168,496,127929
t4,86597670117863570540692917601090984797322576737566773190544491385750901257795,80,201,53541,0,0
t4,80881673545103147361332153045005834222725975887226625397738264210319863356166,332,201,156765,22232,161662
t4,51259424847554358579726927238132250987119357192118931422944194140794552624536,313,201,142125,4593,130386
t4,52908938358520123193800439872036703915333512779209791192148432112066237214056,345,201,142753,988,151447
t4,51936414567672316833449174222265760221090719249154408683349642824658816767673,192,201,135246,23999,117007
t4,112809515347919986285726022156923976671091861107842254914451905303866964283173,292,201,158551,87,157160
t4,72802519596812152564042360227107876555749300621591091104238357304190944249407,350,201,128649,3140,173837
t4,61541653573203174987602812755533336478219777986138963273523196569920013019371,189,201,119814,19197,145140
t4,96816706152644986608085291834187029678471617460443228282856954512432824619654,108,201,61745,24797,90382
t4,80754679525871942785795493798536554475463816074129942270696165538133173993380,281,201,133629,7799,135609
t4,91726176043686390124262655037280166515642856094462970304990223465731031781735,302,201,151970,1196,157299
t4,18101749745707664973456617314142575859540511470875503773973712566112869072370,57,201,38281,61990,142494
t4,11195507139736388474565191587792457821561739957286874141311972731297000087597,293,201,158236,27996,173184
t4,64047642198504878786191457807328201859118202160192547994048258848174600426968,158,201,129402,1408,150702
t4,80745323624524104256054559799108929931153238039001039781575255162153392690301,95,201,66835,4825,158688
t4,96518710422900269066510718377832156478972445120530725588060879520758061446259,374,201,102701,1599,205858
t4,89878164565681292068431532176758293099917260377363222652567803362290698863458,314,201,140277,999,144785
t4,18208887319701537758463201696563779975036604861728203828144175318994730905505,38,201,2896,799,799
t4,76062820750256513387473218645298703287879628685218443869196645538708853956182,219,201,143536,9790,158918
t4,11677095561724744230006419221561004335055624213071323319113647025031407645062,331,201,130049,1372,137828
t4,39618241733223255549474704897633991872243324482583519426779860198142455164025,120,201,92019,38773,92549
t4,107112134168413143811148370090163579601037886111488332979812003254204453928325,339,201,132682,24,141175
t4,12483682798965189260809284471167223087295787601502171000737157822590945038244,17,201,58289,2085,176119
t4,83845336106582629008451894632230195334334698570791098101418471687005934007620,307,201,131663,18789,131517
t4,98197804708648734215017099147807450778620769835557506772113977808914324062753,294,201,153881,4195,134727
t4,36340918028881990121342948428286261321808534106933416357568359716284309558222,348,201,126528,10397,144237
t4,75971082439349991412603473127873767011224239493229233638713756873477195271466,201,201,87339,6390,73494
t4,33093983881652060257777382822474036340774470245969819891934295620065507928791,350,201,125345,35795,171960
t4,96357283224997134400837571740176477327829983642818925915181103455537416977716,348,201,138753,393,125422
t4,98505805143892637104756328567110590705610345911742258288506967804288553639015,304,201,143805,15399,149875
t4,78354661367629756045792496830503861584328318354927450539860019531810826553817,70,201,84077,8797,123423
t4,10624864900990514830205616698699589205939760780686837877592465689023613434948,343,201,133327,4995,136045
t4,48062851525029059258192538418241371686493510231647245596638209967166106422673,249,201,39154,2799,187290
t4,92797478359300101407005057875732398825758388792809169207014366559046466493921,167,201,84370,394,123942
t4,98477986606761151331965530598968953650259668807620879763236866100531901470082,314,201,135024,1399,142660
t4,74681546148268745349264008877635803064768163785467415982070122679070465621298,113,201,60327,799,120529
t4,14583196401289320099232166915221867533675650274669263426023988454097423475222,266,201,158468,7197,139112
t4,24926389608100718767523132133304512031536235917206829784340745698293396378824,401,201,120214,6899,183326
t4,33988257532937946634704351542826877217648882638261747046571248651490967882472,357,201,125271,4400,147358
t4,33076610664214883813477155897556078657470386321947880977927558269523499248045,287,201,148141,702,160803
t4,24730177342487620338942054589284670373142446122625578285497724190427755826739,298,201,146924,9194,148254
t4,59341219263591364071611543271221868732682629910595684413931755028554142224840,401,201,106839,5999,203819
t4,25569789984703660137271355655014963956621365432264245634419008355085660385809,367,201,121553,17595,196941
t4,105170462940993151943106695890656124754567168909805007723153120842019630851754,323,201,129458,13995,191865
t4,45842649830851431048863455771415967421288412087900322191912807065397078712432,332,201,141120,2599,200606
t4,5572425449874444557507782296754001320201653174185797975196949108314236103591,356,201,129648,2421,169339
t4,66146784923368154376699913656596592202506527969115649486896505400831541841580,290,201,162484,7390,163289
t4,97612759958206775889281980925721540988879833886091465862907407934709886613730,332,201,135803,4546,127617
t4,115290619310077218226089106103410089853629641998560867370494779891107815443253,384,201,120631,14886,205321
t4,22078148472810469390493782375331247377393834568255965169502966746881704128805,428,201,112984,11892,179785
t4,52836730747297481857616044334345984516105515978159828140902705577110527503260,292,201,153725,276,164297
t4,113444144962752903657170933753909094364905234951828612663251509594711570073580,327,201,138621,1441,161236
t4,42630234969820813346394826971200952021045568575295942779333429181932734123523,377,201,125080,8395,192528
t4,107297479788223713450899012552051398146669533534314757934465994177986410824061,381,201,118419,3999,207610
t4,48906506977757403736400880873241821774449746132721645294195183306744637476314,352,201,131798,799,135456
t4,55621283868444007627151575732396026271937348275548340120593784007657450875030,449,201,108142,9593,200590
t4,105508459580337304488602725031917405994064681755727389830004833221027733983773,266,201,159298,9975,121808
t4,24280810606328460630432449103619038966755932572234122666171664120503687348498,235,201,84511,198,172476
t4,50469864014261018880149434453905854904306254499389523048600509490959926074700,369,201,129977,16217,137354
t4,13730948998516163361677517497101551467060599433243785305304734142168581178448,247,201,125128,8886,166125
t4,97054722541404312777116904147416000346794190693051023913040955984343890668743,286,201,161477,3798,160477
t4,88659993577337676856024539555825892887429696713900330246500587721750687957353,437,201,104039,21397,198990
t4,72029024249259654933154912998394472801191153857291862417028460462355338102709,361,201,148999,2831,155611
t4,57229741436233802004557902535173543999081937150687584279263585636605226991558,241,201,98787,7199,98168
t4,46130019554271525624427903412452946704309539128432644955052307500728169088073,372,201,120588,1799,188382
t4,4056403332495147453677717040136267305907562364652329565370384375903177464347,347,201,119699,3539,198626
t4,87664958924720428281975538631021816510823494661204161791633104165093419783607,298,201,156293,605,129445
t4,71871760051607881950811106414272574109951160852738020123648982188014095948202,380,201,127314,7700,201018
t4,72261183085108718625454834162571137912441826687202807738732224175358061701429,294,201,152031,3995,126396
t4,54119666951434943063776260180940346321600215669714089769402907229897566240950,342,201,137584,9144,178049
t4,15699012077684007127448617299562372555432556573820835831069017736844222135985,295,201,119148,7599,158944
t4,42132892860033482140634268563299905754909249201756564373614287289546071630080,316,201,138615,8031,155920
t4,89366397663105254580761825029487079597481774267739362124624541776944277159574,309,201,161777,7199,167526
t4,9652601029800369032252148009620803854322661572836216233252771609156500783403,430,201,100636,7563,196388
t4,94882205856136343726910023846807592193163908537738369925607111471530547272053,218,201,139361,7597,138554
t4,46248440695049886502184211518554591447302956453583911013835281929410992350955,303,201,139728,8599,141549
t4,56325095850598821188381257239979116499705970236835335192619869464721347564116,311,201,135326,6243,160412
t4,31389186806255713933740545738287932872771228071836269892969052280555382726646,229,201,114006,51413,129724
t4,29450074541523184356906885420587886485181160447102875474832483450743698813123,166,201,100347,31568,157082
t4,51107459254990217498456278801506540902197675479439091282674512671453352529392,225,201,103737,10325,154480
t4,13105038136264008377444315898168209791680485411017922045224830951301810419309,302,201,152139,1934,137568
t4,112413855490177704130282752164927842288160534245304666094850275699975223355990,287,201,160036,10199,151454
t4,75743514134903373689915937367495276262800141539409297276614814597196826248785,335,201,129808,3197,145594
t4,39991841884138890796598623807801893410634982396025685053792294831400045887317,348,201,145394,12794,180182
t4,81853217575853417129050894864598356718463763195965234360582693876074436491764,438,201,92980,5399,189425
t5,40699665764026066526813077973837998206916244320930700510068656948031620884956,193,201,201,102999,253549
t5,63201415488885584493998240298016783078228024470320591834241336379092889397257,381,201,70221,999,189869
t5,105422840457877010364084340022738478991535065382118708815220853455314635662258,371,201,78399,1180,166601
t5,46215527008362849917318731926366778558779142707463731621031891217945101800351,389,201,76746,3179,156966
t5,75811024553858423849627460321001338418901557615673922394280170135423476950492,370,201,82663,3188,154904
t5,92659197318420727069417120493414612473518175521924538468523777333885692977033,120,201,39339,32196,153797
t5,13240306062566610864659693746493925813983200423911513155885500801164039258902,414,201,75930,999,159233
t5,41580837717223289935618394824502530308625770545666813668397018491261965668793,485,201,64635,1452,162507
t5,80657552045948951543013396902627576479728950808470372196764293163314324117258,410,201,80647,2851,176630
t5,34000768320806778872597642990439084538960284223312285544548127037629662765944,394,201,82459,7016,156064
t5,94619901716661690178995154515225485312525212560908143572058730018212927759953,404,201,73755,9397,206949
t5,4083935838111154469581255832901121229801422478629835491175485506405909906882,180,201,53993,64199,81862
t5,36515595460333564862102956881693755327030300354292810990991936696055937751316,343,201,81469,1995,173473
t5,86709158382766558730794449831939687162590520080747341644683997952967228462607,368,201,78208,3388,159008
t5,113367286453925517170234562847150136004396042673117373068225560206629864692288,386,201,75998,3388,166888
t5,67602673045799891037264151385868641653133860897526021227208696600352234052107,369,201,72343,1797,154941
t5,59708874213010843582742986925402176271521575519348289723914182989004724044095,415,201,76270,6043,171527
t5,15321584409193569710204889671589966367660619730621758183143205379795381989085,465,201,67644,599,200428
t5,19971887824317280099429611229013837864559651680634048785101464929110162879223,487,201,61774,3388,195974
t5,83186919468338230243494186791355298453628458581624418838148618667720138131383,406,201,74532,3788,155286
t5,90769234124015047129409022318553173226104448526589482936691734707787996710019,346,201,87314,13775,162245
t5,2105322613149696823913246052552400492321461017927760685071167988212119613132,338,201,91340,997,139872
t5,70357773388065486880865687740662096395393626697242815582457141334242967131255,420,201,70725,451,205159
t5,2502259684876387682346869677986538532184674096211312152563226842877815011920,244,201,88086,58990,161093
t5,33028125836443856665087820981738316252809006132918842517261701598063383166460,406,201,79287,307,154774
t5,67907683117320201125954239482958077689161850587251562176688606993020878691229,389,201,72575,4599,147256
