time,t1_wait,t2_wait,t3_wait,t4_wait,t5_wait,t1_cumWait,t2_cumWait,t3_cumWait,t4_cumWait,t5_cumWait,t1_reject,t2_reject,t3_reject,t4_reject,t5_reject
100000,2434.9281742354033,2159.1046790860137,2159.37152511135,1393.0485335559963,1173.9614621705866,201.0,201.0,201.0,201.0,201.0,0,0,0,0,0
200000,4071.7048536759457,3146.769149498151,2925.9752893337504,3424.6118373275235,2838.0776699029125,201.0,201.0,201.0,201.0,201.0,0,0,0,0,0
300000,0.0,332.3794506612411,526.4248704663213,0.0,560.2755905511812,201.0,201.0,201.0,201.0,201.0,0,0,0,0,0
400000,3345.439178397804,3476.407736568982,3479.7771118928217,3004.9095023855125,3123.634832636647,107276.69691360682,114564.78563369688,79856.88624810193,67704.23197492163,47312.842944628734,0,0,0,0,0
500000,16903.061767074803,16292.453462030926,13054.467827445727,19474.92644643183,14693.31221719457,63073.41448876662,28146.348036951502,20317.12826009289,18148.587939698493,15560.273340832397,0,0,0,0,0
600000,22361.474135546334,16063.228657228658,18184.9938499385,12718.866022099448,11286.55140186916,59911.33469387755,48655.46231155779,39960.75539568345,35418.74846625767,35370.119402985074,0,0,0,0,0
700000,3190.1184179611455,3511.714557299552,3401.075129935013,3018.922176407466,3040.6638841432646,161144.05290286304,174398.01293606192,126087.51245057918,104873.83546381067,75852.21793902747,0,0,0,0,0
800000,15963.375774443211,16872.285224747677,13665.774160925352,17370.14564336373,16056.106150142263,96051.49780605528,30316.379575121577,20433.50575184881,17642.90665514261,16544.474613686536,0,0,0,0,0
900000,27643.173841254866,19916.80127889818,17163.83906976744,14582.992657856094,13789.31654676259,53895.063973063974,50222.99632352941,39690.42592592593,43394.210191082806,24023.431034482757,0,0,0,0,0
1000000,2987.4869911370224,3507.5389447836774,3417.332202920064,3046.1024801995472,3121.3223954380023,187525.35663855658,217965.7834909811,147591.26249648974,126157.67199499911,85952.23880400421,0,0,0,0,0
1100000,16847.51319887056,16912.196905766526,13797.997104433434,19305.872762361083,13701.711453279899,116652.68280871671,33042.52440318302,19528.31138437128,15913.319069767442,12179.064885496184,0,0,0,0,0
1200000,26023.497988826817,18819.46325392803,6308.029561671763,15402.989290495314,21450.262222222223,55684.47281323877,26761.92774566474,56328.50476190476,36411.68817204301,20520.109375,0,0,0,0,0
1300000,3067.8275829687664,3510.7152941574395,3476.742536828423,3029.6087094251684,3119.5872660015693,215942.10647511337,242610.22881698102,160090.44927955978,147634.56235703174,92762.6245472837,0,0,0,0,0
1400000,17559.14107995737,17477.686905696588,14708.304178674352,20746.33581814156,16989.586638830897,124143.6535282899,30707.385866517106,19099.73946206343,14948.120037365718,10603.791585127201,0,0,0,0,0
1500000,33070.08016937191,20843.000595947557,5956.536189324581,15934.735567970205,17504.41085271318,32407.739215686273,24628.622699386502,112607.7512437811,27148.79487179487,13547.125,0,0,0,0,0
1600000,3039.359510431639,3548.111227236516,3543.326555802514,3151.3674768229707,3017.2534625039675,226449.49596958174,269799.3121778737,165784.88018058022,155550.8056527082,97050.28729603729,0,0,0,0,0
1700000,17599.520458254192,18040.08366076286,14524.056096430228,19735.302848575713,16362.999767711963,118920.19849959448,33119.17579721995,14228.043130990416,13152.523447967842,9789.895813047711,0,0,0,0,0
1800000,32184.66795019895,21143.329202586207,6127.610278372591,15036.543513957307,20414.583333333332,47515.613496932514,24009.88081395349,122350.47315436242,21937.3961352657,14724.226804123711,0,0,0,0,0
1900000,3140.1588251906746,3491.5019961405696,3511.0036164413923,3052.365411851143,2976.222424361981,245502.65403422984,272852.125715621,178798.3854866427,166310.48136615744,98801.43398711944,0,0,0,0,0
2000000,17720.88403051028,17379.294459749006,15970.418298358065,17216.06929212363,16200.61682464455,122865.36719229982,29040.694049499736,18029.64610111397,11475.359712230216,8818.728196443692,0,0,0,0,0
2100000,28271.501598124865,18880.382646420825,5781.004984530767,13335.002955665024,13854.830188679245,45623.31715210356,28890.952631578948,177864.12601626015,19984.582959641255,17393.063636363637,0,0,0,0,0
