time,t1,t2,t3,t4,t5,overallUtil,overallEvilUtil
100000,0.7867594433399605,0.5949105367793239,0.4433797216699801,0.41825049701789263,0.3751093439363817,0.7923061630218687,0
200000,0.9598418972332017,0.8868774703557312,0.8201976284584979,0.8056916996047433,0.7894861660079053,0.9640513833992095,0
300000,0.9661538461538463,0.9121104536489153,0.867061143984221,0.8552268244575936,0.8451282051282053,0.9664299802761341,0
400000,0.9348425196850394,0.9120472440944882,0.8781889763779528,0.8711023622047243,0.859212598425197,0.9609645669291339,0
500000,0.9265742574257425,0.8751287128712872,0.8458217821782178,0.8366336633663365,0.8216237623762378,0.9499207920792079,0
600000,0.9182745098039214,0.8632941176470589,0.8341176470588235,0.8230196078431374,0.8096862745098039,0.9389019607843138,0
700000,0.8704142011834324,0.8312031558185403,0.7968836291913214,0.7844181459566075,0.7625641025641025,0.9221499013806707,0
800000,0.8680708661417323,0.8165748031496062,0.7828740157480317,0.7700787401574806,0.7451574803149605,0.9165748031496063,0
900000,0.8599217221135029,0.8109197651663402,0.7785518590998044,0.7663796477495108,0.7426614481409001,0.9077886497064579,0
1000000,0.8370703124999999,0.7757812500000001,0.7407812500000003,0.7237109374999999,0.6998046874999999,0.89541015625,0
1100000,0.8338160469667317,0.7796868884540119,0.744696673189824,0.729275929549902,0.7068884540117417,0.8932681017612525,0
1200000,0.8329019607843137,0.7807843137254907,0.7486274509803922,0.7325490196078428,0.7112156862745097,0.8883333333333333,0
1300000,0.8062230919765169,0.7357729941291586,0.7012524461839531,0.6813698630136986,0.6529158512720157,0.8758512720156556,0
1400000,0.8046245059288539,0.7365612648221346,0.7070355731225296,0.6877075098814229,0.6572332015810275,0.8805731225296443,0
1500000,0.8036542239685659,0.7376817288801575,0.7107269155206292,0.6917485265225932,0.6629076620825145,0.8750687622789783,0
1600000,0.7863779527559057,0.7281496062992127,0.6912992125984253,0.6771259842519689,0.6462598425196852,0.8640157480314961,0
1700000,0.795499021526419,0.7447749510763211,0.7073972602739729,0.6919373776908028,0.6679060665362035,0.8644227005870841,0
1800000,0.7961660079051387,0.747786561264822,0.7091304347826088,0.694426877470356,0.6726877470355732,0.8644466403162056,0
1900000,0.7744444444444446,0.7219444444444443,0.6784523809523809,0.6664285714285717,0.629126984126984,0.8631746031746032,0
2000000,0.7684691848906565,0.7260039761431412,0.6836182902584494,0.672405566600398,0.633320079522863,0.8592047713717694,0
2100000,0.7692430278884467,0.7304382470119519,0.6890836653386454,0.6780876494023906,0.6408764940239045,0.8574501992031872,0
2200000,0.7490981963927859,0.7078957915831662,0.657795591182365,0.6357114228456912,0.6024849699398798,0.8468336673346694,0
2300000,0.7571031746031749,0.7270634920634917,0.6876190476190479,0.6707936507936508,0.6405952380952383,0.8457539682539682,0
2400000,0.7536526946107791,0.7243512974051894,0.6871457085828345,0.6698203592814372,0.6404790419161679,0.8425149700598802,0
2500000,0.73424,0.6978399999999997,0.6542400000000005,0.6414800000000003,0.6037200000000001,0.83776,0
2600000,0.7498591549295774,0.7120724346076459,0.6722334004024146,0.6622937625754531,0.6274044265593566,0.8427162977867203,0
2700000,0.7480722891566264,0.71429718875502,0.6732530120481928,0.6649397590361449,0.6311646586345389,0.8393574297188755,0
2800000,0.7238631790744466,0.6857142857142855,0.6348893360160968,0.6171026156941654,0.5800402414486919,0.8300603621730382,0
2900000,0.7173092369477916,0.688433734939759,0.6441365461847395,0.6225702811244985,0.5882329317269076,0.8201004016064257,0
3000000,0.7206841046277668,0.6929175050301811,0.6508249496981896,0.6303420523138838,0.596941649899396,0.8188933601609658,0
3100000,0.7066400000000004,0.6621200000000007,0.6101599999999998,0.5912800000000004,0.55252,0.80836,0
3200000,0.7170221327967814,0.6718309859154934,0.6154124748490948,0.6069215291750509,0.567565392354125,0.8137223340040242,0
3300000,0.7182730923694782,0.6782329317269079,0.6235341365461851,0.6180722891566269,0.5790361445783133,0.8103815261044177,0
3400000,0.6945309381237526,0.6500598802395209,0.5999201596806388,0.5868662674650701,0.5424351297405191,0.800379241516966,0
3500000,0.7011155378486059,0.6576095617529879,0.6154980079681278,0.5996414342629485,0.5612350597609563,0.7966334661354582,0
