time,t1_wait,t2_wait,t3_wait,t4_wait,t5_wait,t1_cumWait,t2_cumWait,t3_cumWait,t4_cumWait,t5_cumWait,t1_reject,t2_reject,t3_reject,t4_reject,t5_reject
2200000,1915.1668620372714,3431.265697636431,3382.793424614802,3164.9519749412684,3454.301354190112,260211.07081545066,311836.2996746456,170243.93613246598,140490.81946868333,77548.49338429874,0,0,0,0,0
2300000,14981.606337069064,14338.956719468575,10446.520967132603,18377.60502793296,8883.954861111111,153778.52179570592,36120.91929974381,16044.530240751616,10899.450682852806,10640.624060150376,0,0,0,0,0
2400000,32597.297297297297,22766.65232660228,20862.009929078013,20939.34375,14752.060150375939,40403.0031152648,19820.295336787563,23109.428571428572,19904.939024390245,27575.433333333334,0,0,0,0,0
2500000,1905.0839709097727,3301.8864857383255,3265.6543958918137,3210.394632550135,3131.419227549922,276172.44287041336,336183.5726903796,175260.1745348301,135920.7558451514,83434.47255574614,0,0,0,0,0
2600000,15186.960224375318,13221.28311960481,10611.041765480895,17477.531162042622,10877.274038461539,148519.0527607362,46300.56455048999,13772.109540636042,7534.898648648648,9454.664179104477,0,0,0,0,0
2700000,31873.710325365206,21101.869429241597,21379.518828451884,22600.83957219251,16428.73705179283,54170.26972010178,21074.832142857143,20265.91911764706,15823.271929824561,25129.36559139785,0,0,0,0,0
2800000,2038.3355515501082,3427.943253356009,3302.552527697424,3150.251518090168,3129.6531148096387,294286.8044317192,331618.2618444846,175178.51356407857,145733.21667656963,79734.28268122536,0,0,0,0,0
2900000,14264.546467229182,13220.981420820965,10920.943977996525,16221.043778383288,9737.005632360471,168877.8011658031,35909.07399577167,13834.382966396292,13429.411811023621,8796.683673469388,0,0,0,0,0
3000000,35674.509821296706,20583.30349013657,21531.219143576825,21396.910602910604,21805.349557522124,21067.097826086956,24418.23,21834.285714285714,20851.959677419356,14203.645833333334,0,0,0,0,0
3100000,1974.6289375558006,3491.158528038157,3346.636794875911,3173.724895341706,3151.6375082544573,308104.80544234,347494.15324867464,179941.11390907553,146539.77379224548,75115.27473583093,0,0,0,0,0
3200000,14177.809718480778,13019.29272745214,11111.775391436886,15788.176055028816,9253.908034360787,153946.3394206549,39178.58781074579,14414.032755298651,10838.849965108164,8241.10843373494,0,0,0,0,0
3300000,32176.312292358805,20339.6783042394,22751.743262411346,21840.52621359223,16691.36823104693,27223.53244592346,18593.80122324159,11397.91573033708,13277.919540229885,21260.657142857144,0,0,0,0,0
3400000,2009.7214918179372,3539.8258377809602,3233.427386473729,3214.50607211242,3151.901248222468,315739.1522940496,325594.92037839966,172373.5614655311,137095.10663308145,80315.90543259558,0,0,0,0,0
3500000,13324.642349534643,12734.904527464041,11278.848292617087,14944.753529511821,11888.079299216228,172745.79970326409,37849.281739130434,13712.83451536643,11635.910162002945,8788.053008595989,0,0,0,0,0
