topic,nodeId,count
t4,82149142964483009042154024570124438774529012685590960938575797961283433917911,59
t4,39622000092329845474185802054608574338890662284683802797893688888306836411941,43
t4,83217767896994315850077976545865876324278397869641348395381615090288107501843,49
t4,34314377376886516245819120220289682479903430264984787924355228010594946921420,50
t4,92456158031765243664285074425609732945496276172848472690851225611135897106286,48
t4,8086149262454596152449849464334634712667598882277954412842989337159326295493,43
t4,44204938094273851723621071196784460414460266125970000677805667152515414896022,42
t4,67863998771901368347337928852395500130729240344167518820705044489551685723868,42
t4,42904679307081354667894948393718830042651137661704496442757511639844018027949,33
t4,30169307868038722864326730844079353998531683027258374547417663770498125985383,57
t4,31293990357597117805726432194673155288383622756096144300750877940293119483829,51
t4,98898970876692833931390157760813374984165467707085374557565228360886508105524,58
t4,110433631177009693965648527155043845439327778833210233291491756407005254664984,62
t4,86507137701403472723855121368018709703974512159417251028002865493570628781600,51
t4,42472684187734369564410878942482944016179870806761817070013622901130789507541,47
t4,10793458855907825689719381358204170482416860896377821586215323623948329892542,44
t4,23117977645614754137992021548199401443891258241339234573612330554369224391709,15
t4,34910908717947187676150744817104408271764193375983450593861496943055095565264,53
t4,77197269434715740427132588100361593412793431762134381497196872584474155856632,45
t4,62810104194371897471154567012161403745717635470039975197494265116690688631067,43
t4,102378184097917807032970596979759343754613456256694941688174901726980537070736,42
t4,6970402852246313674434802327789130222374004397516729751901710255680609865559,46
t4,90785197031218493271564643087544203700632638800083736381764174753690506337314,44
t4,83793021082654553071306971522977208986435464814876059239828850464804675710822,50
t4,25232054794683485832382612005214298388981039790431849342560325884929331842047,48
t4,54087086573477675821931716805905963885464078025213774927706412858283354396090,37
t4,106190166537160613323663506551857802192711066090140684936337157756064716384976,41
t4,53011736279388352016995398897361596032385717665011503906973043790410619966236,45
t4,34610790701023309603828249304137272226081482456374456568557436165498738220949,49
t4,37458592433861195797827600933307895424394476357599079866573820152930219675220,43
t4,89859154392553894058378915973710872922397318596787539928170616211275843027832,42
t4,16167262624201808026009012319665331526496098057049507061131995367049390992551,45
t4,49564538641286077605858431792947926170743254372010838860053203398294888577939,54
t4,46343452997204300733999465455441565657430394258444362117413740434924404624918,38
t4,99308485037174200525540960208737219447558973269131216348624686280333541813662,42
t4,114352779651767403589208368141415976768445289389280879455205727138848952798421,45
t4,38949923752583142398616238407828859571376465184668865875349811856000013613188,42
t4,51127369421282382209967845371468393896300801153849780388005180570823574415070,51
t4,34619401393989668989167068106913972402930914493610251737372463876738467873164,48
t4,108441099356393228592479913611688574172458171657678674989640044269032773279629,48
t4,476982528653962679256258194063829299744212859847713661885292000077972319444,60
t4,79730792714532492586343581487990205323900751776554612233155631339134173068190,36
t4,103294345478068272696652145029344555571777897939352096088274702358908417719200,48
t4,33510172691205532361293617341206453177493270742664492500391703240404413273932,52
t4,34737105286362762038826397143074442969602465209839209084336530153480891505116,46
t4,13582863553595176498664364409008573750623397492883201211457767372888233766999,47
t4,14599064858167163677891544074334959367132472386085962228398658754625616767311,34
t4,60039839364913548850139898047982176634575545302934496346569298992470335820549,39
t4,10600894041879048193501591223284316653786073536752748947813406606389583373787,52
t4,106173327284918146170372669565954307661966107356556145705906949220885846805365,44
t4,38436105335830964747567675721116081804137300715697825192007090510908188293003,41
t4,61315528385732034375566446833171410262981753866995131792507386523676000053928,43
t4,11090037166215636098369763467107071759384633360856058148542927256454464557019,52
t4,27035020408056570401831865850613382546109651413210981570035901230579504249807,40
t4,50795063677755505925419905156853705992212880609549480115640144126997977213840,44
t4,24965961244636616175534508295628956920884394212419236412330472226218164692618,57
t4,10026890841373239903227121966222384235392857827398797741597021109268806448838,50
t4,48101449199826452737507712627650925989860409824986705371760658771793210179643,58
