topic,registrant,times_registered,min_registration_time,average_registration_time,min_discovery_time,average_discovery_time
t4,106190166537160613323663506551857802192711066090140684936337157756064716384976,257,201,110913,5850,149428
t4,53011736279388352016995398897361596032385717665011503906973043790410619966236,84,201,28792,1397,154331
t4,34610790701023309603828249304137272226081482456374456568557436165498738220949,287,201,102206,9242,132424
t4,31243384917338529802968192950178286494301457556806253044588122385638808321307,178,201,107769,3799,134106
t4,37458592433861195797827600933307895424394476357599079866573820152930219675220,237,201,109154,86399,127156
t4,89859154392553894058378915973710872922397318596787539928170616211275843027832,238,201,127482,13396,151418
t4,16167262624201808026009012319665331526496098057049507061131995367049390992551,258,201,99136,26995,163892
t4,38223020010159953729718493569954372417514173753541968573080469539056183852967,190,201,15743,7653,163733
t4,49564538641286077605858431792947926170743254372010838860053203398294888577939,308,201,90320,4609,169870
t4,107434645859309301114309954553812903223329200291989475461016922746206588686478,155,201,201,11999,210815
t4,46343452997204300733999465455441565657430394258444362117413740434924404624918,132,201,113489,799,160244
t4,99308485037174200525540960208737219447558973269131216348624686280333541813662,248,201,112725,3743,168770
t4,114352779651767403589208368141415976768445289389280879455205727138848952798421,246,201,121179,17729,154842
t4,38949923752583142398616238407828859571376465184668865875349811856000013613188,240,201,102581,6569,168483
t4,51127369421282382209967845371468393896300801153849780388005180570823574415070,284,201,105283,3588,167280
t4,34619401393989668989167068106913972402930914493610251737372463876738467873164,277,201,105328,1799,154121
t4,108441099356393228592479913611688574172458171657678674989640044269032773279629,216,201,116267,18999,132847
t4,476982528653962679256258194063829299744212859847713661885292000077972319444,339,201,89776,1598,174174
t4,79730792714532492586343581487990205323900751776554612233155631339134173068190,89,201,59202,42398,94545
t4,103294345478068272696652145029344555571777897939352096088274702358908417719200,277,201,109247,996,147906
t4,33510172691205532361293617341206453177493270742664492500391703240404413273932,222,201,109835,199,116106
t4,34737105286362762038826397143074442969602465209839209084336530153480891505116,278,201,98439,13188,187288
t4,13582863553595176498664364409008573750623397492883201211457767372888233766999,280,201,106213,10388,158074
t4,14599064858167163677891544074334959367132472386085962228398658754625616767311,39,201,5869,0,0
t4,60039839364913548850139898047982176634575545302934496346569298992470335820549,259,201,112084,10306,164600
t4,10600894041879048193501591223284316653786073536752748947813406606389583373787,307,201,94140,5962,179416
t4,106173327284918146170372669565954307661966107356556145705906949220885846805365,255,201,103537,1970,139594
t4,38436105335830964747567675721116081804137300715697825192007090510908188293003,254,201,101102,10833,164563
t4,61315528385732034375566446833171410262981753866995131792507386523676000053928,268,201,117523,3795,155116
t4,11090037166215636098369763467107071759384633360856058148542927256454464557019,302,201,104928,11455,182015
t4,27035020408056570401831865850613382546109651413210981570035901230579504249807,252,201,114080,19393,164458
t4,50795063677755505925419905156853705992212880609549480115640144126997977213840,231,201,111549,3196,136402
t4,22546886899433082842867067239148349228506192226734995730479887266241925051838,88,201,52063,35194,60993
t4,24965961244636616175534508295628956920884394212419236412330472226218164692618,324,201,81036,6508,179294
t4,10026890841373239903227121966222384235392857827398797741597021109268806448838,303,201,103326,14195,173556
t4,48101449199826452737507712627650925989860409824986705371760658771793210179643,328,201,93797,3460,181541
t4,75522122066525435907091670029610278724306572933543584896084079727278871695947,230,201,130206,15198,147885
t4,1063746180812293138887147089075963624870327760613376677517257382747015181242,276,201,103135,9250,181080
t4,113725996286322504140590398314641351595006451414276040551616924694444383383702,262,201,111696,12196,172495
t4,90220370061280350764155001940697305945604366747602031626693461176837017026779,1,201,201,0,0
t4,22778978256492343227726424431450199995064941747888239552607243825846457921732,116,201,48448,89799,153599
t4,79912213545378696167071301435155924058517269724851507590858264841441105700077,275,201,108938,15598,149472
t4,100574725983252978077203062715418973240379390588300803848212613291477906726239,144,201,100828,596,139623
t4,20819247780101298970583515972403989246158538646961702380250123219462907997088,316,201,88610,17400,212651
t4,16837489497945550560817013390985081245259932344204763487895701578444339572687,272,201,115329,720,160335
t4,25713846849303505422822163903773946300936520756981320234769638128657248117368,242,201,113913,15988,134641
t4,84744896844746653418245855566764934461666053949741505539499896118524839215479,277,201,95752,7651,171350
t4,15574971279781438493928034406718950770707983675624728266705733088312096255949,309,201,100854,1796,178169
t4,81904770631363086502960022043434103361016358563999859574175849973469126773348,269,201,107838,1999,170763
t4,113639145970703650365361148224815543405451449381813480910069209612383130305425,278,201,104640,7588,165284
t4,8443676222587283609253920263706220995997570544657577290925759933408903446787,271,201,100879,13823,164500
t4,92477150003560746206288443131023618924905805268744813935472012983298361535806,243,201,109460,3199,131933
t4,2503999809631829890766658671975559649316181805053960308883696645264445788598,263,201,109648,6386,163279
t4,83635045908498094056798009561786899577745236174627663786184778194642288260783,88,201,81399,0,0
t4,96842172425671586415722514165421665685020136683681289751904075527966742139729,319,201,96165,3799,185321
t4,56326338671884137211620696372189334877393459201276231334775780977685401961186,297,201,103760,6996,144785
t4,103026471978372041787109236244428097611665113137075690012535585861130792088026,263,201,107455,3454,139438
t4,97516030277340325820028079077793035917225183803839444850868460894017982061615,218,201,109908,199,176380
t4,67863759682412391447447469598756797701774630580670659959909443729656398574178,52,201,10675,799,799
t4,19322063257422806685335682721658327789181107843396250680707415094242190460981,322,201,84626,7399,183772
t4,88459118067436379298271137100515455803880081982573996710952218531445464036948,2,201,201,70740,85841
t4,10073704925318003565603329553032626104305366684440672106546089508228057161035,169,201,108313,598,140292
t4,13860688922488616559048547196824803581331872773353139542975775938022974967008,260,201,111804,996,147281
t4,53194523704144441322210630719913554847993541634930195163097745005443397517949,288,201,108430,6399,158591
t4,71931559958498568646841887251870238921602548439180343470912895422522612791471,278,201,102047,3395,177523
t4,92594131507583537633907238651497431360147553169467454332032851767039138362818,210,201,119109,1199,155361
t4,81159849771897097718338319101892946284216303928265685212748842228590549663379,301,201,95583,5794,179454
t4,101209000890594620796099767548510685732645785233620215458995916642982938818544,279,201,108035,1710,156592
t4,28480988415471074998638343954134201427345991109424763567463299907956983924410,285,201,100056,5144,183671
t4,36272040176715491295706677182303365456115377288141499783996908810738926804630,296,201,107856,2419,151571
t4,22149577338079080234437900539553400631755922855106732989727836464590685053839,238,201,114284,6736,141457
t4,29619913271364746541969626664592055637794729848192704962870392774503296059000,324,201,91805,1599,176085
t4,54509141597629719557486191125690418156678538787060182984966397956542479762386,257,201,101658,3194,150124
t4,23736605349073918736017212393153845431851369847028159979689367797260195085969,292,201,97028,16399,126516
t4,60687437661628961533425100236061287125410724400301786412327546813496522039277,317,201,89647,7599,185165
t4,23541954992498028483599258189795390515854930473247346949071026222171966240590,274,201,102428,13588,174474
t4,16002992638190743885631862608176500965026525140442728539981339474935008841261,210,201,115874,9396,130415
t4,104507041187494958394837930900051622824060666267321557077613000593590471830787,275,201,117636,10393,151205
t4,37431039969379258646494470038039760789300527315209688147615200335108578380543,191,201,117349,67392,207509
t4,33426859154016860808320654895525987649548176369625954665001558867419658062589,224,201,112716,14581,154030
t4,28783184061884053120359718743013391508108304202491460203011625473046469521719,279,201,100452,2091,139426
t4,88080120789208192325412551478499473561512377783921861663743661528076506078753,75,201,75323,4512,171179
t4,9229584188005204911734750262869611965276990103958779407638580007236064741848,309,201,100153,1199,177579
t4,102122652190755998333526590246593685567283125104721285271196810050233615822081,263,201,116157,5197,136977
t4,44877830622453493031416547579454823041932550059929160871125169900323606940825,272,201,106629,3484,151854
t4,48813025114383590815349379294088363220524674369802419068952620915680853470476,299,201,91111,198,136916
t4,81585541766122945961058725248428671844636739393265401347847502376189741090342,267,201,107407,3399,154281
t4,12421206415670906693688259945890314635128420357061635523334283271045616101113,275,201,102025,3596,145697
t4,85980907449594783746901929793786017810187286566109553703344211210766676526012,198,201,94084,533,139267
t4,61858098968903936828754462374352918212360780243759987994682041456266125914999,287,201,101665,17596,178575
t4,15716093987432955069070579689487046297333975019143538652881935455428121392926,283,201,108224,12394,139708
t4,1550173801442751417792725034269687169072022895688356008078909292890135615195,296,201,102841,11399,199338
t4,103421403820173853755267316446061299772268904231826190567067447961688405392196,243,201,118436,3547,143073
t4,48585435636174895224070979489944846545899954340322683089722230470689750982960,184,201,107005,9198,133396
t4,41494842811368608021078869027632224130243157558622471696105062814870048176826,346,201,83035,399,173700
t4,53568112742040276070740564539707671420425957270690813408302866261138506243096,257,201,106443,996,144587
t4,36014972641461498957852989111064309832394501989505830941432911584817016334762,303,201,93820,693,180817
t4,24736104635968926392886822695043320174100989692467485604877880316816510962843,259,201,103745,1310,155383
t4,15486092084295108198706030866375140865196188149729499117603648867030633819661,250,201,103973,5799,203171
t4,96209600651139145536604861616657021643989112993596568410143216929538182910335,254,201,111314,3859,169914
t4,85387110846377177624803455791103412489852326012920834748527794571976175872702,92,201,67628,4399,138687
t4,46821531834531283847125641805236389082267171539603737205178170494431467371898,129,201,119404,799,186465
t4,18367998043183851035138991344694489716283120119353684800778392263528562688062,256,201,116349,2989,155312
t4,50717560891966711342825921782746497616647645253109024310583863870958553194234,172,201,99111,799,144528
t4,101905540620124368388533758300325648904421609481482809565428937401304174017678,214,201,123231,1196,144095
t4,96334511697595008857730852994889090916806611442639378759206158506395129529996,277,201,101239,5758,150880
t4,33335350466172545801510955992037473488812072711618025932924668786356069731476,195,201,115607,233,136310
t4,110606900463036147674351083431957009521446149553702284591967323609401549666054,317,201,92919,15988,195923
t4,16116584942656794107376433375552481530793793316956471572951336539733843999788,206,201,112625,52799,170661
t4,93803340608064345617792319865951097089081208283681437882208704763665459363559,267,201,112351,5543,143959
t4,26861457557828035798125922284314183244143579443347379355816532916982388355554,298,201,101451,11665,157775
t4,105035818984112076272428561196437690201402096426200832417776036007391755053156,262,201,107230,399,122642
t4,4517781891513892425552140352535994604394849916064219809226046704838082072025,37,201,48976,4774,153241
t4,16924743078089880187512496666696680138526184760070322158858124220246812859327,292,201,99028,2840,173635
t4,17442649962900377551642830657761409710925260785156361848511374586324166218938,85,201,41657,3588,124325
t4,540745152629728449139772155469417186654650056075856593188093808950232766653,265,201,105530,6398,131571
t4,66470154239765226382826811466601235485901626227244309720583421498793210522593,277,201,104726,18999,184891
t4,104477318162976385212017101376967180329540944096108415378518540687731440079812,197,201,117924,23398,175226
t4,25589072638696561164032967340845747936538514419734617499050817049884072278418,195,201,73564,3841,195796
t4,112917827182834554119568661858708510615210745122447013264613700787954346108403,246,201,123356,594,143210
t4,105259771672806626633701697084609434796427709225980271434041410954495819271074,164,201,118384,4494,157876
t4,46740348928963324955682976057793573751248114389122933410543855465520502361927,250,201,94582,5194,179260
t4,50176379585276265253675788478606338523681095490970674904726672466755677941489,294,201,98192,1395,182834
t4,41002674939322487457994354447968001439412439620430944805193874391698053193695,285,201,91140,7661,160352
t4,44019937115126099121875405049775469051812147168674718788225645311242802522052,211,201,125069,21990,176426
t4,92581458002813377098198819074233617097856962796801570127463631531361140468638,268,201,111119,7799,185113
t4,15176325826198915630666828562340646656805916977590427464459697160104904880726,256,201,109886,5396,158796
t4,27892133777331057989478032309286190583614762670048575374679045771152744636973,61,201,58426,12786,208274
t4,67591432360106479468892498382713925491515131292302364548227229619614710430473,255,201,110572,3970,148112
t4,64043864019822405496211581716518997972784459660032874787606095930954117668941,258,201,118092,1619,149550
t4,40575996374608703952132204064431129335408110099633125009712879248527388742842,248,201,106833,19393,186018
t4,20269314551642301991379625473307783112075887752508383048965619502007402430586,261,201,111044,1310,142229
t4,21008392144700245699084539948524927226197997792204882606104732840790691640390,272,201,101188,3992,152258
t5,39622000092329845474185802054608574338890662284683802797893688888306836411941,361,201,51521,610,174789
t5,97516030277340325820028079077793035917225183803839444850868460894017982061615,239,201,58436,998,123233
t5,10073704925318003565603329553032626104305366684440672106546089508228057161035,226,201,71805,9505,126000
t5,13860688922488616559048547196824803581331872773353139542975775938022974967008,320,201,45394,13947,145356
t5,44204938094273851723621071196784460414460266125970000677805667152515414896022,399,201,48409,597,165849
t5,71931559958498568646841887251870238921602548439180343470912895422522612791471,324,201,56971,10609,193583
t5,92594131507583537633907238651497431360147553169467454332032851767039138362818,239,201,52852,1399,149215
t5,67863998771901368347337928852395500130729240344167518820705044489551685723868,282,201,59104,3845,128885
t5,16481398339400507453943876291626612837232077444953026872134511820164641455846,235,201,64226,3489,125075
t5,101209000890594620796099767548510685732645785233620215458995916642982938818544,330,201,54932,13910,191476
t5,28480988415471074998638343954134201427345991109424763567463299907956983924410,310,201,49703,3998,130586
t5,30169307868038722864326730844079353998531683027258374547417663770498125985383,354,201,51676,965,129743
t5,110433631177009693965648527155043845439327778833210233291491756407005254664984,332,201,48391,6795,169419
t5,60687437661628961533425100236061287125410724400301786412327546813496522039277,320,201,55645,8853,151030
t5,16002992638190743885631862608176500965026525140442728539981339474935008841261,258,201,69158,4994,120906
t5,104507041187494958394837930900051622824060666267321557077613000593590471830787,326,201,55690,1298,149053
t5,28783184061884053120359718743013391508108304202491460203011625473046469521719,361,201,51094,597,172448
t5,33426859154016860808320654895525987649548176369625954665001558867419658062589,314,201,48897,1819,128523
t5,23117977645614754137992021548199401443891258241339234573612330554369224391709,52,201,17611,599,599
t5,34910908717947187676150744817104408271764193375983450593861496943055095565264,345,201,53376,4808,132548
t5,77197269434715740427132588100361593412793431762134381497196872584474155856632,274,201,54191,2395,147053
t5,6970402852246313674434802327789130222374004397516729751901710255680609865559,346,201,58438,1553,139945
t5,83793021082654553071306971522977208986435464814876059239828850464804675710822,278,201,59364,199,157799
t5,44877830622453493031416547579454823041932550059929160871125169900323606940825,318,201,52708,471,141819
t5,31243384917338529802968192950178286494301457556806253044588122385638808321307,236,201,67694,11051,158744
t5,89859154392553894058378915973710872922397318596787539928170616211275843027832,330,201,49132,6599,186599
t5,48813025114383590815349379294088363220524674369802419068952620915680853470476,355,201,48477,4086,147712
t5,16167262624201808026009012319665331526496098057049507061131995367049390992551,323,201,55993,14594,159793
t5,38223020010159953729718493569954372417514173753541968573080469539056183852967,86,201,36695,1198,128769
t5,12421206415670906693688259945890314635128420357061635523334283271045616101113,330,201,54336,16151,139606
t5,1550173801442751417792725034269687169072022895688356008078909292890135615195,346,201,51663,2808,147063
t5,48585435636174895224070979489944846545899954340322683089722230470689750982960,306,201,56180,1649,157698
t5,46343452997204300733999465455441565657430394258444362117413740434924404624918,177,201,50438,799,165832
t5,53568112742040276070740564539707671420425957270690813408302866261138506243096,330,201,55135,720,139189
t5,36014972641461498957852989111064309832394501989505830941432911584817016334762,327,201,53530,4248,136179
t5,114352779651767403589208368141415976768445289389280879455205727138848952798421,273,201,61327,14995,164636
t5,15486092084295108198706030866375140865196188149729499117603648867030633819661,232,201,66317,2019,141431
t5,38949923752583142398616238407828859571376465184668865875349811856000013613188,309,201,60225,5395,146618
t5,51127369421282382209967845371468393896300801153849780388005180570823574415070,328,201,51000,1999,155767
t5,34619401393989668989167068106913972402930914493610251737372463876738467873164,353,201,51949,9505,128666
t5,46821531834531283847125641805236389082267171539603737205178170494431467371898,189,201,53991,170190,201267
t5,476982528653962679256258194063829299744212859847713661885292000077972319444,364,201,52680,54,168657
t5,101905540620124368388533758300325648904421609481482809565428937401304174017678,267,201,55589,249,153331
t5,96334511697595008857730852994889090916806611442639378759206158506395129529996,301,201,55771,3995,144648
t5,60039839364913548850139898047982176634575545302934496346569298992470335820549,267,201,59752,5597,136706
t5,16116584942656794107376433375552481530793793316956471572951336539733843999788,252,201,52038,28199,133955
t5,106173327284918146170372669565954307661966107356556145705906949220885846805365,319,201,60946,1799,138364
t5,10600894041879048193501591223284316653786073536752748947813406606389583373787,356,201,44036,9199,149913
t5,26861457557828035798125922284314183244143579443347379355816532916982388355554,357,201,51844,1153,136512
t5,61315528385732034375566446833171410262981753866995131792507386523676000053928,312,201,51675,1152,137808
t5,105035818984112076272428561196437690201402096426200832417776036007391755053156,309,201,48192,799,133113
t5,11090037166215636098369763467107071759384633360856058148542927256454464557019,355,201,53426,25795,181074
t5,50795063677755505925419905156853705992212880609549480115640144126997977213840,298,201,61001,9794,183834
t5,540745152629728449139772155469417186654650056075856593188093808950232766653,347,201,52159,4382,191190
t5,10026890841373239903227121966222384235392857827398797741597021109268806448838,341,201,52774,2599,165373
t5,48101449199826452737507712627650925989860409824986705371760658771793210179643,375,201,48594,991,175988
t5,75522122066525435907091670029610278724306572933543584896084079727278871695947,288,201,55430,17581,155470
t5,1063746180812293138887147089075963624870327760613376677517257382747015181242,317,201,53600,6765,124814
t5,112917827182834554119568661858708510615210745122447013264613700787954346108403,287,201,63774,844,143817
t5,105259771672806626633701697084609434796427709225980271434041410954495819271074,275,201,53539,6287,196181
t5,90220370061280350764155001940697305945604366747602031626693461176837017026779,82,201,201,27199,240170
t5,41002674939322487457994354447968001439412439620430944805193874391698053193695,343,201,53439,399,132424
t5,92581458002813377098198819074233617097856962796801570127463631531361140468638,264,201,59874,9517,138255
t5,27892133777331057989478032309286190583614762670048575374679045771152744636973,107,201,53415,799,89361
t5,64043864019822405496211581716518997972784459660032874787606095930954117668941,267,201,55675,40271,153955
t5,16837489497945550560817013390985081245259932344204763487895701578444339572687,345,201,50449,16209,141040
t5,25713846849303505422822163903773946300936520756981320234769638128657248117368,326,201,51955,4795,139894
t5,84744896844746653418245855566764934461666053949741505539499896118524839215479,295,201,53611,10167,140679
t5,21008392144700245699084539948524927226197997792204882606104732840790691640390,371,201,55122,5198,150319
t5,15574971279781438493928034406718950770707983675624728266705733088312096255949,318,201,51650,4659,145746
t5,113639145970703650365361148224815543405451449381813480910069209612383130305425,302,201,66303,2917,154138
t5,8443676222587283609253920263706220995997570544657577290925759933408903446787,345,201,50911,5787,134733
t5,83635045908498094056798009561786899577745236174627663786184778194642288260783,111,201,62275,399,126499
t1,109060800287698069859186250990776436747704124202712747605033671500854727881503,152,201,296558,17971,135871
t1,114635234209826268544376161428429031539408821572174765190865753690128148484266,156,201,249412,10882,172390
t1,39622000092329845474185802054608574338890662284683802797893688888306836411941,155,201,339567,4799,127733
t1,97569106194883657120400357629084954043218303345542710966887840645303658908218,136,201,316457,5792,111493
t1,34314377376886516245819120220289682479903430264984787924355228010594946921420,149,201,189072,1199,140844
t1,29643636165656742893874159739606734393717549982859576420889301542408238001890,272,201,166018,799,170716
t1,49663678052274278297723168442807688917927608287749446929080394953064658508055,221,201,220457,10922,201993
t1,8086149262454596152449849464334634712667598882277954412842989337159326295493,149,201,214540,2192,187055
t1,23565214741854612956258804745960079532322824407500635160868426375268240227497,152,201,264580,4483,144555
t1,104347785521988947738652910532598282418129889007634775065178612027931283619603,88,201,270432,9293,165037
t1,62140721094886207406670751347904673268719532694839203811391632097923624867888,159,201,265330,5391,169798
t1,7569419173434507873659768459421722917783883936922882403167510282695498987711,173,201,235346,7999,139056
t1,7499502891275746171325449406746152995909705964955759178861889315809927464829,226,201,216325,793,176241
t1,92741751566589202434641569811415300092196551658359133249935165541650886156942,114,201,208820,47199,162921
t1,31293990357597117805726432194673155288383622756096144300750877940293119483829,159,201,248798,3995,149794
t1,65080354808146088331134789393288162875968675737902136270710030999908932538207,166,201,262296,6199,141191
t1,3586180071280588818923723010957587156787901833573961780984140928026417177662,35,201,27252,187999,187999
t1,13040163871869376901047278615717655631294096161125350188524397172037772687942,271,201,97172,599,176634
t1,78699543921757074719387922783883100896693355827779529794633552878076313893740,139,201,230259,25195,172628
t1,86507137701403472723855121368018709703974512159417251028002865493570628781600,156,201,290367,22975,164547
t1,52828345933222497572370247954822383325840942794379527484499032998521162657590,185,201,227245,5197,152512
t1,5496407605910093558192191885791197043689738670210793861188242218085508042356,26,201,58341,79199,104299
t1,52211111086881087356456947140556126635364086931353257177972480262493427884125,123,201,230215,2799,161391
t1,62958517019140533055758885668267902634363123599190821583869097101423217029337,161,201,251871,1198,141530
t1,44766266229700699629569559101765370756102422168578878851443171057048961964555,187,201,227420,10599,173545
t1,94648211940322860399442139788657745411947346465729956548311467251008085490289,50,201,117965,13599,113332
t1,8837994722971434471369367531103743493870369035940828435007767361117091728310,65,201,122338,799,111397
t1,23117977645614754137992021548199401443891258241339234573612330554369224391709,23,201,20876,1199,64198
t1,32903705836095027979878249524887296369282637944634190267402794672971570945937,190,201,5144,4399,215821
t1,7896416660544837286034199157076979853517596050035293217129697401861842096588,178,201,222570,112,161227
t1,46636736142429974086461152950129847281941422648094134265754353864210037621049,169,201,292236,8145,148536
t1,90216269847008854074911609817078493855906235650086851091034982399637651884271,126,201,308221,5476,137959
t1,70996098164318359056607851045590621322222562838420416793730966662035126101742,138,201,349539,16883,141305
t1,78906647932687004904415771888857806653153416842475494999223160054919182836054,166,201,288608,27397,143105
t1,54087086573477675821931716805905963885464078025213774927706412858283354396090,37,201,58771,287799,287799
t1,89028053590575749747590087962405999785157915560997925544965645467465608617805,97,201,358104,1793,155245
t1,106190166537160613323663506551857802192711066090140684936337157756064716384976,145,201,328681,6542,149034
t1,99457242461520265792017309955935720362471107123280525702032393860770135624364,153,201,310548,16189,134141
t1,21202880469999889523403966233571057526490112245689328615560698931140797174963,220,201,192630,24180,202027
t1,83021494825386156679235566901373338798638784042989519452204780802304063053526,190,201,229594,5196,179528
t1,99302985741165778004807597728396001960204081396014015154048716789863877012121,175,201,243147,1630,167752
t1,32974260438803602151864735018648939608505940533267277605723346160354104445198,159,201,280493,2992,144998
t1,16167262624201808026009012319665331526496098057049507061131995367049390992551,150,201,290890,53592,141168
t1,88257291361441336168456015216645521138109879071338964245995537242175588736700,60,201,89837,48193,173096
t1,73236393521659422537664319912432924076939798826832759896010346315254796212709,186,201,244001,5398,207548
t1,88281677771730354830530571497317701225731747551853544293156099721515969506398,130,201,253959,24592,151787
t1,36731733305173932334593082281277169992879316818607269670249813534609414120376,179,201,230437,4465,192749
t1,55840341163912920136933261722475942232547697913410012608849760827704877352667,174,201,283747,6399,168471
t1,80664629386207280980193239661441052711017847047664161599599994241730767315326,165,201,277511,4039,174137
t1,24778232718614276519238776789580017697096990635153135520183436987550055579045,157,201,306524,8197,161206
t1,99308485037174200525540960208737219447558973269131216348624686280333541813662,188,201,201384,21677,154902
t1,64266998872920773338973886987780744323936529496598114190510636537684925710426,142,201,289920,18788,149717
t1,57182524165917620518929218657269659383076302460164917663461405612389818491963,163,201,262145,2796,141302
t1,103516452985592883813572362312344159769899872140285550224996186218543378512838,153,201,271901,29398,154021
t1,96962764465798665061899166045711351697309973931509804576825797888318714336175,143,201,260605,596,140564
t1,64479553317965427863484199612937220312026114303202805072609654705380248237196,137,201,341583,1835,161585
t1,18472884334829836896789106667258404165687286911812879651105029716971758219608,51,201,67392,111388,180192
t1,102003697923466132751334522649225087231947552069844075477036942975490856612496,135,201,328509,18398,155600
t1,12170014231503787545128949410896242112630540919180751543607414535837824208820,149,201,303894,17018,157005
t1,105768643703448973656610317036758901202850132147041231472990378958600556917913,30,201,100617,1509,138644
t1,46942443532142104002018378878482939439578026271615671398219211014462993837370,270,201,101520,799,186598
t1,25743467999745388919516985516629691756881881526029467043940883153211131303623,255,201,199822,199,208591
t1,16860459482478596594475311095468845787379234592119354273586040460272363291536,198,201,237373,8399,189836
t1,79730792714532492586343581487990205323900751776554612233155631339134173068190,45,201,111918,32999,100517
t1,103294345478068272696652145029344555571777897939352096088274702358908417719200,174,201,290105,12792,123809
t1,89197839414318851648926308401330131335711221864004451405588210195312379243430,171,201,273509,10662,184672
t1,14599064858167163677891544074334959367132472386085962228398658754625616767311,17,201,5955,10199,42295
t1,44959791736326010438319562658564079468512019589521330104678012621817311532018,178,201,214723,1199,138718
t1,10600894041879048193501591223284316653786073536752748947813406606389583373787,173,201,252746,8188,151445
t1,38436105335830964747567675721116081804137300715697825192007090510908188293003,192,201,206371,4591,139022
t1,27035020408056570401831865850613382546109651413210981570035901230579504249807,177,201,234409,11675,175053
t1,22546886899433082842867067239148349228506192226734995730479887266241925051838,57,201,69276,206193,243530
t1,22318486669237196848752848613752163828400079749344728390968739886728926362584,112,201,146520,9391,126193
t1,75522122066525435907091670029610278724306572933543584896084079727278871695947,122,201,426828,4836,147282
t1,108890169663908444368433917143089825094527825084317272117856445255846726129346,76,201,128338,21663,140771
t1,99328168752131002265158885877788063057962026220865842694639910401951430354158,199,201,158647,7133,169749
t1,12302869099969289016796105855630783090837674165474453934370863918627954306487,177,201,246814,6764,156743
t1,99859582947259722429694352374596912019622007334761943350523936144603965600379,177,201,271939,16661,149846
t1,112822688184084443419231010278786401151442757973457430023727472289550078331798,136,201,381716,782,118477
t1,71865359712392587581895567584667885968729775185713419775604261902416248739836,184,201,210359,3599,177722
t1,87630233031169273405144881432486963902798200051911826006909871014189420613913,195,201,210035,4790,161202
t1,79912213545378696167071301435155924058517269724851507590858264841441105700077,187,201,208607,7399,167898
t1,100574725983252978077203062715418973240379390588300803848212613291477906726239,86,201,204896,10784,146830
t1,15166896200342041896439740658439458620892621954542236480648950856398642634533,187,201,258810,17796,162442
t1,66093752243364824665189179103966479752044657433743592121692889341716581592500,159,201,278527,10594,160052
t1,15406284148667196698812381477198732352337471511637200298324123872476777597424,181,201,232603,1797,159120
t1,45917762249261062967982129067999787817591775162426048391651743702032717955066,157,201,271522,4396,143021
t1,46805941634091700440754600465494966629667783947355599503016727381092607074652,104,201,177585,10199,150424
t1,83768777971810211588285361690324072754105724341300291207113239710105779479655,244,201,206288,6748,175331
