topic,registrant,times_registered,min_registration_time,average_registration_time,min_discovery_time,average_discovery_time
t4,89479010070582441661604806879887276058081782539420263460197872268935328256683,107,201,172801,16407,157053
t4,35657917349710028730489348692081251449008115042398265501075196854372420299561,51,201,127951,799,88595
t4,66561904590801119627785540580974383548290349969926684638168443880018652968960,107,201,187147,50860,183254
t4,54325424137663827304673972011927604610460753431645523284475126191834352995695,14,201,11059,0,0
t4,103875147731012795043113617620358197466436128792045615784140528709917917396309,93,201,224281,22199,196671
t4,45411032390217802216229041493000590300028617279563445882498874736069173902549,46,201,93324,999,185313
t4,11909856323615733381253482476048733657571714364481401182090947873814896245846,97,201,171064,46799,175782
t4,56898491519051984243823270397077654003876151862809285311666857749753690179993,58,201,154561,5799,140139
t4,88512994665888636682079155506410144644064428895397596487445316324541614290098,87,201,238174,26712,169125
t4,111302404200707726116844540247416071731871097566023713560864532090175800385625,95,201,188820,18596,174652
t4,89284002450772903191583002289230053852428265304879364259578120366686755159679,119,201,157514,53244,187599
t4,47631733142292742747054878402341962517810098265708628959629457769158757947434,94,201,232524,668,190016
t4,19226936041906429714870512287775610965921632096663460280447872241958805387500,83,201,161167,36199,194795
t4,21507126360552838097187450276780801151941101029326906459481092446876113020530,94,201,200433,18999,169311
t4,41007480504916526215618557471270310510657609472319859362096308226429384987759,23,201,22240,799,799
t4,31519293539312098283823271789156552539741214163016552356439034454249562541218,104,201,199827,6236,145259
t4,17010206165780258399027641568055149410402954583342352297204705193715245199450,74,201,296309,102670,226270
t4,68514603809621489302381512880725839389864292982469696580379040631946035927910,109,201,190167,21422,201769
t4,43400985897531393516338730712326455471940461132699290441056583353186069839006,50,201,40105,21399,232297
t4,30159048111549826655267761211965354020834137709014144935450680755465128458106,76,201,242160,28199,218975
t4,40455424267294537005442282322698233288372358841629137027509544921485375467316,34,201,24414,209599,209599
t4,7425350686773511310758143646900722030192867411777573594399811089451557845317,75,201,291149,58317,193517
t4,110280639142384585964236171018435829370325664578620316756287067609373948594908,104,201,183183,6230,135516
t4,17370034305519981746685725063970106354908976722477260439033753059956355946280,72,201,20735,40999,221113
t4,19731861568144733375917029736517244387621293371270575408077363500584040133834,88,201,186034,16699,184149
t4,41319621443858297429665001542737148005804427854026503242469738924349920852531,76,201,280198,3253,153026
t4,114799724458927341968345511801583355107909059576511605682100845697316351029297,93,201,215799,45645,207536
t4,109426009306638871290179269788131010765846761532691345233079445138563631615388,95,201,181273,86199,204444
t4,79927243835685832658944297695481307840347966000389056192450835902488114609030,69,201,80810,19871,145163
t4,103412478538655866583483022687741642946715510926589900199667824971649809366611,98,201,207918,14352,158917
t4,32318259792057093769079685510959521169220075290600105833798077461408473987311,90,201,213595,30078,181893
t4,16746240871887335224467670686917427069864978419154565330491185004917033643401,91,201,229063,9027,190189
t4,23225974149374251023044095197301063166369007258476876937584634064737425452776,83,201,272276,12799,181863
t4,53515302994258760936028488988555523568998680073414179517416812985069758475608,39,201,118206,29275,183648
t4,77176768914188767758509289436334479657748256795183411676180994287558428047345,43,201,28517,115999,146065
t4,41580837717223289935618394824502530308625770545666813668397018491261965668793,85,201,226673,32162,168289
t4,10132397342299614582570403172378250883740985441325733102837788442306504128266,50,201,146675,79799,186165
t4,42786284544875387647177473953585646542007460407141972200698861982521910831770,37,201,71778,14199,80433
t4,37421687970569147590377291172817852907788293919963659973930119175825502971567,76,201,287623,9890,166778
t4,8571948695447894807191922038509336819098191539835537696497363181518100422239,87,201,231381,35754,182060
t4,41726835907453659740713859267716077823291787502597334213394016053869392677145,80,201,223630,3399,150612
t4,32796616416248019977663003936790193474547478889747120345614511112878371549502,28,201,41173,799,113599
t4,82712434513758591082683018647977823645906930152178205756469034460482561845683,72,201,95147,19985,180817
t4,25678715666115768483825649697876147812219698519471829295358347053337268585490,85,201,198680,688,144627
t4,102512665804847134183222828966636970016158497864951747231313506648370167220242,83,201,265233,4957,159894
t4,62205474450155843997835567450077055900989108513291176004405106158220737579424,117,201,179030,10507,176933
t4,88444619717504652888406815448590462238116051762288881817050109709662127891139,88,201,191971,47799,183981
t4,12364571767613631430060710750487723119280596715466286887671508870553258334337,93,201,256213,41629,168029
t4,75617919547182701998561767103033367947593631921007637232929561121241179151310,126,201,124765,399,169899
t4,71102217592290265551395384954122329622963724441698332577351899408256619087009,111,201,157747,28972,160605
t4,62780018541659694429130227843130771515482362651756871631768682520728533228305,104,201,202712,7227,180986
t4,69614751766958033417916508700861849289563660997545354754295699617615301388159,110,201,197579,91556,215174
t4,101727737236177293147598199632895333819267383190873600862002224855918640437169,99,201,222511,57530,213227
t4,68407620256266609071190999376825591412795477316537400657918780448403087072869,98,201,168888,17599,163727
t4,11174087728354265216316030065732286341002933866051097456108323929434156385357,78,201,236672,5720,213393
t4,11771898496998114869834732468965550191107574882034150023655837841307550826770,89,201,248729,9753,188904
t4,103994222842162472023349756610263178992753024489128397772970676395829362191243,98,201,190496,21298,181325
t4,67405628566302737927766177640859781740338333519199023745015224358864823046368,96,201,193347,57418,198173
t4,3195786079065525427485067354793797181140532984475992209596528881234274259679,102,201,170751,10526,193515
t4,94415739328452117045700470087430832413600449783085125447159395412551514336073,94,201,211652,11023,168103
t4,80505185013206709859710513767033496288243523596882071884197901073754460701661,60,201,87223,50881,177604
t4,51326168699393101668692560217013915356386611859808808225868194654560612587425,68,201,299495,28429,160962
t4,73550505737705473299199556996263008655530736403316643901843249047778851232306,125,201,129531,17199,152042
t4,95689077686596974150207418026429343366154669499375030485581868207792311127158,106,201,143120,26799,186870
t4,48335714906780613384124007457097213778459413146348759959802847667672381727853,36,201,43287,0,0
t4,88761395956905269267963452293558246387578866390236579790363903119104236560720,117,201,190925,12799,189992
t4,7306524917197791081134624552157178500923284129969050307112419638698862683779,30,201,8058,76869,199457
t4,37874722263872911959823130386168037451191211855330736051129455765499981413019,16,201,3839,799,799
t4,21544868566040247741542997235814534607341198574775336043684049694093670684815,99,201,238366,36211,189974
t4,24975809575687754384218115872671194620772927635502133070260057248291489010301,71,201,263015,13742,154148
t4,44896772692547000918014565648861610860301148913899960665750141048448936887644,80,201,262810,26752,175643
t4,66162588851310873973662016184542121910208461584716753325967811233211074113854,51,201,115807,7486,126967
t4,34871894447232817061293881732466965798890681970420946509837834056410157957939,75,201,269440,46540,186668
t4,32534568376973498634609177932555865698413781854039943569784141632469961249788,24,201,23706,799,799
t4,49230756308042766524998955298249197440267095347517499776515558633245917893798,21,201,201,174959,256847
t4,96725383537841638998797908634336913796395366083190951077166882560668273891111,88,201,246178,15199,180253
t4,98270320498301966262543980935146888272258750215639105455878436789052326031585,121,201,188934,29945,170563
t4,52428671530987659543318171002702253089070022908845817345058164783945894982002,90,201,223960,9391,150169
t4,17280799005300469181600246033631342398647801950685368057428016142067277968121,93,201,185832,36071,165913
t4,33009598829375473707113259229607568808200985904860946193330978351276440795828,90,201,235548,9848,188525
t4,50242147506352391056708411039864761046389523216754712736148724251211265373890,14,201,12258,799,799
t4,105385121478491962058654286595420969575911540807048485680551340281737631364434,100,201,206841,37185,206164
t4,28022749446860750145375603112271020224206055296829223502743202625608671603460,90,201,254396,8497,181060
t4,8394718672061835296914720812949706032493049301540066578374743276421493135361,92,201,162863,14399,172057
t4,84223634304714091629593223631306086774609569065502286001385460032035489750330,120,201,124948,40966,148240
t4,2174350260762278615900192787777209380746507519060586289281509405243610348569,78,201,213149,2719,140734
t4,7237041842810225739506994965628866649411868693776831449022243667992670593882,108,201,213991,21701,194334
t4,105272192465445021277397315981701735020985552294086312148549838210861972474231,95,201,220885,20383,183221
t4,115332337151529730354384488979982890294622092928211738813468505768478912769822,89,201,236273,37599,178044
t4,72802519596812152564042360227107876555749300621591091104238357304190944249407,107,201,183654,7836,166168
t4,96099620767510456575228938274847418267163057556991361097087552672627615606905,22,201,78430,241028,241028
t4,86704624344958623720594341537880082429590394242003323875457910859081815630225,135,201,162861,5344,188538
t4,67051892638215343081282023284091320105700872160083895085256746580137644686305,36,201,41477,39199,54099
t4,54571245964083523956575543406275037936864049430655587803352856916243080802628,93,201,248494,1887,148201
t4,101839900694347368415236207291510119018697786164715122861159812000504734255937,66,201,109324,69263,190214
t4,36301455192482489812128461234427023929152590343982772783523682142669771140045,82,201,252341,14199,194409
t4,1907567449106828655761466235833203807409552931814254567641671248249797851163,67,201,343916,12031,158031
t4,46100619520880108580976898548961875569606472475102441286029612401752487610872,89,201,255147,16003,156367
t4,29269724024337386828484219349435089619542682373296950835535081867523716695542,80,201,259025,3999,150771
t4,111141524852312493293364991793653760231112549568198246344737714179282518295983,55,201,129278,58037,179850
t4,109476511803563170105488838722750153820680160870726984983444998230059667615749,20,201,201,134805,212012
t4,10091096668103466743989546945335079432040239313749556735808456722960035119835,106,201,215621,3999,170132
t4,19657881086816256246015556508155563035711028100105986016864730112205991033866,87,201,173777,1927,160424
t4,92147845513735944870570906820075733759210452659757599673980733613946675796406,15,201,13828,0,0
t4,64363742427507566806113320605115962666896240810625371399069689797113814708767,114,201,193518,10826,147835
t4,111625294303916211080383860621253851101636905892946852126631028617804452205976,14,201,201,0,0
t4,111387742118589341311614980841620594450506848236612274886418641240251578376370,106,201,196230,3592,170560
t4,4606838332832278342370789260173478021997763360235929830607680466865436989891,71,201,292304,2599,162862
t4,4959869754106436446134568608525627413912469445976982327165385998101987394879,81,201,243754,6199,152358
t4,33224299300747324154218380147674745640764482535170575807448202634632146398951,69,201,173522,799,125988
t4,115263987370447996106520844640812065899178118562142943257707038291772984087568,63,201,114912,799,115146
t4,30047315766143547916591504053878563464662436482480593063267066430161460232539,75,201,221892,11878,167414
t4,87253593419199862052239795283072159006116279631498868775707613652661370527710,90,201,183355,16399,172606
t4,99468763649778982081243176313061135595746082149477208759724906795604825767931,95,201,233483,8939,165390
t4,52685261860924357769783801687043447918406418383131811527891556121864583559295,81,201,240202,8199,193137
t4,80195854489861672687031392029818421325292903094738845146619979814177027906640,122,201,176635,10599,186418
t4,27623007678101857149221709025770343595937118286142107941952647686060580533258,101,201,207461,6995,134476
t4,49673898949035795297809469476413494091612141542187427543605995269177051995061,76,201,229334,8599,177317
t4,95433157630440282727597932864400157083230231516708167886590334869594331558020,88,201,238001,8645,158952
t4,33988257532937946634704351542826877217648882638261747046571248651490967882472,84,201,193101,376,178650
t4,16430323361851448502736918031657015178440886925543049463297733460191419741965,78,201,205067,32805,151271
t4,33076610664214883813477155897556078657470386321947880977927558269523499248045,84,201,213004,44199,193372
t4,45946767708835050223393364663268482112305154605980536112395067725907059602778,86,201,259341,1344,189874
t4,80257925508289530319890749618812305795034786180482048057676499449910116165703,116,201,172898,6398,176936
t4,41209680264235866116743997366934787204657867507507614982846388350902088267434,86,201,185008,8799,166574
t4,95211967470364525815601656272422570572030188581988327614192541547375355764500,100,201,178622,6599,173895
t4,7385562270492956164473234416236465425023076672604078240442745089258953218522,82,201,265267,136599,211881
t4,79926568247199091972241179137227352873424784707097158815155638133096579742560,18,201,16052,287799,288199
t4,74484819638473201923375446190759256447196309022571036839940474313175710562125,117,201,133994,10569,172331
t4,79710070343467383398503847248862759976712567921341029796176473560568842310548,95,201,158466,3082,136698
t4,89873534069880582201962597552067788783522911351326620794368771212095005352371,95,201,153111,5799,175340
t4,45842649830851431048863455771415967421288412087900322191912807065397078712432,75,201,253052,4170,157230
t4,84940026622802752929147968854118264572290596570700558061321771387438708940062,125,201,151490,10999,178676
t4,44394636532009092378640505922037551495093639476633227709358350430586307400962,84,201,228807,29199,180496
t4,71531811338512105703943575886958136941206993563113708804177217832577132186127,89,201,193908,21988,178618
t4,107971978623151229092291325584213850156576315921312765255682806856364487429845,62,201,147259,799,120674
t4,52642301407122161551739113391636934069990925063286894773340395370887965762206,21,201,52728,0,0
t4,24280810606328460630432449103619038966755932572234122666171664120503687348498,75,201,246447,39999,156858
t4,114331682702372097733454522620806651215776701325180916870775175999774202930521,87,201,233960,17338,202094
t4,113841265047814362486843878853466718427878854362911145396584234292023376138704,97,201,163445,20800,150437
t4,29754637626616458858902534156846459680209694301345257207209849224548841922849,97,201,206842,43861,179102
t4,57137394079457916744697663831449112271789386536094435637855091702125486850606,85,201,207222,71339,206654
t4,109208431161462970928592597042883756542007057744629879404103951187568183351292,96,201,158961,19999,194367
t4,89626756892817087682635366579738805929907772467211564579032957569804646726678,92,201,226562,13939,169850
t4,22124579042466368726218319243151073818069131066811012929864261842083064669987,89,201,215353,23197,184049
t4,16600983227063388278541173526438984094675603644277485404508826517068265311961,20,201,8505,185161,250282
t4,36385641511657593493565872780850459277478929440687071010090138758794747774738,84,201,202998,8653,149507
t4,83974937595676998296062410837605326303240182016745474698864218146585833511474,110,201,136583,19089,185358
t4,67401734570186374408225668079574456827462175567305190595514696071091871232701,19,201,25447,141503,226696
t4,110462374490912593703091992677805165121236486652817660010907004706712980731296,62,201,55064,98799,242569
t4,41439013923200760779323865959579598546731812150483084403125182662572609094634,61,201,188014,5737,166000
t4,68680636660625580427356346857550237397673715615462201328295582313734814402613,67,201,82099,82395,147175
t4,1670461758926834756502324773664015735283184630313204814617007763655622752404,10,201,201,0,0
t4,19784918427876671426328232298083953817008869798814178299941260794979853348215,84,201,182228,4799,199093
t4,100493823232140851710618470480931547644497493102299307838963532337681320469106,88,201,170096,3375,153732
t4,102351116895128735295160738915032366194877438240104729860474325277191744914424,71,201,20714,27355,182177
t4,76305270108040979519713397563700085718847782730861524849791473422009601023426,40,201,5997,158399,227099
t4,7502386513833158972678783319269509963956630317034429362503547834099863195092,76,201,290729,31881,156445
t4,85110390659404426060369079177076333887956898683285316131811024726084631836692,19,201,201,226,223624
t4,94882205856136343726910023846807592193163908537738369925607111471530547272053,86,201,218310,78799,188375
t4,54823655702330242244589460881014906369837971648022597360531392152471760261002,38,201,89700,939,127434
t4,93692216876282558293584251682073453403237149595491443784282789113072883302762,86,201,171314,22627,171667
t4,104693757910850572830491901213580277789713190599160667403264971109033509142137,100,201,157922,23715,198388
t4,114151438636804196293986664596354627940655859826744143170199485460898500393873,95,201,245913,36689,198238
t4,37540829318432978272473602395337024116961230750358444766482817406230329940888,88,201,223361,24290,187845
t4,14814447476487523983947086373159428327216058013181418130968379770508987187773,76,201,240312,16003,195650
t4,34886371105106381506854107174030382380800386059372380189796692147087287645843,83,201,230667,20576,179812
t4,71236014843147502705113363478283274080725136911852026735629902420865596957328,101,201,170471,6399,162267
t4,111034180029146108143814612264577567034182144296964599793056843094279408221789,80,201,258962,14399,165736
t4,75811024553858423849627460321001338418901557615673922394280170135423476950492,103,201,146280,13999,187900
t4,70348155023664289441868988016812467927141838619077729408287317991908331795387,34,201,39536,16783,137619
t4,13240306062566610864659693746493925813983200423911513155885500801164039258902,81,201,207179,34066,194180
t4,39546354468328119358717726305588124948132568507067537513616594729212739195450,97,201,248467,8599,186572
t4,22771757400745481788890843200130717397865062443606809931272840893196557164081,43,201,101257,799,42686
t4,113438515341121669525923460876912148413892353552098702384287701961144620606181,111,201,206794,32481,185237
t4,113347880876940924297520620703657166939314286369787708542467979681384495964451,88,201,239039,15752,173526
t4,55600109029530854560999009861869335715413777769502999584733736414048551627431,52,201,121080,25638,174470
t4,110101972921190854017568234229795797579136630330898897293561653884647870095261,97,201,134958,30385,193362
t4,112223851490678370217465223407959026963258418581337692978101335399684732065896,94,201,249345,20180,162557
t4,88927149208620463172179246031261426381239882640694328355964557636186364316123,39,201,19214,38946,232253
t4,59888588245442931607508454313954217796711136416225540798812321927346653680056,120,201,147425,2798,163690
t4,40575124538035330591395903848317876803832958770437076289577452754469393292997,83,201,190794,24081,152312
t4,70442442718792617728680902724142766880196337758056215798500568715021083105421,96,201,218655,9907,175735
t4,99070874524538792735272462907941386445284597634509314366410040079936771668003,56,201,47679,63053,216063
t4,30324711451777619485611191067103745630509339060692194408807856484799181179630,100,201,139662,1950,190398
t4,35769922027826751135342369621639658633126975267407568593897300796473092101175,88,201,231237,15539,181819
t4,114972104484575005835978208235496512103951654229467914209564871879676718777904,68,201,219882,8787,181439
t4,61689335093846486226867484104443372847215166868045891662827698529145598862439,112,201,179740,15580,190373
t4,65343130735889173413321049942041324240007897667266094376280254479088039614141,101,201,226425,19971,139395
t4,31928492052903318631761396680841858190172385265182619845696112176940566088035,61,201,202692,26878,195414
t4,105551153552499111415555475470234674907356176009121620357450639727599323002836,98,201,196363,7788,188096
