topic,nodeId,count
t4,93482891699904772532254508113915133990436316461305952616354218347109307425747,17
t4,49627922389672071495547876658738218182214228201284915118260505886984139104109,17
t4,64087798250958345510226167620480883996528753350090424201102107189210429207079,17
t4,69736797199607785645960702053024540544458130219369535338343548394741432758123,16
t4,87608836995967144528039841791507033858470202033511113544026186750764056239933,16
t4,14194420816877064941913593119742207379131382162320791987694040721123946287959,19
t4,411688151128584842733160054962983127102061505692242017184029753873441180917,10
t4,27964527015238780823937479840986415584964628325240983794999326764271695484386,17
t4,49118874397011675492101963863927135054033424768099103266184323890482327924348,17
t4,111855946522842308689061761015299043096740561640599291703160107623934570864813,17
t4,10682487071758342790152659910576419589449054278028264525296911265960481050671,16
t4,54097743655236628221534029796068811652663107528798825414020777161267099904473,16
t4,81528108949939031048717714273721884104828058543334098740334129716692204761364,17
t4,24218278390927459680265660854268913963770431179920963990303916605593806275091,17
t4,114466915692190867716499191915764647044614635838873125100459667998144581528311,18
t4,111929722474562822676132043797550694204409312545952770094367473094512064363045,16
t4,48301363560833362068480512464594010724078642891538719567379525755289613388405,18
t4,62154008236360516026121205116185775439595501776699568299443519185817677167556,18
t4,22010014616101189752518360739230110072239285355728495645198973724885425948335,16
t4,49650786309132246565589123507812831884816616793058688809507849654186469311874,17
t4,63183884389331840136612650427637923516921069870469682529188284982843375509292,18
t4,68198887383428401756204890594885378930352341984109175514274466781102655712449,17
t4,4277217258747567074978375461034668585048640345218924949119067269524148425159,17
t4,24434785643943506885996031458195057299352489050125288268896181328832997312431,19
t4,46332324093222892608700506143030633122876303686306494162454658230265041837468,16
t4,68115705385050971163753342551797632809432067530025959231879839048418674494159,16
t4,18716883832064261356350488033021410829519823881672982347314358150714610897164,18
t4,67907683117320201125954239482958077689161850587251562176688606993020878691229,17
t4,14310118271234958131519256180754072580560592648971473787950523938574768283956,15
t4,79368852549122891634594742127224706354643147352184346703168695587755936320000,18
t4,42665578987445955900345332981025065894634509912888309782902656361646507481173,15
t4,81769481031878358474899012311656936389941484228216804225882531834983161760489,16
t4,23366188763869858285240814019024695724149573840502728165534530879934584175040,15
t4,30007304722992973064370526522087726399766464755366421847650980230119421545070,17
t4,34376778402568537956696044465030624045396246904641729787836452227452251887284,17
t4,48312392493187865646183694926832138192805267893649462040781642138353432300883,16
t4,62369188229873759526039350088383092664519470702566357588111863249917214198040,19
t4,12240166472782718289594538316255420910479858350993466311522162143270359962706,18
t4,84465363330993240572278067991469268557156968484496266804061351201639557468480,17
t4,12378677778341296155551712674218421212322648932764418918515656450696871440531,16
t4,114244880220991106180260716087539810476195478242905077177435192353060852501012,18
t4,31468186552797117267514446515299836294532985475768235265182808134918463260873,15
t4,56143409778416887229822161476614316026750722281826858577690565636597318645828,14
t4,49069330643797600186516214351873819418688508944290090157724278251209646577363,19
t4,75556372742664939529424399468763522937364281703086375374144501427663494345828,17
t4,65260056268884226309383769769640203874639983993296443112409521480788931245791,17
t4,78430016178283826958144651944654893612274876285256813899198517408998957314902,18
t4,60303320687153475609173778333190263103990326341167751813479617731796316460160,17
t4,22295183298521586082378920323556514389837280963123235841363470719875978088446,16
