time,t1_wait,t2_wait,t3_wait,t4_wait,t5_wait,t1_cumWait,t2_cumWait,t3_cumWait,t4_cumWait,t5_cumWait,t1_reject,t2_reject,t3_reject,t4_reject,t5_reject
100000,189.7016398097537,421.8123764188942,204.07742656449554,0.0,0.0,201.0,201.0,201.0,201.0,201.0,0,0,0,0,0
200000,103.68351893095769,173.07603063753098,73.28322085175704,0.0,0.0,201.0,201.0,201.0,201.0,201.0,0,0,0,0,0
300000,11.864157752287666,1.9775675675675675,0.0,34.47522339561332,0.0,201.0,201.0,201.0,201.0,201.0,0,0,0,0,0
400000,5934.865277053665,4610.440137956685,2644.5834571032287,5500.697732235715,4077.7680531988076,78854.53075749872,90815.6743000549,66750.7759616972,76447.97171293871,70099.57269338304,0,0,0,0,0
500000,11787.395838664279,11197.960392253271,14617.094287996804,6952.389582575665,9129.330613355092,21177.56622141725,14767.450308430432,12320.415708812261,23656.92331547787,14284.10829103215,0,0,0,0,0
600000,3087.6755823986196,13899.055292937974,2651.349582856208,3339.4659957304057,3422.939110370465,2634.152868797646,2805.2654213143396,2304.1328996282527,2608.2102040816326,7967.513456090652,0,0,0,0,0
700000,5891.850430457168,4044.7042436065944,1880.0210218280245,5287.138605644317,3936.8347136345174,157858.77106413993,182052.17500202643,131143.1254563558,141151.849867374,123713.09444708115,0,0,0,0,0
800000,11711.404344331178,11892.109921484654,15473.934907026196,7237.988521984814,8797.644680672973,30444.199105401996,27015.45290745291,24596.563740079364,24515.667919075146,21931.94418872267,0,0,0,0,0
900000,2622.8103585657373,6636.985156903057,2695.0263203463205,1720.630918220947,4241.76436075863,2703.86564116526,6541.526627218935,2210.7184466019417,1163.8066554338668,9392.893118594437,0,0,0,0,0
1000000,5890.534158735007,3784.5093170459795,1506.8671757437064,5327.149484536082,3946.26993851033,206607.0204563917,259547.42463625962,181564.3130259172,176713.77836551177,167417.57308584687,0,0,0,0,0
1100000,12258.408264792926,12889.258606525953,16850.44762100082,7300.868444297229,8373.713192081657,26710.436292521037,29104.7582654528,33259.09804902451,23075.352511682242,23001.567502986858,0,0,0,0,0
1200000,2974.0479805648347,6300.469529502839,2385.895745846266,3201.12859450727,4406.386402266289,2595.9376404494383,6015.195525423729,2431.3746542620065,1973.3843869325415,10258.73618275608,0,0,0,0,0
1300000,5879.543428171778,3783.27980026496,1450.1905712243033,5294.3817642143595,3555.245474835398,239775.88566755873,304518.1672684524,215913.4591922239,222719.67478168829,199704.97318181818,0,0,0,0,0
1400000,12132.48533014193,11315.202589003537,16658.675626405235,7523.199930599734,8349.160558352985,30168.933398628797,32147.22359715756,40877.10933129926,25247.178239305642,27926.100882723833,0,0,0,0,0
1500000,3131.1140454995057,7320.123375927563,2238.853692065986,2888.9734627831717,8472.48717948718,3340.1075331487687,8784.481126914661,1806.5072802912116,1934.036533559898,15706.904148783977,0,0,0,0,0
1600000,5912.216187164519,3827.586470906143,1469.9060032066143,5329.515079103149,3454.31807470544,262541.98241774825,339509.5487971336,239455.6173096976,266801.6902465166,204236.1810176125,0,0,0,0,0
1700000,12149.824528650646,12804.344581202142,16321.873325092707,7533.467115308488,8624.326874358096,29932.17268484402,35343.65988588439,45168.960983025085,25647.21516978737,32303.742555831264,0,0,0,0,0
1800000,3164.730212051228,7044.913459680225,2480.9271231828616,3301.5478476308454,5712.16168523216,2871.5289855072465,10900.598677732452,2322.728441349759,1855.9706129303106,18722.00584368152,0,0,0,0,0
1900000,5909.93511595199,3777.306262699193,1357.0816427965362,5327.392753094666,3109.356183379154,279120.78426725784,367340.71432269196,252381.03513086247,310181.6377523186,200077.66003787878,0,0,0,0,0
2000000,12457.204394267685,11114.253062058051,17122.817489096637,7857.929526523455,10989.87480266319,29342.35112046552,40807.425537231386,53412.05599189258,28057.14121405751,29830.920685279187,0,0,0,0,0
2100000,3072.9553986068113,6328.295268990967,2709.6663376110564,2934.5548183254346,5361.064057288601,3713.3776026174896,11471.979880986115,1822.2940217391304,2101.4281537176275,22288.619686800896,0,0,0,0,0
2200000,5904.858205595286,3905.7729497041078,1547.7363469341383,5273.5613894847165,3132.1891522160436,303644.6747973755,393187.1331969036,284996.647174535,314204.405785124,196754.6170009551,0,0,0,0,0
2300000,12551.983646801118,10373.401040621437,15593.255119993673,7953.543436601724,10811.225291589932,28391.886528367908,42018.11294147011,62189.400911161734,27652.22032807977,30447.035098522167,0,0,0,0,0
2400000,2895.90306072237,6764.557276456888,2925.516838621764,3274.5941588074234,6357.589267046114,3791.499548600662,13388.249891790507,1974.3963146314632,2181.685185185185,20068.296803652967,0,0,0,0,0
2500000,5887.25505534678,3616.996699109575,1373.7556572640333,5273.296816764365,3139.4146388766776,325221.95235487405,409108.9021333333,306005.58396946563,340648.3421348315,200792.50539215686,0,0,0,0,0
2600000,12827.419700450244,11453.401616227642,16516.87995745477,7917.838321148688,9535.65712792369,30537.42587263856,45665.212695585804,66376.56479591837,30094.38961038961,36628.891774891774,0,0,0,0,0
2700000,2783.0435307127777,6800.010085053407,2942.2420485175203,3344.8639575971733,6904.319027921407,3516.4172195416163,17569.229601248757,2571.8914835164837,2125.597239139261,19155.279667422525,0,0,0,0,0
2800000,5930.462511047293,3521.11240926969,1432.3780944249222,5309.126898491657,2801.288610948366,344898.6908412106,425349.9132399458,302127.928988682,358695.2607474009,195665.68544830964,0,0,0,0,0
