nodeID,topicID,is_evil?,numInConnections,numOutConnections,numEvilOutConnections,numEvilInConnections
40534682050617350182049132342094420675926571350178116084498004596088895648,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,23,16,0,0
44218885940480273151444879070846703765740471431667171882227268734024757230,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,9,16,0,0
84289508172603297146724169583735831579071803382913624138097833979230680883,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,7,16,0,0
151514289181696520477667654397667167717098260464867640070397542576549343855,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,25,16,0,0
165905294335721072599325068137650275699581097438474290702775703557342704311,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,20,16,0,0
299815352941234105367552760169919030448747007012793758893082184556180857389,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,33,16,0,0
324172346207814346444287827042421210012830520711936554420478407626498598396,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,1,16,0,0
326101501792981331759907266048658006016443706904293036521606979150926638614,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,6,16,0,0
330472293453985659270346647872429115590449473811797592430841712893572135046,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,25,16,0,0
409685566143963560768066911271298035207131488238774030277248483294705525269,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,15,16,0,0
411688151128584842733160054962983127102061505692242017184029753873441180917,73701641029887600249961343338973597360127254455583723069938763114031389713034,0,33,16,0,0
528374181199113762378225569167959503553805239244514554078915713421809205611,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,2,16,0,0
561616723301947207313914165646508753928278150123089642135458248581504114033,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,1,0,0,0
596600612420458988000684703395543951291622332202882402745969417584885358156,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,18,16,0,0
602759457825968827373458769483414900528744888908561042237581612887710994619,93541373975201890938187850683779644081366556136554089446356210062480894951600,0,33,16,0,0
628498976876767953350206310400358044519503763463901110100544283849537409771,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,33,16,0,0
646258972151546430061576135045496537218668787981297768665663459265304987069,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,24,16,0,0
694396546598512333624441401742821233116355474372764295601415964156847604788,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,25,16,0,0
749487696110240970894680780059143718983980494308515806691745186941959380182,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,31,16,0,0
887873496049351231505572482722682135797815570065051070448800556939935281866,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,33,16,0,0
925481770784696913126649396588843887680137015559452400535257561825891784275,93541373975201890938187850683779644081366556136554089446356210062480894951600,0,0,16,0,0
929238879957104900418562969281285974331752241850214553209597719441098571052,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,7,16,0,0
962524287111937420974795275886118311176409480362126069472376031012578460670,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,9,16,0,0
1174342177310755525249083788240874353737936368539820113682790983172283983525,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,0,16,0,0
1197447294299478766260931106195252274321833989530964805872859403706421581624,93541373975201890938187850683779644081366556136554089446356210062480894951600,0,5,16,0,0
1354036288901945970010015095337658215159556592861892737769839279560823558441,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,12,16,0,0
1440984662670965979757243370442013966472485536525414497982867023680598213854,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,12,16,0,0
1463497233953595388110712987403170059952435595403756645549648038223368645099,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,24,16,0,0
1467160116819521465329034204536861351651288011704937237899738458679163849866,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,33,16,0,0
1483984553224380977605798346780519003174444291853730331292324546404325607910,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,12,16,0,0
1487332551505611549756001586190216851317817890149609067054442859416581483723,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,25,16,0,0
1487880315041402253209933442342220620501638403950701796858212689540920943691,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,4,16,0,0
1637502232990901432387702323849440670888800780460360676733363650934738058198,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,6,16,0,0
1683714001897307791653217540053250857581119122594027576752892972664645329861,110399480403589887934886466424777087867383869506846657143181403468195004393527,0,12,16,0,0
1699789382060452203295594208655271886601029668260230998410249053300911296970,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,32,16,0,0
1716309222036872303049637157620954106932266380527896739947450680240280526954,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,16,16,0,0
1726189284894534600749813454032152001240263351394492743288557315087762072439,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,2,16,0,0
1747582515957064770279944814189771454405959086933624400326322724659715194234,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,31,16,0,0
1819588058679682457065921695663404757161999856970638895095078737356545468650,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,33,16,0,0
1879907446795302251885452307599316751634148257223742466518485280245061827659,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,33,16,0,0
1896727378642681392626306058998903620303265207080571250264647457554414298443,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,1,16,0,0
1907567449106828655761466235833203807409552931814254567641671248249797851163,73701641029887600249961343338973597360127254455583723069938763114031389713034,0,3,16,0,0
1955312199489330281855018546603503747710170179749749633595469934877861639342,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,4,16,0,0
1984926829298339245276381685868194638823953300891142138173799327317090060881,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,3,16,0,0
2026286710847460120609884925223688017958188060922732957011951939043611629366,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,18,16,0,0
2057714066011389611050798041878038633887909604857583806040567869559142033952,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,20,16,0,0
2174350260762278615900192787777209380746507519060586289281509405243610348569,73701641029887600249961343338973597360127254455583723069938763114031389713034,0,20,16,0,0
2240256357858957675717491616366240099349893502034906413602733877307924311753,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,21,16,0,0
2297935230654683743198998641278704695037161108121748763583108853226067827881,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,9,16,0,0
2339190927922359197714553334323236820202989525507069594062873802595132283338,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,33,16,0,0
2383206284488561524997260533573522090290408675155596138819225362708083769180,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,13,16,0,0
2387762391686444822425649648088154492178249240086672127578279752532905562743,73701641029887600249961343338973597360127254455583723069938763114031389713034,0,32,16,0,0
2428352213162557145125642880435334551416206282031714750227357045209240842908,73701641029887600249961343338973597360127254455583723069938763114031389713034,0,24,16,0,0
2518747951131179396207118592210370482949434202922367365059120751322962366144,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,0,16,0,0
2553576117908722436116478360400542446455144614531311908916512434609126400996,93541373975201890938187850683779644081366556136554089446356210062480894951600,0,22,16,0,0
2656415850145677848708656588816096381375860343114228170070633577433795610203,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,3,16,0,0
2696643623170138943230383981712354251883745694070509571464913062589094126867,null,0,0,0,0,0
2720702596414329233118842232810151803289452057282447971023250245639023900694,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,29,16,0,0
2783934221989949375639733668995779745557265055805685135128811376889975426750,93541373975201890938187850683779644081366556136554089446356210062480894951600,0,33,16,0,0
2799826067548222847075704834958933551604935596703170497146908838646368195318,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,1,16,0,0
2821221909157173424811509569179182332014111450567010930153360426803881846829,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,18,16,0,0
2878524427689939418544695855873996920097236518630562429972081040645788218179,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,7,16,0,0
2887795597480881572171679915350088702741998543755671492532639649893234209436,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,18,16,0,0
2978584424460005494618870157256763218838698419319528948998131378409014016346,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,21,16,0,0
2989756013152627208795330174635369751709191427685298708565983663216750418740,93541373975201890938187850683779644081366556136554089446356210062480894951600,0,0,16,0,0
3128823617348723905905054496382737651273273567506252254733190875716849291073,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,33,16,0,0
3166819157143319817793866305160224410510543101937756241259671915535049880237,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,26,16,0,0
3182147934083336448666955041932350252878651717550692784682160364295793302825,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,11,16,0,0
3195786079065525427485067354793797181140532984475992209596528881234274259679,93541373975201890938187850683779644081366556136554089446356210062480894951600,0,32,16,0,0
3250791453572838953061129123346712377078524237425055001362784847243229386618,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,8,16,0,0
3317872830707581199638474802670294782066065707575659595306774476515617025021,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,0,16,0,0
3411148421521669658050558443111381213019748766348448721147280106097655041911,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,13,16,0,0
3490559622796562439565916444026231062308963727404297119021210934359389507452,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,33,16,0,0
3502754590285771843155311200423194138561275776569725425904515077517635632123,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,1,16,0,0
3526337233480579915361306649204270942270621410185630970524445123402855670585,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,1,16,0,0
3543725916714034059965719030333769553082622853485599092947153587475759353700,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,14,16,0,0
3554339071042158568301434112045044811597709298581588743635260785914167564288,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,15,16,0,0
3595287765124504303743483969291390737546740805060743284264379928760521684745,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,6,16,0,0
3597550008723577409148171966138224937592293420660361522435764295337808336138,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,19,16,0,0
3606972753913765421546355615486137525103095139411817296145249749382637540171,73701641029887600249961343338973597360127254455583723069938763114031389713034,0,28,16,0,0
3616039141657697643486917744371336647088579582550139290793076526022391915904,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,24,16,0,0
3659193323342289388153732837364580955659534074675691227695861213945060812391,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,28,16,0,0
3752605095028331897821882433648956445303824446580489504580126935462345332463,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,33,16,0,0
3757127795812251024686048286784922749404431022224992587668910610773063956139,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,27,16,0,0
3874495101500149005847658960389930163328114711481857261436464496138231378488,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,13,16,0,0
3976100029675061163668691168917682503715023555123010711461013492072567054003,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,21,16,0,0
3993181521126057950208081925189733098109431180208710258722817296641392872723,93541373975201890938187850683779644081366556136554089446356210062480894951600,0,4,16,0,0
4018918464504618895570742537430116453755567561209378410179573599738060996518,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,11,16,0,0
4046448330876384143614454311154001704029799916632707525196584701195364334161,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,33,16,0,0
4056403332495147453677717040136267305907562364652329565370384375903177464347,73701641029887600249961343338973597360127254455583723069938763114031389713034,0,33,16,0,0
4130747796550579978132272723840492899009070571378167992087727703164693938705,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,19,16,0,0
4143280084853583541343726527461227927803570873658579803893492386883723154346,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,11,16,0,0
4214924683488541751718788831735783151406797645114745510626928346721078420789,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,16,16,0,0
4254008008228129872541275660377476557176569247847932799955933212413243946508,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,18,16,0,0
4277217258747567074978375461034668585048640345218924949119067269524148425159,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,33,16,0,0
4404077744086494244703446036980204493797383808714931255076467618764158317284,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,29,16,0,0
4420583753133598610299448499857096489360315040165457676706075053186023538272,73701641029887600249961343338973597360127254455583723069938763114031389713034,0,33,16,0,0
4448608260354286228634624402016013964235517593108536990881657229528031740910,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,11,16,0,0
4473384615096111093719608310901688009675585029634269147606417964567695758919,93541373975201890938187850683779644081366556136554089446356210062480894951600,0,33,16,0,0
4479861737964654269508332254901529259366441334307505844265272658122363792584,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,33,16,0,0
4504988513850884645681792330768937438072210269257495877035957938042857345120,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,0,16,0,0
4561552658703293739502326315069980984171034991033956785352064514845977332700,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,33,16,0,0
4587786336427118485519358116582553033738642297128553728289536195839569239626,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,23,16,0,0
