host,topic,registrant,timestamp
389213935854642737518965163996528688860810306473210283241451512658429313685,t4,75982496424003803788244619217011538053711523275012302803784321782092765558272,3054301
389213935854642737518965163996528688860810306473210283241451512658429313685,t4,106458810849253586582571650453994038399529029184177250725643552352099144116025,3127301
389213935854642737518965163996528688860810306473210283241451512658429313685,t4,44959791736326010438319562658564079468512019589521330104678012621817311532018,3229301
389213935854642737518965163996528688860810306473210283241451512658429313685,t5,106458810849253586582571650453994038399529029184177250725643552352099144116025,3050301
389213935854642737518965163996528688860810306473210283241451512658429313685,t5,44959791736326010438319562658564079468512019589521330104678012621817311532018,3242301
389213935854642737518965163996528688860810306473210283241451512658429313685,t1,389213935854642737518965163996528688860810306473210283241451512658429313685,3010501
389213935854642737518965163996528688860810306473210283241451512658429313685,t1,23323267422886751502866661905305571372066556567736316412710675621318595370420,3040301
389213935854642737518965163996528688860810306473210283241451512658429313685,t1,52211111086881087356456947140556126635364086931353257177972480262493427884125,3040501
389213935854642737518965163996528688860810306473210283241451512658429313685,t1,104347785521988947738652910532598282418129889007634775065178612027931283619603,3050501
389213935854642737518965163996528688860810306473210283241451512658429313685,t1,79625108176405800400945213854744923322745801691311217741801529706728708208450,3069301
389213935854642737518965163996528688860810306473210283241451512658429313685,t1,106458810849253586582571650453994038399529029184177250725643552352099144116025,3086301
389213935854642737518965163996528688860810306473210283241451512658429313685,t1,113639145970703650365361148224815543405451449381813480910069209612383130305425,3188301
389213935854642737518965163996528688860810306473210283241451512658429313685,t1,23432830464149771664065986415230801928039885499467267280352837456348130694916,3254301
389213935854642737518965163996528688860810306473210283241451512658429313685,t1,44959791736326010438319562658564079468512019589521330104678012621817311532018,3264301
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,33426859154016860808320654895525987649548176369625954665001558867419658062589,3040501
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,16166769829184226266758881729101968150228873692071891565710117278129948312364,3041501
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,75982496424003803788244619217011538053711523275012302803784321782092765558272,3051301
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,21255789036684985769426022862613598666602385384416764438998810639212488177288,3060501
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,54314790464484528351019189494574500005352611491666643329288582622864871562176,3060501
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,23323267422886751502866661905305571372066556567736316412710675621318595370420,3072301
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,8282924099209876250997246087088302641962582373093868525515032699761284536960,3080701
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,99887086254733240308355182636133442480954133646569031497057609382763390633052,3083301
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,40340895216168602610398117741569583195376071113168945680693625678234849177156,3086301
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,100574725983252978077203062715418973240379390588300803848212613291477906726239,3092301
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,20227247336004602223524241613876393199489532648984068924589736436255842429291,3094301
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,41681279010756023592076671614245024266047364196468479118225630661477353468877,3100501
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,79625108176405800400945213854744923322745801691311217741801529706728708208450,3111301
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,23432830464149771664065986415230801928039885499467267280352837456348130694916,3115301
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,93803340608064345617792319865951097089081208283681437882208704763665459363559,3116301
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,14691811942315438863728556600013792654275482970996556434816153658191339990690,3121301
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,24945161646150758624644499282763557549045211407595167519787873688153389796638,3127301
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,76937432721123961463298574989888261955198467161246663665285744171271475185399,3159501
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,89270231262998277780514063468280568378073847781894181390381450119798683313976,3162301
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,32903705836095027979878249524887296369282637944634190267402794672971570945937,3169301
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,113639145970703650365361148224815543405451449381813480910069209612383130305425,3172301
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,15574971279781438493928034406718950770707983675624728266705733088312096255949,3175501
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,106458810849253586582571650453994038399529029184177250725643552352099144116025,3176301
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,16084595238501855308188401605096918056387632960576809268364846423619923855835,3181301
