host,topic,registrant,timestamp
389213935854642737518965163996528688860810306473210283241451512658429313685,t4,98563517077617903865707236583779241920312794907789084873538089128946564865558,1020701
389213935854642737518965163996528688860810306473210283241451512658429313685,t4,44959791736326010438319562658564079468512019589521330104678012621817311532018,1122301
389213935854642737518965163996528688860810306473210283241451512658429313685,t4,82092587984189746675643231089674096744810122470020597310366973414056776102835,1130501
389213935854642737518965163996528688860810306473210283241451512658429313685,t5,10793458855907825689719381358204170482416860896377821586215323623948329892542,1110501
389213935854642737518965163996528688860810306473210283241451512658429313685,t5,44959791736326010438319562658564079468512019589521330104678012621817311532018,1135301
389213935854642737518965163996528688860810306473210283241451512658429313685,t1,89270231262998277780514063468280568378073847781894181390381450119798683313976,886301
389213935854642737518965163996528688860810306473210283241451512658429313685,t1,99887086254733240308355182636133442480954133646569031497057609382763390633052,944301
389213935854642737518965163996528688860810306473210283241451512658429313685,t1,59449055704994020119934702959929448841495212149140447663042253886735348160438,950501
389213935854642737518965163996528688860810306473210283241451512658429313685,t1,82092587984189746675643231089674096744810122470020597310366973414056776102835,960501
389213935854642737518965163996528688860810306473210283241451512658429313685,t1,52828345933222497572370247954822383325840942794379527484499032998521162657590,1120501
389213935854642737518965163996528688860810306473210283241451512658429313685,t1,40340895216168602610398117741569583195376071113168945680693625678234849177156,1175301
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,17791867321399360795009437983431810944697307013315695977917862403698161789034,880501
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,75982496424003803788244619217011538053711523275012302803784321782092765558272,944301
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,23323267422886751502866661905305571372066556567736316412710675621318595370420,965301
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,83217767896994315850077976545865876324278397869641348395381615090288107501843,968301
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,81159849771897097718338319101892946284216303928265685212748842228590549663379,972501
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,40340895216168602610398117741569583195376071113168945680693625678234849177156,979301
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,90441477782985619541396253031041015138904177190943821654754062375813796396730,990501
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,79625108176405800400945213854744923322745801691311217741801529706728708208450,1003301
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,23432830464149771664065986415230801928039885499467267280352837456348130694916,1008301
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,89270231262998277780514063468280568378073847781894181390381450119798683313976,1014301
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,14691811942315438863728556600013792654275482970996556434816153658191339990690,1014301
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,24945161646150758624644499282763557549045211407595167519787873688153389796638,1020301
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,50804120949678687029995900189876604475092084801934760791490876392493510024173,1038501
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,16966373779851881107857959178149887771912243987671291530462733419616041044564,1048501
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,23565214741854612956258804745960079532322824407500635160868426375268240227497,1059501
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,32903705836095027979878249524887296369282637944634190267402794672971570945937,1062301
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,113639145970703650365361148224815543405451449381813480910069209612383130305425,1065301
