time,t1,t2,t3,t4,t5,overallUtil,overallEvilUtil
100000,0.13661971830985947,0.1422132796780685,0.0630583501006035,0.042132796780683976,0.021006036217303813,0.20251509054325956,0
200000,0.25084337349397606,0.2267068273092366,0.10923694779116455,0.09542168674698803,0.06429718875501998,0.3361044176706827,0
300000,0.32638722554890165,0.3097405189620758,0.15361277445109775,0.13213572854291425,0.08518962075848292,0.4456487025948104,0
400000,0.32576,0.31164000000000014,0.15403999999999995,0.1336400000000001,0.08731999999999993,0.4462,0
500000,0.3262275449101798,0.30954091816367263,0.15556886227544892,0.13672654690618766,0.0906187624750498,0.44646706586826346,0
600000,0.33424603174603196,0.31182539682539673,0.1588492063492062,0.14587301587301596,0.09698412698412694,0.44353174603174605,0
700000,0.324333996023857,0.3080318091451293,0.15550695825049693,0.13590457256461236,0.08751491053677923,0.44003976143141155,0
800000,0.32471999999999984,0.30635999999999997,0.1546,0.13332000000000005,0.0857199999999999,0.43936,0
900000,0.31774647887323904,0.3044265593561369,0.14949698189134808,0.12949698189134817,0.08378269617706224,0.43814889336016094,0
1000000,0.3147808764940237,0.30099601593625497,0.14868525896414336,0.12565737051792839,0.07820717131474099,0.4333665338645418,0
1100000,0.31619801980197976,0.3005544554455444,0.14946534653465327,0.1297425742574258,0.08245544554455436,0.43277227722772277,0
1200000,0.3171314741035855,0.3018725099601595,0.15055776892430284,0.1300000000000001,0.08227091633466128,0.4341434262948207,0
1300000,0.3146906187624752,0.2997205588822356,0.14862275449101792,0.12974051896207597,0.07964071856287416,0.43231536926147707,0
1400000,0.31575396825396806,0.29607142857142876,0.1494841269841269,0.13400793650793652,0.08170634920634909,0.4289880952380952,0
1500000,0.31808383233532916,0.2992415169660678,0.1527744510978043,0.13668662674650714,0.08706586826347296,0.42806387225548903,0
1600000,0.31368000000000007,0.29656,0.1472799999999999,0.13240000000000007,0.07943999999999994,0.42768,0
1700000,0.3092184368737477,0.2962725450901806,0.14729458917835658,0.1308617234468939,0.07847695390781553,0.42394789579158315,0
1800000,0.31064257028112474,0.2983935742971888,0.1502409638554216,0.13120481927710856,0.08220883534136539,0.4230923694779116,0
1900000,0.3100398406374505,0.29418326693227087,0.14864541832669312,0.12804780876494035,0.08155378486055768,0.42147410358565734,0
2000000,0.3046520874751491,0.2948310139165013,0.14540755467196817,0.123141153081511,0.07721669980119272,0.42192842942345926,0
2100000,0.31007905138339875,0.2946245059288539,0.15011857707509876,0.12731225296442694,0.08090909090909082,0.41926877470355733,0
2200000,0.3091417165668665,0.2918962075848306,0.14614770459081816,0.1285429141716568,0.0790818363273452,0.4175249500998004,0
2300000,0.3053571428571428,0.2869047619047618,0.14289682539682538,0.12730158730158747,0.07936507936507929,0.4143650793650794,0
2400000,0.30175648702594843,0.28419161676646704,0.1411177644710578,0.12375249500998013,0.07612774451097795,0.4125748502994012,0
2500000,0.30015810276679855,0.2833596837944664,0.13964426877470354,0.12260869565217396,0.07565217391304337,0.4103162055335968,0
2600000,0.3038899803536346,0.2846365422396856,0.14078585461689577,0.12715127701375253,0.08125736738703332,0.40992141453831044,0
2700000,0.3033070866141735,0.2819291338582677,0.13787401574803151,0.12606299212598435,0.07960629921259832,0.40828740157480314,0
2800000,0.3041351888667991,0.2813518886679921,0.13872763419483097,0.12652087475149118,0.07836978131212718,0.4078926441351889,0
2900000,0.29873015873015857,0.2809523809523811,0.13611111111111102,0.12071428571428587,0.07432539682539675,0.407797619047619,0
3000000,0.29825742574257447,0.2805940594059406,0.13659405940594058,0.12158415841584172,0.07279207920792075,0.40441584158415844,0
3100000,0.29305555555555585,0.2798412698412699,0.13694444444444445,0.11765873015873035,0.07305555555555547,0.40265873015873016,0
3200000,0.30107355864811125,0.27904572564612323,0.1414711729622266,0.12465208747514923,0.07924453280318083,0.4031013916500994,0
3300000,0.28929133858267725,0.27677165354330713,0.1348031496062991,0.11523622047244111,0.07409448818897628,0.40080708661417325,0
3400000,0.2912031558185405,0.27652859960552273,0.13546351084812613,0.11877712031558192,0.07380670611439834,0.40055226824457596,0
3500000,0.28779527559055124,0.276732283464567,0.13606299212598422,0.1169291338582678,0.07523622047244088,0.3991338582677165,0
