host,topic,registrant,timestamp
389213935854642737518965163996528688860810306473210283241451512658429313685,t4,40340895216168602610398117741569583195376071113168945680693625678234849177156,1625301
389213935854642737518965163996528688860810306473210283241451512658429313685,t5,56224863423765626770390477554084366966960886797690115627486785764489892192342,1663301
389213935854642737518965163996528688860810306473210283241451512658429313685,t1,74680719816642318196525885623999326388491485627197026515097530914242783990425,1690501
389213935854642737518965163996528688860810306473210283241451512658429313685,t1,40340895216168602610398117741569583195376071113168945680693625678234849177156,1697301
389213935854642737518965163996528688860810306473210283241451512658429313685,t1,23432830464149771664065986415230801928039885499467267280352837456348130694916,1826301
389213935854642737518965163996528688860810306473210283241451512658429313685,t1,16300316236444475490331387669550094809759854245760895398021616873483069619840,1880501
389213935854642737518965163996528688860810306473210283241451512658429313685,t1,6427160286767002519316941877846894828076795681927468394870361375152723192753,1890501
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,88459118067436379298271137100515455803880081982573996710952218531445464036948,1598301
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,21440976021001950794220643446353344800536849854573041905386950965529513658504,1602501
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,9505291896420368427245382507599279231402607468612227324463807189726008087698,1604301
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,44959791736326010438319562658564079468512019589521330104678012621817311532018,1622301
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,49663678052274278297723168442807688917927608287749446929080394953064658508055,1623301
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,17222254814777364003484898774698936337077075267565781513983305139516395256569,1634501
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,6388999035441598858288105927726746989821727350352580071819713438941998240673,1656301
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,93803340608064345617792319865951097089081208283681437882208704763665459363559,1658301
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,23689188136514616084501393991957803376626213582191661889463260872725808678067,1671301
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,22512386153730617670997045693367317745256475928862899396530648160448418653592,1672301
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,74680719816642318196525885623999326388491485627197026515097530914242783990425,1683501
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,10902000626438892467650695129102406328754844874762739558753240847595264239338,1688301
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,40340895216168602610398117741569583195376071113168945680693625678234849177156,1697301
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,32366587520626404100446968443623868887723855593546868691607770724901366421148,1710501
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,42615852417419700324590159860203709674805900952788169520664070229865109975778,1720501
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,51904454544142738542279755725561544578820078070531290652177181674018635631156,1739301
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,32903705836095027979878249524887296369282637944634190267402794672971570945937,1742301
