topic,registrant,times_registered,min_registration_time,average_registration_time,min_discovery_time,average_discovery_time
t4,16283566434558549046609300661082823083781956524122873397266249068599731806782,72,201,35186,10899,167726
t4,52596243565954964006611191479279121994686636337856295893311457160970261639475,60,201,48183,42799,177913
t4,31771867882960813378568511476059274400339755043926925752891043751084635744576,68,201,36104,46399,208220
t4,88593563448365185044517352057237174668808513431053047099050472200829103706242,79,201,36961,43963,198026
t4,52059778306966170035694492237790876224050752579060688588786076695995242221979,80,201,33000,26399,169484
t4,41659523273397410808637442021370065253587574343640887968971620712739897244821,75,201,33822,1043,182746
t4,56224863423765626770390477554084366966960886797690115627486785764489892192342,62,201,47163,43999,183008
t4,9515919896598923589978291911048204075099084019294405132214734679846788382417,73,201,44966,19899,190200
t4,28480988415471074998638343954134201427345991109424763567463299907956983924410,63,201,49826,29367,190391
t4,102997972467248551914721815548905561797417324270366478772115376548107389488203,50,201,44287,145,113417
t4,71130203562392037392669483242939449036757101304321342216445507981170510739147,87,201,33370,1252,132297
t4,21440976021001950794220643446353344800536849854573041905386950965529513658504,66,201,40059,546,178398
t4,88080120789208192325412551478499473561512377783921861663743661528076506078753,83,201,35486,7479,136232
t4,57253716776762672340032145936810767251670536454791959481812079721453124256613,62,201,44494,8799,160054
t4,58318658935283416509085495623215901178167584276642641206435713693843118656857,92,201,29831,47502,204768
t4,82001440456854037857349320739614959271019500684728063827144325514603228062937,99,201,33018,28317,206101
t4,12703116955347579483191360047994689437032357094366640459241286701478606360531,67,201,44901,11199,174560
t4,67471034137127035030702615412309347321556270242855243217926508997656818469324,86,201,30580,28546,142675
t4,44700275797331695250052251483754911282038121000166856020655633676349798557323,65,201,37957,17260,166890
t4,84191138661639165751830900073192672420329486342577452451628453905923283333562,97,201,25395,399,170764
t4,10902000626438892467650695129102406328754844874762739558753240847595264239338,69,201,38963,5290,194183
t4,11425513987565116950144336948041173799072873207970526762439624660674882498487,70,201,36241,18799,209105
t4,9229584188005204911734750262869611965276990103958779407638580007236064741848,72,201,35539,22848,177382
t4,67397762027753407743287920162887440603113411489098379852533262784253786065056,97,201,30148,3200,168336
t4,27641820631779646576520216720474162491461584150563628684196421595026587844697,39,201,67137,799,53497
t4,61858098968903936828754462374352918212360780243759987994682041456266125914999,87,201,33505,20226,162432
t4,33501540034928795536826426207224563074932400568466010406841880679376392693899,74,201,37416,2487,162317
t4,54466079812409946124062938494465725076405908254130563382842101597362570794872,13,201,201,0,0
t4,47392168311089689657119985602897091113173378853236664079477297176964765844809,53,201,52843,799,146432
t4,98563517077617903865707236583779241920312794907789084873538089128946564865558,40,201,68410,9693,227543
t4,90032724003597571817258930336967463694376686182492425307271616962908299592050,72,201,40929,4875,127182
t4,112198128343352283822921716596601118224023370212192187361058802183705245215590,46,201,59399,5390,162179
t4,76201929865605125318095947854568435546523914686008717977914358053520194475147,105,201,24594,199,160525
t4,85387110846377177624803455791103412489852326012920834748527794571976175872702,101,201,27067,9047,181083
t4,22048816498814635929578882771209637499943076261613249936768679231351998451634,62,201,43383,143,160945
t4,89804997712660222414740759280885916435226605381130185764779639956261131245773,44,201,45561,1399,154633
t4,37297091814491687005831859818964681996735658757524974169109282608769834998406,69,201,37664,37455,169217
t4,95924859143169064744915891794860864687660726135117319830898363298553437176647,80,201,30785,59399,174350
t4,101905540620124368388533758300325648904421609481482809565428937401304174017678,72,201,38221,2327,186074
t4,99343435438342463674863829023533150841246139153627336448003396353530080472934,78,201,36582,26699,164630
t4,82434303521066303674100967402604468172257857150494684101684521078815043835150,93,201,27817,3799,185950
t4,42615852417419700324590159860203709674805900952788169520664070229865109975778,65,201,44287,40092,171356
t4,16924743078089880187512496666696680138526184760070322158858124220246812859327,67,201,40922,31650,162927
t4,25276056461284653576618611081485228936067209006006958441049709721338169423118,34,201,13239,21803,226408
t4,78325466599236427782610216562461830872496390405861588206313067307888011319555,94,201,28046,100599,166559
t4,108596213477968799667120165322067077284897925563706666262068616501096787636067,19,201,9107,137799,209468
t4,15199443065053175237789367749729717924370153034035802525755423644487998284222,65,201,36364,4999,122807
t4,50176379585276265253675788478606338523681095490970674904726672466755677941489,47,201,45242,117101,181598
t4,67591432360106479468892498382713925491515131292302364548227229619614710430473,104,201,25383,19620,139180
t4,4444098590876638265640435917379751029258299644166908074092558334308118615721,39,201,61163,20799,164413
t4,64043864019822405496211581716518997972784459660032874787606095930954117668941,93,201,29454,3399,134071
t4,98734693232815979926005325758451242868071283969780292370676096319477072525726,55,201,43894,14710,154141
t4,73035474089810140041374136771438099292530129230505357380432577263875695224185,101,201,26573,66199,159704
t4,77696149337200752460382416075170074154784311747254550191323296954323081640718,98,201,33123,20129,191549
t4,45857859669039613819347058602860325254853161393617218852266635651224595016702,71,201,39095,19199,172637
t4,102673083757101807698798450030918740588670972858272766754059390093004649311515,81,201,31128,13397,173739
t4,53397703819384832489167214243984839807693935210817394016050058677535862998518,66,201,41818,12261,162470
t4,15354753701816766004707042758411862233317581130226425822214945280351571954994,69,201,37767,17550,136043
t4,86440148906773053470144977991167733242240735711709608336546314539265338002333,88,201,29143,4399,145645
t4,40340895216168602610398117741569583195376071113168945680693625678234849177156,57,201,38922,38996,187524
t4,84667820481128545489315866014928198417674843461857165207579668378086834818046,94,201,29102,3999,126633
t5,50886609427811792480490171392590586662144293513031498124520769173570898058593,65,201,270,2999,93272
t5,23909476239634556075568653585918881289719852157865491868544536654108130601999,61,201,597,7988,204440
t5,17129198376331153749994955882844379096976723988606483233121176157688386599383,85,201,2825,23799,194468
t5,37620165125361356295894593909775557080915876895813360508877120423193538990844,73,201,211,6198,120330
t5,93559867510982436410265100757520549419498778964645682113044357209508051811339,78,201,2487,27799,156541
t5,88593563448365185044517352057237174668808513431053047099050472200829103706242,77,201,4234,21998,185885
t5,56224863423765626770390477554084366966960886797690115627486785764489892192342,63,201,391,4599,119232
t5,9515919896598923589978291911048204075099084019294405132214734679846788382417,55,201,637,57199,217814
t5,102997972467248551914721815548905561797417324270366478772115376548107389488203,51,201,5891,1599,121378
t5,22915380096991186576504214275423647789321250732398166481735038872562162586426,62,201,232,7199,176571
t5,62958517019140533055758885668267902634363123599190821583869097101423217029337,68,201,201,38399,159967
t5,10793458855907825689719381358204170482416860896377821586215323623948329892542,76,201,7295,47197,214345
t5,115498179669229020895712941163758118161025144679686738046386102050783841570637,82,201,4649,199,177765
t5,88080120789208192325412551478499473561512377783921861663743661528076506078753,89,201,3303,26599,165705
t5,57253716776762672340032145936810767251670536454791959481812079721453124256613,67,201,783,3399,191838
t5,58318658935283416509085495623215901178167584276642641206435713693843118656857,67,201,399,16198,167324
t5,70996098164318359056607851045590621322222562838420416793730966662035126101742,72,201,201,6399,102838
t5,10902000626438892467650695129102406328754844874762739558753240847595264239338,60,201,431,11734,182819
t5,67471034137127035030702615412309347321556270242855243217926508997656818469324,69,201,201,6799,132735
t5,9229584188005204911734750262869611965276990103958779407638580007236064741848,57,201,780,599,135652
t5,106190166537160613323663506551857802192711066090140684936337157756064716384976,81,201,318,4399,215781
t5,8282924099209876250997246087088302641962582373093868525515032699761284536960,82,201,1517,45599,160286
t5,166221127073636692390366721365545131462257067430082701805638339488405879033,32,201,351,999,119515
t5,92908954961582189808133210760065653984416345697429740383778479723083005826616,90,201,4200,8799,166740
t5,99302985741165778004807597728396001960204081396014015154048716789863877012121,91,201,1402,66999,204820
t5,36731733305173932334593082281277169992879316818607269670249813534609414120376,57,201,222,85703,177456
t5,33501540034928795536826426207224563074932400568466010406841880679376392693899,60,201,1229,9466,171882
t5,47392168311089689657119985602897091113173378853236664079477297176964765844809,55,201,338,399,168041
t5,98563517077617903865707236583779241920312794907789084873538089128946564865558,49,201,2127,399,144728
t5,96925219459290275818993980969006138228723210771523224490009996026156723071624,20,201,611,399,1199
t5,90032724003597571817258930336967463694376686182492425307271616962908299592050,85,201,3473,47527,164196
t5,20725776179138660352463617752312053082336523200036480134844113581175583802175,56,201,233,58399,181019
t5,112198128343352283822921716596601118224023370212192187361058802183705245215590,54,201,911,71599,181894
t5,85387110846377177624803455791103412489852326012920834748527794571976175872702,66,201,2475,8225,144363
t5,89804997712660222414740759280885916435226605381130185764779639956261131245773,47,201,1581,20605,169705
t5,102003697923466132751334522649225087231947552069844075477036942975490856612496,76,201,2666,6798,92848
t5,105768643703448973656610317036758901202850132147041231472990378958600556917913,71,201,410,16599,169221
t5,95924859143169064744915891794860864687660726135117319830898363298553437176647,80,201,1121,5799,177797
t5,101905540620124368388533758300325648904421609481482809565428937401304174017678,77,201,3380,11311,207250
t5,65596767438639373831487748408861854236157882608826504357244048714909549871908,37,201,2726,64285,215231
t5,11090037166215636098369763467107071759384633360856058148542927256454464557019,66,201,255,14199,165519
t5,16924743078089880187512496666696680138526184760070322158858124220246812859327,68,201,791,25473,174280
t5,1063746180812293138887147089075963624870327760613376677517257382747015181242,60,201,201,55599,162552
t5,98323212828001070646692338503619226330865728839612409577470420652614911714927,93,201,4115,27999,127579
t5,78325466599236427782610216562461830872496390405861588206313067307888011319555,67,201,201,35798,125452
t5,100044907294852963761016732798409917260061828167691638308680291801823833267780,85,201,1779,6199,135855
t5,88259054287778522106468562592548919698783445786854765300564290297397515061546,39,201,970,799,37144
t5,46248960230546638699402452498098815649047754060910586430976752203806433586512,67,201,316,3999,98012
t5,87630233031169273405144881432486963902798200051911826006909871014189420613913,82,201,2904,3799,68855
t5,4444098590876638265640435917379751029258299644166908074092558334308118615721,50,201,265,48883,187722
t5,66093752243364824665189179103966479752044657433743592121692889341716581592500,82,201,525,62996,227349
t5,5959687431411907817583717043227719161473244591201990055504625977652692133315,69,201,616,27399,186439
t5,20626303875200312364467351684460721461547612098903257329600114634675030408101,57,201,4090,14799,219633
t5,102673083757101807698798450030918740588670972858272766754059390093004649311515,75,201,623,48399,194949
t5,86440148906773053470144977991167733242240735711709608336546314539265338002333,90,201,201,36399,159253
t5,15354753701816766004707042758411862233317581130226425822214945280351571954994,67,201,329,27799,167069
t5,45627195197758541834452046178555818536127676765946035942666192247536462919269,54,201,394,40796,154984
t1,109060800287698069859186250990776436747704124202712747605033671500854727881503,64,201,265065,1904,217147
t1,52187204502681109177693856747538495270433602709192897757899483906466369507367,52,201,76854,16606,64100
t1,39622000092329845474185802054608574338890662284683802797893688888306836411941,83,201,229797,59163,207140
t1,114635234209826268544376161428429031539408821572174765190865753690128148484266,51,201,381103,11796,135476
t1,49663678052274278297723168442807688917927608287749446929080394953064658508055,99,201,199445,21287,206350
t1,29643636165656742893874159739606734393717549982859576420889301542408238001890,81,201,232005,13860,157554
t1,8086149262454596152449849464334634712667598882277954412842989337159326295493,44,201,220488,61354,171849
t1,23565214741854612956258804745960079532322824407500635160868426375268240227497,34,201,137527,136428,210406
t1,104347785521988947738652910532598282418129889007634775065178612027931283619603,80,201,189896,32145,152081
t1,91922074331293761607228489563514476699994858016752293279336069967679071067741,11,201,2136,0,0
t1,62140721094886207406670751347904673268719532694839203811391632097923624867888,75,201,243101,29359,224272
t1,7569419173434507873659768459421722917783883936922882403167510282695498987711,74,201,224349,120659,217103
t1,7499502891275746171325449406746152995909705964955759178861889315809927464829,60,201,295319,105999,227649
t1,53595314534504596169466503491664139542097272485677522730949828152750841503221,83,201,199549,28599,137674
t1,31293990357597117805726432194673155288383622756096144300750877940293119483829,63,201,70384,51688,256218
t1,65080354808146088331134789393288162875968675737902136270710030999908932538207,30,201,101905,21223,208573
t1,78699543921757074719387922783883100896693355827779529794633552878076313893740,67,201,242227,22681,188151
t1,86507137701403472723855121368018709703974512159417251028002865493570628781600,37,201,162768,47510,217009
t1,52828345933222497572370247954822383325840942794379527484499032998521162657590,104,201,174579,48916,215376
t1,52211111086881087356456947140556126635364086931353257177972480262493427884125,36,201,2761,16756,223254
t1,62958517019140533055758885668267902634363123599190821583869097101423217029337,69,201,288237,19123,187896
t1,44766266229700699629569559101765370756102422168578878851443171057048961964555,92,201,176727,28999,169766
t1,1429308547368735517830801646267653664013637324312460488478040389781624889225,78,201,226458,44011,152730
t1,32903705836095027979878249524887296369282637944634190267402794672971570945937,90,201,168236,8608,131188
t1,7896416660544837286034199157076979853517596050035293217129697401861842096588,77,201,206992,27200,184085
t1,46636736142429974086461152950129847281941422648094134265754353864210037621049,90,201,171454,3871,159779
t1,90216269847008854074911609817078493855906235650086851091034982399637651884271,68,201,303860,96894,200701
t1,70996098164318359056607851045590621322222562838420416793730966662035126101742,69,201,258142,1399,160626
t1,61106130517612060811918076961867984777092049123987937656025425204611812961833,36,201,341460,799,127674
t1,78906647932687004904415771888857806653153416842475494999223160054919182836054,59,201,300614,47399,224958
t1,89028053590575749747590087962405999785157915560997925544965645467465608617805,55,201,195368,1912,186785
t1,106190166537160613323663506551857802192711066090140684936337157756064716384976,74,201,256607,6764,155871
t1,99457242461520265792017309955935720362471107123280525702032393860770135624364,66,201,283496,43255,170571
t1,21202880469999889523403966233571057526490112245689328615560698931140797174963,78,201,243682,17667,209571
t1,102575495855330712976512245029632885819541748423809311018514391913075023888205,28,201,165243,110148,142248
t1,83021494825386156679235566901373338798638784042989519452204780802304063053526,74,201,250750,9829,174079
t1,99302985741165778004807597728396001960204081396014015154048716789863877012121,73,201,262891,3201,163578
t1,32974260438803602151864735018648939608505940533267277605723346160354104445198,86,201,217819,80163,199231
t1,73236393521659422537664319912432924076939798826832759896010346315254796212709,64,201,322829,31132,168647
t1,36731733305173932334593082281277169992879316818607269670249813534609414120376,78,201,167053,59309,250948
t1,76163110419647611797468072969971286920201784260873673348173811994461596489270,22,201,38168,114799,114799
t1,80664629386207280980193239661441052711017847047664161599599994241730767315326,53,201,249648,44999,218504
t1,24778232718614276519238776789580017697096990635153135520183436987550055579045,75,201,202544,9629,167959
t1,55840341163912920136933261722475942232547697913410012608849760827704877352667,87,201,182561,362,174083
t1,90853126745295371073842811955412594473107170387458780476069245424992023064453,43,201,408117,6553,162932
t1,64266998872920773338973886987780744323936529496598114190510636537684925710426,70,201,256226,47886,203196
t1,99308485037174200525540960208737219447558973269131216348624686280333541813662,66,201,329232,27320,186237
t1,57182524165917620518929218657269659383076302460164917663461405612389818491963,115,201,155617,8495,200407
t1,25983495563105017886846355159538309654683720651482024036642193674214273303201,22,201,31543,1399,1399
t1,103516452985592883813572362312344159769899872140285550224996186218543378512838,65,201,345285,12799,166085
t1,7539196496013599264034603755651018880761293440309907333219014662164482615534,36,201,118909,0,0
t1,96962764465798665061899166045711351697309973931509804576825797888318714336175,63,201,285080,7438,157227
t1,64479553317965427863484199612937220312026114303202805072609654705380248237196,49,201,388576,85496,222867
t1,110058348454674979018221443281049432818101281784351691934626781875642946010554,36,201,164342,799,74101
t1,12170014231503787545128949410896242112630540919180751543607414535837824208820,73,201,247949,28630,175524
t1,102003697923466132751334522649225087231947552069844075477036942975490856612496,61,201,301772,5999,175119
t1,105768643703448973656610317036758901202850132147041231472990378958600556917913,40,201,325089,44083,179291
t1,25743467999745388919516985516629691756881881526029467043940883153211131303623,77,201,194947,36921,169827
t1,46942443532142104002018378878482939439578026271615671398219211014462993837370,84,201,236217,20399,173886
t1,16860459482478596594475311095468845787379234592119354273586040460272363291536,12,201,201,55330,169182
t1,103294345478068272696652145029344555571777897939352096088274702358908417719200,54,201,327459,49174,168148
t1,89197839414318851648926308401330131335711221864004451405588210195312379243430,55,201,286104,25998,162345
t1,44959791736326010438319562658564079468512019589521330104678012621817311532018,86,201,195287,48228,163490
t1,10600894041879048193501591223284316653786073536752748947813406606389583373787,70,201,248832,3399,177816
t1,38436105335830964747567675721116081804137300715697825192007090510908188293003,78,201,221241,12689,161074
t1,62378959377176047523667445945106292845780203304021172996274530924569724931339,46,201,346118,799,146927
t1,27035020408056570401831865850613382546109651413210981570035901230579504249807,81,201,237159,12500,189611
t1,51594037762175663550897161259111413056357533872184242178635569386435822703854,32,201,54022,258999,281499
t1,75522122066525435907091670029610278724306572933543584896084079727278871695947,59,201,277776,15747,178708
t1,99328168752131002265158885877788063057962026220865842694639910401951430354158,73,201,224228,2605,194295
t1,12302869099969289016796105855630783090837674165474453934370863918627954306487,78,201,253769,806,151702
t1,99859582947259722429694352374596912019622007334761943350523936144603965600379,55,201,344931,58950,205907
t1,112822688184084443419231010278786401151442757973457430023727472289550078331798,66,201,246181,4999,156830
t1,71865359712392587581895567584667885968729775185713419775604261902416248739836,63,201,263883,6517,172962
t1,88259054287778522106468562592548919698783445786854765300564290297397515061546,23,201,39243,159399,159399
t1,46248960230546638699402452498098815649047754060910586430976752203806433586512,81,201,196606,27399,144244
t1,15166896200342041896439740658439458620892621954542236480648950856398642634533,77,201,246695,16362,200746
t1,100574725983252978077203062715418973240379390588300803848212613291477906726239,64,201,292214,6915,203807
t1,87630233031169273405144881432486963902798200051911826006909871014189420613913,70,201,224107,9846,165702
t1,79912213545378696167071301435155924058517269724851507590858264841441105700077,52,201,356571,53999,211651
t1,66093752243364824665189179103966479752044657433743592121692889341716581592500,68,201,302600,4812,170436
t1,26662689344007624937712340895366265286902589138059808004907357090829778163037,52,201,150503,81169,149184
t1,45917762249261062967982129067999787817591775162426048391651743702032717955066,80,201,215305,10487,154965
t1,15406284148667196698812381477198732352337471511637200298324123872476777597424,69,201,302237,26399,128144
t1,83768777971810211588285361690324072754105724341300291207113239710105779479655,54,201,158460,14060,211040
t1,92477150003560746206288443131023618924905805268744813935472012983298361535806,56,201,317189,41856,186325
t1,29230352739128606828329602369370241259551196975736335548642408340966892598566,89,201,180561,1388,206389
t1,16007610771210654039744960480057932651682384140459041155659128554483985169358,88,201,213270,49399,193727
t1,108497334988587319018814616473937156991637579880071924686892224692755788684397,54,201,230884,22199,392212
t1,102442364269045690896563229502238529350654362101591350691104269964521753305551,72,201,272567,24232,197682
t1,16283566434558549046609300661082823083781956524122873397266249068599731806782,80,201,264221,3265,204037
t1,88459118067436379298271137100515455803880081982573996710952218531445464036948,63,201,317565,6646,179826
t1,13860688922488616559048547196824803581331872773353139542975775938022974967008,78,201,243923,4058,144043
t1,57135008648151042579753087298164972088868412377853685233696673946634816841207,97,201,180395,40399,190962
t1,71931559958498568646841887251870238921602548439180343470912895422522612791471,25,201,87536,95090,194965
t1,89270231262998277780514063468280568378073847781894181390381450119798683313976,69,201,244261,7672,171870
t1,58551167216614522781278351542980561911831758490583145071501936675339848134094,57,201,296018,52803,195787
t1,41659523273397410808637442021370065253587574343640887968971620712739897244821,89,201,208973,70418,210747
t1,113039050711482850122140767320832505238645135097761143536360447490531534663662,27,201,201,251335,288920
t1,101209000890594620796099767548510685732645785233620215458995916642982938818544,66,201,267601,37909,206636
t1,36559366468804648902003315951111082913726492481831944445156875651952319317321,86,201,230724,57399,193741
t1,28480988415471074998638343954134201427345991109424763567463299907956983924410,79,201,228560,557,177262
t1,45078255824857163499961141847915980130005858635060791821566759556817699249777,84,201,185136,3161,195031
t1,29619913271364746541969626664592055637794729848192704962870392774503296059000,90,201,243898,2526,196627
t1,107920621803773107423016112702250810205266907418919957462948917206925605768833,67,201,288366,35487,188352
t1,60687437661628961533425100236061287125410724400301786412327546813496522039277,59,201,268889,35199,172503
t1,35226634313503630564493254616801249423498608772883482390003244762263868728892,88,201,194921,22378,134525
t1,21440976021001950794220643446353344800536849854573041905386950965529513658504,83,201,212957,27606,164412
t1,28250609287359069780009857337423729097716500519211895257744606539915959974487,74,201,260350,10347,192719
t1,57253716776762672340032145936810767251670536454791959481812079721453124256613,102,201,139349,59824,217346
t1,14691811942315438863728556600013792654275482970996556434816153658191339990690,68,201,249099,24693,177763
t1,95305258236804812746419947553024837074364294164114083548005946572589343176661,65,201,304475,28090,194032
t1,83530666166546230848161883958806824767864709720031722584177709586877579882096,60,201,274543,15599,156201
t1,84191138661639165751830900073192672420329486342577452451628453905923283333562,58,201,309902,8669,157358
t1,10902000626438892467650695129102406328754844874762739558753240847595264239338,74,201,266816,59718,196978
t1,9229584188005204911734750262869611965276990103958779407638580007236064741848,71,201,268456,20900,177502
t1,68016761233777930854361048416403112030760746746972558842978315137373371684621,72,201,283217,69427,218185
t1,59894602936525045481464545813375569145888965727085967452256696996583690080886,61,201,263109,19756,160201
t1,67920736350442666671063989212242241922238936046539109786780331186864718158565,59,201,309590,6828,194935
t1,67397762027753407743287920162887440603113411489098379852533262784253786065056,54,201,297076,30303,189771
t1,63916664348519899812308732960004736275527449287122213663878964162770778929656,67,201,261943,3561,190565
t1,54314790464484528351019189494574500005352611491666643329288582622864871562176,96,201,172683,37599,176682
t1,48813025114383590815349379294088363220524674369802419068952620915680853470476,103,201,150633,19659,141691
t1,5263036333967009769027881732077671734060373069612245117511923536499801705121,80,201,195344,6593,190997
t1,42893872336100077854226356523084248758670527768956965605169617856326833646292,95,201,193907,94300,187220
t1,1550173801442751417792725034269687169072022895688356008078909292890135615195,83,201,245278,61213,200368
t1,53568112742040276070740564539707671420425957270690813408302866261138506243096,92,201,190379,43361,208146
t1,13005999660077759138442782120546255820438663268471032144488311381714073283391,72,201,219205,999,179749
t1,73289720015938053290141488478924037949702240889513294693920689141297603916484,20,201,40099,267446,280800
t1,47392168311089689657119985602897091113173378853236664079477297176964765844809,63,201,156644,23599,151379
t1,112223885647093966375818187999113430314824255282874317597634321944491488466688,33,201,120503,4199,228396
t1,36014972641461498957852989111064309832394501989505830941432911584817016334762,67,201,263048,25403,220015
t1,95766595313719473672856165180753349575061083701143630161806971319648597230767,49,201,258407,69622,203100
t1,40950098125545593587000434355629918366917907062223061525175834808451094710508,90,201,219012,8999,182005
t1,112198128343352283822921716596601118224023370212192187361058802183705245215590,43,201,182635,49088,211601
t1,76201929865605125318095947854568435546523914686008717977914358053520194475147,55,201,277619,5203,196567
t1,22048816498814635929578882771209637499943076261613249936768679231351998451634,73,201,235507,18481,206552
