host,topic,registrant,timestamp
166221127073636692390366721365545131462257067430082701805638339488405879033,t2,87630233031169273405144881432486963902798200051911826006909871014189420613913,2610501
166221127073636692390366721365545131462257067430082701805638339488405879033,t2,16166769829184226266758881729101968150228873692071891565710117278129948312364,2630501
166221127073636692390366721365545131462257067430082701805638339488405879033,t2,103294345478068272696652145029344555571777897939352096088274702358908417719200,2820501
166221127073636692390366721365545131462257067430082701805638339488405879033,t2,57182524165917620518929218657269659383076302460164917663461405612389818491963,2870501
166221127073636692390366721365545131462257067430082701805638339488405879033,t2,113639145970703650365361148224815543405451449381813480910069209612383130305425,2890501
389213935854642737518965163996528688860810306473210283241451512658429313685,t4,86440148906773053470144977991167733242240735711709608336546314539265338002333,2840501
389213935854642737518965163996528688860810306473210283241451512658429313685,t4,76201929865605125318095947854568435546523914686008717977914358053520194475147,2894301
389213935854642737518965163996528688860810306473210283241451512658429313685,t5,56224863423765626770390477554084366966960886797690115627486785764489892192342,2867301
389213935854642737518965163996528688860810306473210283241451512658429313685,t1,23689188136514616084501393991957803376626213582191661889463260872725808678067,2760501
389213935854642737518965163996528688860810306473210283241451512658429313685,t1,53000471016189310266766691257101719500612389967295876496833823288941408821716,2909101
389213935854642737518965163996528688860810306473210283241451512658429313685,t1,44959791736326010438319562658564079468512019589521330104678012621817311532018,2934301
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,89526645664874079998644297374102086203307957048060503981805109980987330222855,2700701
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,83217767896994315850077976545865876324278397869641348395381615090288107501843,2719301
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,71130203562392037392669483242939449036757101304321342216445507981170510739147,2720701
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,48101449199826452737507712627650925989860409824986705371760658771793210179643,2722501
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,51127369421282382209967845371468393896300801153849780388005180570823574415070,2730501
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,53568112742040276070740564539707671420425957270690813408302866261138506243096,2730701
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,79625108176405800400945213854744923322745801691311217741801529706728708208450,2731301
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,54314790464484528351019189494574500005352611491666643329288582622864871562176,2740501
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,90032724003597571817258930336967463694376686182492425307271616962908299592050,2740501
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,113639145970703650365361148224815543405451449381813480910069209612383130305425,2752301
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,89127723872030351808360335407925619880238144418651999470159118877663772259625,2757501
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,23323267422886751502866661905305571372066556567736316412710675621318595370420,2759301
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,83021494825386156679235566901373338798638784042989519452204780802304063053526,2762301
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,20395001627716586153438220465125938523230821484393861338080994261306788044640,2764301
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,99859582947259722429694352374596912019622007334761943350523936144603965600379,2764301
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,56224863423765626770390477554084366966960886797690115627486785764489892192342,2782301
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,12170014231503787545128949410896242112630540919180751543607414535837824208820,2790501
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,75982496424003803788244619217011538053711523275012302803784321782092765558272,2793301
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,76201929865605125318095947854568435546523914686008717977914358053520194475147,2795301
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,23432830464149771664065986415230801928039885499467267280352837456348130694916,2798301
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,85981326421514478814942692913675150970435526255136026173057865336317113384167,2799501
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,9505291896420368427245382507599279231402607468612227324463807189726008087698,2809301
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,44959791736326010438319562658564079468512019589521330104678012621817311532018,2826301
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,49663678052274278297723168442807688917927608287749446929080394953064658508055,2827301
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,74680719816642318196525885623999326388491485627197026515097530914242783990425,2840501
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,88459118067436379298271137100515455803880081982573996710952218531445464036948,2843301
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,6388999035441598858288105927726746989821727350352580071819713438941998240673,2860301
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,23689188136514616084501393991957803376626213582191661889463260872725808678067,2875301
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,22512386153730617670997045693367317745256475928862899396530648160448418653592,2876301
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,42615852417419700324590159860203709674805900952788169520664070229865109975778,2885501
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,98338166914943899584041269025937704835500226941834854519050610898018694507456,2906301
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,53000471016189310266766691257101719500612389967295876496833823288941408821716,2909101
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,16556441356140893160227648761157979859021192786851143581680172139667998436212,2920501
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,10793458855907825689719381358204170482416860896377821586215323623948329892542,2940501
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,51904454544142738542279755725561544578820078070531290652177181674018635631156,2944301
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,32903705836095027979878249524887296369282637944634190267402794672971570945937,2946301
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,20269314551642301991379625473307783112075887752508383048965619502007402430586,2969301
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,89270231262998277780514063468280568378073847781894181390381450119798683313976,2970301
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,14691811942315438863728556600013792654275482970996556434816153658191339990690,2971301
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,29395893038035447647520396645283843410834111041973641721974967154214673536067,2981101
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,10902000626438892467650695129102406328754844874762739558753240847595264239338,2983301
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,64266998872920773338973886987780744323936529496598114190510636537684925710426,2985301
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,52059778306966170035694492237790876224050752579060688588786076695995242221979,2994301
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,18467056191896419078195846464262805645879985575143733807617351527907444873183,2998301
389213935854642737518965163996528688860810306473210283241451512658429313685,t2,24945161646150758624644499282763557549045211407595167519787873688153389796638,2998301
389213935854642737518965163996528688860810306473210283241451512658429313685,t3,12170014231503787545128949410896242112630540919180751543607414535837824208820,2790501
389213935854642737518965163996528688860810306473210283241451512658429313685,t3,76201929865605125318095947854568435546523914686008717977914358053520194475147,2796301
389213935854642737518965163996528688860810306473210283241451512658429313685,t3,64266998872920773338973886987780744323936529496598114190510636537684925710426,2819301
389213935854642737518965163996528688860810306473210283241451512658429313685,t3,48101449199826452737507712627650925989860409824986705371760658771793210179643,2830501
389213935854642737518965163996528688860810306473210283241451512658429313685,t3,68130714194816210594805702192922145373009827156240354103545304477484455344147,2869501
389213935854642737518965163996528688860810306473210283241451512658429313685,t3,18467056191896419078195846464262805645879985575143733807617351527907444873183,2897301
389213935854642737518965163996528688860810306473210283241451512658429313685,t3,52059778306966170035694492237790876224050752579060688588786076695995242221979,2908301
389213935854642737518965163996528688860810306473210283241451512658429313685,t3,53000471016189310266766691257101719500612389967295876496833823288941408821716,2909101
389213935854642737518965163996528688860810306473210283241451512658429313685,t3,83217767896994315850077976545865876324278397869641348395381615090288107501843,2913301
389213935854642737518965163996528688860810306473210283241451512658429313685,t3,98338166914943899584041269025937704835500226941834854519050610898018694507456,2913301
389213935854642737518965163996528688860810306473210283241451512658429313685,t3,9505291896420368427245382507599279231402607468612227324463807189726008087698,2920301
389213935854642737518965163996528688860810306473210283241451512658429313685,t3,83394485371951409281166948360676344150030643668301701581911816783899733966365,2936501
389213935854642737518965163996528688860810306473210283241451512658429313685,t3,49663678052274278297723168442807688917927608287749446929080394953064658508055,2943301
389213935854642737518965163996528688860810306473210283241451512658429313685,t3,10902000626438892467650695129102406328754844874762739558753240847595264239338,2956301
