time,t1_wait,t2_wait,t3_wait,t4_wait,t5_wait,t1_cumWait,t2_cumWait,t3_cumWait,t4_cumWait,t5_cumWait,t1_reject,t2_reject,t3_reject,t4_reject,t5_reject
1700000,15298.70961298377,8376.64721934181,10549.36016563147,8140.040651621582,719.758691206544,6281.645516518091,27097.28026117529,29974.417635658916,51139.515536723164,1365.2973621103117,0,0,0,0,0
1800000,2132.742871435718,9253.364144833677,4958.837376460018,5350.158141962422,596.8472622478387,1704.7617534942822,4900.510914454278,543.6606965174129,19159.951257861634,649.5534591194969,0,0,0,0,0
1900000,5678.976288366561,4265.586282827076,1895.672904488962,2806.743080563844,548.0168674698796,349634.18053855567,329372.6870705809,204231.5779674166,80429.95710455764,2483.1941747572814,0,0,0,0,0
2000000,10496.095595854922,8570.168089909697,9969.304241564176,7847.205758097324,352.3673076923077,5700.1154454401685,31543.653670886077,29816.233739837397,48966.960490463214,869.0112359550562,0,0,0,0,0
2100000,2288.2151471297634,6634.085328689595,5321.533854166667,6291.675649663138,980.8381962864721,1791.1882716049383,4775.914469830112,674.1906693711968,17747.08280254777,1197.0635451505016,0,0,0,0,0
2200000,5657.903959667107,4341.370091295385,1808.0435885541995,2821.4185494686885,1054.930056710775,378290.3659859604,350878.141183919,201523.11471518988,76402.34770889489,3561.5945945945946,0,0,0,0,0
2300000,12362.805958132045,8061.525323275862,10375.377783716373,7176.254250797025,415.7709611451943,5485.252109704641,27015.889468196037,31541.024096385543,56500.3,1161.9764705882353,0,0,0,0,0
2400000,1741.7474907554147,6272.253291205898,4673.520534861509,8283.09872611465,58.51446945337621,1406.6670822942644,4030.4510144927535,485.64479166666666,22475.690548780487,396.4983713355049,0,0,0,0,0
2500000,5618.506728268117,4277.0352671128385,1902.388131949707,2799.453088762387,176.36807817589576,387138.65158520476,341892.8964143426,200077.19000819,79490.53154362417,1089.0555555555557,0,0,0,0,0
2600000,11800.19783266129,8308.507444971947,11331.854398382204,7526.275230566535,1006.7132867132867,6392.404266666666,28476.690587623503,24328.07250755287,61054.192672998644,1704.5321782178219,0,0,0,0,0
2700000,3310.3279896013864,9431.94607958559,6217.028006589786,8204.033189033189,901.918918918919,2560.2866958151158,3645.909604519774,1218.9336057201226,25318.181957186545,2094.277192982456,0,0,0,0,0
2800000,5635.826557960829,4093.713422787845,1793.151821024228,2801.016795865633,464.2307692307692,398310.10854271357,330511.06474576273,197736.54903604358,75399.46215139443,1985.8542372881357,0,0,0,0,0
2900000,12511.05307201057,8257.325851393189,9811.369294605809,6688.0687123947055,294.6302729528536,7495.028191489362,28812.64225500527,27497.715811965812,70095.82744565218,585.8078947368421,0,0,0,0,0
3000000,3817.48120950324,5580.802962962963,8845.233229329173,9568.256571087217,90.64,3219.996732026144,7121.45403587444,1127.0265392781316,34196.4464,687.9479166666666,0,0,0,0,0
3100000,5532.24201843511,4164.950927496017,1791.7269432082178,2837.0989473684212,470.91884057971015,374890.79020741244,341969.9096978215,201995.88123924268,80672.70936639118,2348.5054545454545,0,0,0,0,0
3200000,13060.801122334457,7548.949240607514,9590.429057449934,6765.620118045963,987.965811965812,8291.814634146342,28531.798287854468,38596.509189189186,72370.42176870749,1189.2101265822785,0,0,0,0,0
3300000,3866.272255834054,6490.141155055436,8197.076263924593,9123.098699566523,308.50445103857567,3897.6557705136756,6911.2086247086245,1742.240425531915,36479.752,946.7275862068966,0,0,0,0,0
3400000,5524.59387054273,4256.683022789338,1862.9544136428517,2813.43960933261,189.6988847583643,391199.724738676,349502.0475852273,222885.8803786575,80164.89033189033,2365.214876033058,0,0,0,0,0
3500000,12878.264944164659,7532.217628820316,9956.327252578638,6717.674392097264,22.81491002570694,9572.572476029329,29339.926681367146,38377.12471910112,71081.4744121715,233.065445026178,0,0,0,0,0
