nodeID,topicID,is_evil?,numInConnections,numOutConnections,numEvilOutConnections,numEvilInConnections
40534682050617350182049132342094420675926571350178116084498004596088895648,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,13,16,0,0
84289508172603297146724169583735831579071803382913624138097833979230680883,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,20,16,0,0
165905294335721072599325068137650275699581097438474290702775703557342704311,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,7,16,0,0
210752575186832947719182416143133047523635259988410832241261594318875484869,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,2,16,0,0
409685566143963560768066911271298035207131488238774030277248483294705525269,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,7,16,0,0
887873496049351231505572482722682135797815570065051070448800556939935281866,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,33,16,0,0
894013991728088474817579377089853202062707985982835962745781866370977791964,93541373975201890938187850683779644081366556136554089446356210062480894951600,0,32,16,0,0
962524287111937420974795275886118311176409480362126069472376031012578460670,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,16,16,0,0
1413575966607569679808985082284788656225917138808743358232042770584697296796,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,33,16,0,0
1483984553224380977605798346780519003174444291853730331292324546404325607910,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,8,16,0,0
1487332551505611549756001586190216851317817890149609067054442859416581483723,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,33,16,0,0
1510722520554344118068907407972338609571903750829699085939813092240529687170,110399480403589887934886466424777087867383869506846657143181403468195004393527,0,33,16,0,0
1683714001897307791653217540053250857581119122594027576752892972664645329861,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,14,16,0,0
1716309222036872303049637157620954106932266380527896739947450680240280526954,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,21,16,0,0
1726189284894534600749813454032152001240263351394492743288557315087762072439,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,33,16,0,0
1819588058679682457065921695663404757161999856970638895095078737356545468650,110399480403589887934886466424777087867383869506846657143181403468195004393527,0,27,16,0,0
1879907446795302251885452307599316751634148257223742466518485280245061827659,73701641029887600249961343338973597360127254455583723069938763114031389713034,0,28,16,0,0
2026286710847460120609884925223688017958188060922732957011951939043611629366,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,33,16,0,0
2101240116948187520463368217048923297688593010695430904152384073064573874750,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,11,16,0,0
2105322613149696823913246052552400492321461017927760685071167988212119613132,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,14,16,0,0
2145901085747045656894415226353541745116860449423999721310607033211095931851,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,0,0,0,0
2297935230654683743198998641278704695037161108121748763583108853226067827881,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,20,16,0,0
2339190927922359197714553334323236820202989525507069594062873802595132283338,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,13,16,0,0
2462153076804973612262243066617493655567188785153219978397253566791568525123,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,5,16,0,0
2521387701539471006979218194253472379182767012153529098614505930572775386588,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,25,16,0,0
2553576117908722436116478360400542446455144614531311908916512434609126400996,73701641029887600249961343338973597360127254455583723069938763114031389713034,0,18,16,0,0
2783934221989949375639733668995779745557265055805685135128811376889975426750,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,7,16,0,0
2920083392614516887310771568317939198370404959668178907536400279070090038254,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,0,16,0,0
3385218587097053845278735256882803661170754821331125972707843509813742874442,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,1,16,0,0
3490559622796562439565916444026231062308963727404297119021210934359389507452,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,9,16,0,0
3535713445218406934150417348501265298998656364661222833214843201144406062138,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,0,16,0,0
3874495101500149005847658960389930163328114711481857261436464496138231378488,93541373975201890938187850683779644081366556136554089446356210062480894951600,0,17,16,0,0
3900660197303258105711355530124284348404162441675994672272842510011017532248,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,1,16,0,0
4046448330876384143614454311154001704029799916632707525196584701195364334161,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,33,16,0,0
4056403332495147453677717040136267305907562364652329565370384375903177464347,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,22,16,0,0
4099175743226503241195606829599091363124019267700906321985765543325125119680,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,18,16,0,0
4143280084853583541343726527461227927803570873658579803893492386883723154346,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,24,16,0,0
4170207767630296369879966453468785515923466810243838551253036212392634914801,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,0,0,0,0
4254008008228129872541275660377476557176569247847932799955933212413243946508,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,9,16,0,0
4277217258747567074978375461034668585048640345218924949119067269524148425159,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,33,16,0,0
4300492027629301569983951420536399133212776512754858956662740439426816265745,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,8,16,0,0
4404077744086494244703446036980204493797383808714931255076467618764158317284,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,33,16,0,0
4420583753133598610299448499857096489360315040165457676706075053186023538272,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,29,16,0,0
4587786336427118485519358116582553033738642297128553728289536195839569239626,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,15,16,0,0
4626007237976180864235505575184114603026971374205989033169295879240016990337,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,1,16,0,0
5003921772372438196485509056390269040010460173847258388212645857746250358791,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,1,16,0,0
5027186496492595246704162357143527939967872708778948101975403729108698261022,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,12,16,0,0
5046562850008285423567383775339954289213401264034851401171290257289903656699,73701641029887600249961343338973597360127254455583723069938763114031389713034,0,33,16,0,0
5342304465173021665122044822011364487758583307494872803185116597231799035283,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,19,16,0,0
5495217677825152889154652274508006287728522476582026357291907625268300312507,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,2,16,0,0
5562244975482637842782152077043650900846944537126174855656444159124313549386,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,33,16,0,0
5572425449874444557507782296754001320201653174185797975196949108314236103591,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,33,16,0,0
5621614210410789530913873435939082030903822995345942360063828332790534411583,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,18,16,0,0
6085816947377380662135766685337295700317926811266781306976042310095691887200,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,2,16,0,0
6137333968174714808364561030839650659639682437927308727851908603525407172290,93541373975201890938187850683779644081366556136554089446356210062480894951600,0,31,16,0,0
6783848986894155891699013388237359504870029254844756831214776727823058580951,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,0,16,0,0
6889134445809349068072380186653623830831006767880331417793267539651417063666,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,33,16,0,0
6960561968269945446423850901709476668004971681459116409455369697655337064112,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,21,16,0,0
6987854217835998831639188662896303982558611941640831548633408968936612629238,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,18,16,0,0
7057482635117602795040718407240998145752550194616900567740534090931668789787,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,7,16,0,0
7146000479504056090734212573534104201875421850146440772021515811619048834717,93541373975201890938187850683779644081366556136554089446356210062480894951600,0,1,16,0,0
7178965044541403555896508633367256961475925636543440241521601281137624452641,93541373975201890938187850683779644081366556136554089446356210062480894951600,0,1,16,0,0
7223272908295141624865543129248156253972968165426837253700261292812854288049,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,32,16,0,0
7381990442382453309663896917933129253186737534815657439994466816086777177912,73701641029887600249961343338973597360127254455583723069938763114031389713034,0,27,16,0,0
