topic,nodeId,count
t4,87608836995967144528039841791507033858470202033511113544026186750764056239933,45
t4,100184125288777377412711359888474586298488988734334046374263163853644609004029,49
t4,47372186994346682537713881347589597829238909007689037557954974314657003583717,46
t4,110636516323308146079728155355216055366017827270752866053434192211743520697519,58
t4,59888588245442931607508454313954217796711136416225540798812321927346653680056,0
t4,8252115875900288136709012566467878877851836377032307645810918398251120746615,46
t4,105728219797003197746946260282651868770170300726723870582183312500711925246006,39
t4,90769234124015047129409022318553173226104448526589482936691734707787996710019,61
t4,89455047964727973384280885267537756960399260473316566175287796916211305812732,45
t4,15851404917051796049640856649029138837356569812145925373705227815933409212874,46
t4,93552918985425119835712710922350589606165517881295874803464802877533564417791,48
t4,69454882794686304336477246569722256442055936358610789951840996708026421437172,62
t4,24434785643943506885996031458195057299352489050125288268896181328832997312431,57
t4,14354857200411898439387009445355111955311588138955974566534005264761453494380,48
t4,68115705385050971163753342551797632809432067530025959231879839048418674494159,45
t4,83012880719860979680530988689169126468015418120709726007127753220909252985016,46
t4,104219442116202810866819582971352498354332487343407756998780109578554581358053,53
t4,11102791643168726386128995694287706136334433914442173751431706701342512002845,48
t4,33250312992294921402428223207692693123435321169813591478604145682269616985261,36
t4,90507885967836112528331384889415118392404251688298213991000093164263755145553,41
t4,7381990442382453309663896917933129253186737534815657439994466816086777177912,69
t4,45624092886978748696209097384304862897165905896643451787220830820476158804933,47
t4,70447567318146609579085140559631265651085480818011298260787345542809752765621,50
t4,35850676677418986317350463458450158590212480590820511490374837070240869078973,64
t4,61115643667006318913853253699027328011717775319453979929160941180543801019681,70
t4,51672489099716613726512940631623778225785145290317580326013405489593115961422,54
t4,55636089963884728898863109838180510385452165783475302993063608157116708170765,69
t4,34708639780331445698876104993009860827031131237073121756692664515898569944799,52
t4,80203721953212654127120144602169949551173077964345339527748343097919977085621,48
t4,39680993435014005959355969886909139867161033286623496565491715108940251228423,50
t4,47401622908851973162605440135468446652715599589232201666886657733805175045720,45
t4,87631851775682172389215739923479174594354289218381960242972603094999341209104,78
t4,17809286294993291722709037435583345358222616880028321871689451821759271619506,48
t4,72222429992632003528681709305196346676560296168687130017356145963581311892231,63
t4,61199961020896647510801001537411344227468349951771180394375377816477694129313,48
t4,68794428436605083235294079874820233440835979389786784774787348697575407989460,47
t4,49457571684336440579743060019536276432872057791950715119675568732289180179966,40
t4,23848747281347076796386991580071616921885826932691055561310488636529545486476,47
t4,15179627558138953061258209901948393774298974296377820536138371980105635456602,49
t4,73549354454218823306416516602787672210090650918780819489713794271636255249825,45
t4,51656404022899850734794138056304814309271744509344839744228133030075300453640,52
t4,29921197683667984000474671312307842736997598067556745544123060005423483214877,54
t4,98700337561085575887977290984502301839019541192508080182519320694252951819535,47
t4,28200077441943312460461527437227106382476284267638348383130270735372866160626,50
t4,3874495101500149005847658960389930163328114711481857261436464496138231378488,0
t4,89474850661644696997707117094394073425179650303959482629997768681223698103795,41
t4,29527773841110166609363154621344223387098147360839890019774559113791875915812,43
t4,52858751140249724293862150207623852354033249751928907508180612616116628801952,42
t4,92719569133308873380134290329328904090551005874703960876533694452794164713258,39
t4,83303755584306205962519642998068107112124140537032087670946301013981418886759,56
t4,39867368159663398734060159129315751027489790816717710254877707844149716811664,0
t4,27846184801870397113060243082972631830914820623173100151876411335252137635603,49
t4,31092923010406210265758608357044495624106693139478850777584801466652983126414,52
t4,83994511935688523993850078645399989368079881062897228173763415491319904994157,45
t4,102404918097705417131387440045603271468408199414390725999964530364726277208604,47
t4,115677264606360182228895502744001072406566481311551941007507815347794312280198,44
t4,66229621419069195761638945481742993423269042753448298962230865411564321458984,46
t4,47656268620185471823569695836290835539904103705454625145075031844152761491513,48
t4,43411282369872863901268452301169257668776778184929690987416272085174317470418,52
t4,100511355854852212998724340033764147595397934250746780992348761670432466206623,42
t4,70473779587397067556742189822528991654076289731147444485707000950733644375391,59
t4,89658530482018604191271864525832773864890828131519470005325257424068907614834,43
t4,110475201203503889449897747921028755130374058779167753722798857002605633154325,50
t4,33123411684879917470819058730423436394194046418658787281679355919768589958986,60
t4,89890382484015807814093813645298437096948879120537426277181345130515074564942,54
t4,109050406152335389967637338456369619812321668708995325112553286550947806360581,53
t4,45511719427300593018886717580216747400941684814520023669050363594703456575329,47
t4,39742028186272943463105592673721487144325694579162813312622683544942423047774,49
t4,1879907446795302251885452307599316751634148257223742466518485280245061827659,43
t4,104616275030394936276110662022294572742634977736379599365402550359671735560024,43
