time,t1,t2,t3,t4,t5,overallUtil,overallEvilUtil
100000,0.704457711442784,0.5689950248756223,0.4325870646766169,0.43190049751243764,0.3335422885572143,0.788228855721393,0
200000,0.8912226640159054,0.8015606361829022,0.7043240556660048,0.6921868787276342,0.6313916500994033,0.9371322067594433,0
300000,0.9260337972167002,0.8653180914512919,0.8001988071570575,0.7872465208747507,0.7421669980119273,0.9538717693836978,0
400000,0.8973187686196621,0.849145978152929,0.8003773584905658,0.7946971201588877,0.7636544190665336,0.9413753723932473,0
500000,0.870004962779156,0.7944516129032249,0.7436327543424315,0.7349081885856086,0.6999305210918111,0.9172456575682382,0
600000,0.8560237977193847,0.7728011898859687,0.725711452652454,0.7156767476450182,0.6820128904313335,0.9011502231036193,0
700000,0.8162481389578158,0.7424615384615391,0.6926550868486352,0.6801687344913157,0.6414094292803968,0.8827493796526055,0
800000,0.8070313276976625,0.7288811536548974,0.6816907011437093,0.6680059671805081,0.6293684733963206,0.8750919940328195,0
900000,0.8002384500745156,0.7187282662692493,0.6715946348733228,0.6568206656731255,0.6171584699453556,0.8678887232985594,0
1000000,0.7726289682539684,0.6791666666666664,0.6252579365079368,0.6123611111111121,0.567202380952381,0.8492906746031746,0
1100000,0.7662996031746032,0.6787797619047609,0.624950396825397,0.6129464285714292,0.5678174603174607,0.8426587301587302,0
1200000,0.761200396825397,0.6758333333333322,0.6230555555555566,0.6118055555555564,0.5667857142857146,0.8373462301587301,0
1300000,0.7363330029732396,0.6491476709613467,0.5905351833498513,0.5792269573835479,0.5309910802775024,0.8228493557978196,0
1400000,0.7399702528507675,0.6567773921665828,0.5999504214179473,0.5897074863658897,0.5436588993554786,0.822097174020823,0
1500000,0.7400892414476935,0.6570451165096659,0.6014476945959347,0.5915914724838865,0.5466236985622213,0.8187704511650967,0
1600000,0.7068537666174289,0.6229246676514021,0.5629345150172325,0.5493549975381583,0.5021467257508616,0.8000246184145741,0
1700000,0.7107013241785172,0.6256007846983801,0.5721726336439429,0.5591662579695929,0.513869543894066,0.7955615497793036,0
1800000,0.7080782396088002,0.6254278728606343,0.5728899755501221,0.5600977995110021,0.5164400977995114,0.7909779951100244,0
1900000,0.68773307163886,0.6010107948969557,0.5482139352306182,0.52963689892051,0.4868498527968596,0.7797644749754662,0
2000000,0.6920939334637952,0.6110567514677084,0.5598630136986298,0.5425146771037175,0.502191780821918,0.7816487279843444,0
2100000,0.6892382812499984,0.607490234374998,0.5568749999999996,0.5398144531249992,0.5000878906250003,0.7773193359375,0
2200000,0.6735127201565536,0.5898532289628163,0.5376810176125235,0.5184344422700579,0.47436399217221137,0.7702103718199609,0
2300000,0.6778658835046478,0.6002153695545743,0.5501321585903083,0.5341164953499746,0.49176700930004863,0.7691923641703378,0
2400000,0.6742014742014719,0.5984275184275163,0.5479312039312035,0.5322850122850117,0.49028992628992574,0.7655479115479116,0
2500000,0.6488603848051279,0.5728268376911682,0.5190034533793776,0.5032067094227909,0.45584607794770526,0.7556438085841145,0
2600000,0.6505180069067571,0.5814504193389233,0.5332116428219034,0.5133793783917104,0.4687025160335467,0.7535027133695116,0
2700000,0.6553005464480851,0.587461500248384,0.5408147044212608,0.5217386984600089,0.4787878787878785,0.7534525583705911,0
2800000,0.6314796425024808,0.562552135054616,0.5074577954319756,0.48959285004965136,0.44246276067527324,0.7417974180734856,0
2900000,0.6401688182720939,0.5705064548162851,0.5172591857000993,0.5035253227408134,0.4581132075471699,0.7415094339622641,0
3000000,0.6442529880478068,0.5738047808764928,0.5219521912350599,0.5082669322709156,0.4647011952191232,0.7409511952191236,0
3100000,0.6233499501495494,0.5550049850448646,0.49812562313060776,0.4850847457627102,0.4388334995014956,0.7304087736789631,0
3200000,0.6309036445331987,0.5611582626060905,0.5076385421867192,0.4944383424862697,0.4532001997004493,0.7298102845731403,0
3300000,0.6329022556390961,0.5636691729323304,0.5106466165413531,0.500350877192981,0.4575538847117795,0.7295538847117794,0
3400000,0.6123331660812833,0.5471751128951324,0.48807827395885545,0.47435022579026437,0.42771700953336644,0.7201354741595585,0
3500000,0.619396681749621,0.5526395173453991,0.49907491201608767,0.48469582704876707,0.4422423328305678,0.7205932629462041,0
