nodeID,topicID,is_evil?,numInConnections,numOutConnections,numEvilOutConnections,numEvilInConnections
40534682050617350182049132342094420675926571350178116084498004596088895648,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,33,16,0,0
44218885940480273151444879070846703765740471431667171882227268734024757230,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,26,16,0,0
84289508172603297146724169583735831579071803382913624138097833979230680883,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,27,16,0,0
150365540158235307465536326772153565205528660137332201497352350732248300896,93541373975201890938187850683779644081366556136554089446356210062480894951600,0,2,16,0,0
151514289181696520477667654397667167717098260464867640070397542576549343855,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,10,16,0,0
165905294335721072599325068137650275699581097438474290702775703557342704311,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,19,16,0,0
299815352941234105367552760169919030448747007012793758893082184556180857389,73701641029887600249961343338973597360127254455583723069938763114031389713034,0,19,16,0,0
326101501792981331759907266048658006016443706904293036521606979150926638614,110399480403589887934886466424777087867383869506846657143181403468195004393527,0,0,0,0,0
330472293453985659270346647872429115590449473811797592430841712893572135046,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,5,16,0,0
409685566143963560768066911271298035207131488238774030277248483294705525269,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,7,16,0,0
411688151128584842733160054962983127102061505692242017184029753873441180917,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,15,16,0,0
469207870477715523632286668140220806854932753995891962780526148582984899641,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,5,16,0,0
492989559206194776546587722372816936095397075585189194326845766827332827622,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,1,16,0,0
561616723301947207313914165646508753928278150123089642135458248581504114033,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,33,16,0,0
596600612420458988000684703395543951291622332202882402745969417584885358156,93541373975201890938187850683779644081366556136554089446356210062480894951600,0,26,16,0,0
602759457825968827373458769483414900528744888908561042237581612887710994619,93541373975201890938187850683779644081366556136554089446356210062480894951600,0,33,16,0,0
628498976876767953350206310400358044519503763463901110100544283849537409771,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,24,16,0,0
646258972151546430061576135045496537218668787981297768665663459265304987069,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,12,16,0,0
694396546598512333624441401742821233116355474372764295601415964156847604788,null,0,0,0,0,0
749487696110240970894680780059143718983980494308515806691745186941959380182,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,19,16,0,0
887873496049351231505572482722682135797815570065051070448800556939935281866,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,0,0,0,0
