topic,nodeId,count
t4,40699665764026066526813077973837998206916244320930700510068656948031620884956,15
t4,101101217499410510228831728998356260620012323914162611062127011103731018689686,8
t4,85233976999905720170330642973151602734056508357695367823594098373123784649736,0
t4,64049129868718637906995739920002007986582088197975216173109049490487572849369,14
t4,92436321039397731658775107648321510006205607621861544442109562248346973624730,0
t4,108996731970140372636153508905408847054513311004483086507364965130179814784755,9
t4,69752054370785755717124496706881951730004663375551729946832232305041774773079,3
t4,74946371594888513080331914312403690701828480023664873626058406435276861509117,37
t4,8437405121756152069423477484865666048108976351070327263596438884284387237401,11
t4,76362967692978718662292282525155662083695250468040653628023711610317859600397,28
t4,75767293866615867295920580560899402620327098550710414073834652035808979930445,32
t4,561616723301947207313914165646508753928278150123089642135458248581504114033,13
t4,165905294335721072599325068137650275699581097438474290702775703557342704311,5
t4,29956926660470302404017421196213436732450118447259813786947410190766217782504,1
t4,7427413454383579093937284886363165926317956790254214094985921262279723488669,12
t4,8138390442822969125726469980396091713770732568610242527042449348893657504490,6
t4,78426073957121197806993950285327620177315027336801902055910246563647092676906,30
t4,61747348890431778375902606893924418181284499563912431979638216672945322537283,22
t4,22010014616101189752518360739230110072239285355728495645198973724885425948335,9
t4,50073528394025319690246720177257349311114592846942302309564604841522115157409,0
t4,90262396255125480997260660908601848749831519065892671029796044190203586593414,13
t4,102009915307345203971234531851529480740935141912250344221125572876072196771474,17
t4,112576588407795792340762694677881756736535405450269856790165093117402487647550,10
t4,35553258719425922842219511983974746757214037259853573117510749397449498016335,1
t4,2240256357858957675717491616366240099349893502034906413602733877307924311753,12
t4,22514591897439866822145391359708312182298711161946616691396835985341807156081,11
t4,40197183320981876764013691965375022848763324286738971691034726627401733510447,12
t4,51575921273797628179330720602972438728536170575762140793238206756724443607328,15
t4,28364436500401554687852575610190955850226716267455375230963027413781148547833,1
t4,66791226709274852570568346280546315507599278025592123468799233912618545231365,21
t4,67929948948991593297950376534165873172950870030703184734255620256946018289061,25
t4,2887795597480881572171679915350088702741998543755671492532639649893234209436,6
t4,11102791643168726386128995694287706136334433914442173751431706701342512002845,6
t4,81769481031878358474899012311656936389941484228216804225882531834983161760489,32
t4,34376778402568537956696044465030624045396246904641729787836452227452251887284,8
t4,35561904082985478070225114354078097730289966953281090473111308679457694546026,6
t4,10548472604656515415169128126476934993106954424620434528514072925112706476649,0
t4,2821221909157173424811509569179182332014111450567010930153360426803881846829,9
t4,55636089963884728898863109838180510385452165783475302993063608157116708170765,7
t4,83500309188673717570933055486414257293626798563494238146637953402181894436658,26
t4,80203721953212654127120144602169949551173077964345339527748343097919977085621,30
t4,79230729859549403433569138423536817010634937175901361549003335018205494538919,18
t4,66855689131350359251283754902211976551444322459754370504750570579573812905224,1
t4,50632911627531390345652006580518020355959857109587954558181848010846310943260,6
t4,18377261912640936848239770844918160458598456387977643356919769707715823383544,13
t4,27989277891180342720301506887609346209647245582755070062961067748025394254656,10
t4,32937576521126061978978361725642684367629617912263985680568854009338417424693,17
t4,9683545130599732023486154185930956059257178751868368921015434460867144332256,0
t4,20253426021102119909764245989123102021668754296409792635522193520586019623934,7
t4,102347024283373227677643639650885306185479490506532842042461286467600532001221,12
t4,89109973604303727227947663544650477415305370072688691209202566573205447286224,8
t4,96211737682939769816887198673853285333135743496222750519228781498227739430259,8
t4,114630787364729448087297961567300423777130871138062986841600216367817985224182,1
t4,30699833929756559513481201463943318508249720785702419080027229813462711645457,12
t4,83754127911432246741841295948437459372858055453217619792707110547496232738332,26
t4,101489674149791636238421179626144537280193206155485991444593065770960301383461,14
t4,112514463773354247916534377188468460731198507163384742261724012290068690334480,15
t4,18717196201007941477522115374741156429963275166329629115181685001156626489497,5
t4,75269163873712485573166105250608625762814579015362444589668113131804508207044,29
t4,17390436507886059755603999835937447771743499150382740876655389630090380575937,10
t4,76701224379367119259753300524610076857942784250913936755662863101027220109471,28
t4,51410714686990616632995960708090610761805895141726291806846908406180694565221,8
t4,39503335632610973985881014292485515542690205742397680586180375149762086078825,8
t4,20442867564259674495155815274459176095923478586362234385791724617577218916737,10
t4,12944572920546899747167868165807764624509373562413772215264212995926858183234,11
t4,63510672800877946484579911270432577961249652542297921888548119145366077259875,20
t4,107612190698583980557550276996036638173060296790560923250479749035753458409427,8
t4,88609213231409516205577170331388405563333089837999759761397353821436209020573,0
t4,109192398722144035829707506084211034531099881529745291105475757204477985784644,10
t4,34270997708170042599621595209350444703524811952183129848066346568617059558965,6
t4,43664505183499625154994222559717639847504509976880357453911168464812588140980,10
t4,37314178762239658987690525578219733690390310427085361614474149416487572131343,6
t4,115677264606360182228895502744001072406566481311551941007507815347794312280198,9
t4,91345162103665768583389698828416715351286591848316073876205151543201603591080,10
t4,91558182059638645237161259695740377334876449763506079756371663894181860251627,7
t4,14288233847292415203244832710711885783539377231358028264599093440715277303437,3
t4,66486683326165992428593123616150846009550880430709983456986169389874166638132,21
t4,53810549851448203454403695044292412985812500121035835075886537688326123025029,0
t4,109576932753174867346426864153393318538741181687232687718311941123060838897314,10
t4,42150005723063012461895613019447541496074076314580338560202540175369532102904,5
t4,52109531289851532169159812749416942583438439993484298240838444979118638101823,10
t4,68042799621424216394069123399666064821723771675819646478700530201310175542001,17
t4,61449832768273229596613206071244975155698398191870261119955713156986304691507,24
t4,113038585277713160373682381727627093994726091265542349683203801919501814152576,0
t4,80779963559388224562122173263890975501986234458143559166547885438527278610417,26
t4,82437238689159535082979953235364304875346341609318804807787437391455153959395,25
t4,56803369640681456340920078848675961627853040189049482979876234155695665703514,0
t4,106365566634612459174861418531652773559802881985198369072521826465396930484815,11
t4,96864740210429335556937682719595456839124411775371182264432786995476467311791,1
t4,15506426376503753483521761812550938990667198176346423682986841666969419487501,11
t4,68367430955008741624115270544365958396585219565665629123143010855965364372655,20
t4,103491179670152199044283095732794249924552023455445674193358571271810997173520,9
t4,23225711868045856614177590799216028929926445741492127157097028515517552147783,8
t4,92099674514512948278685890735845463136867662112833536327349203321028909188410,0
t4,42790868455531642623057347972460621581267396707919487083267021808641080750564,7
t4,47831547662968470431043941311076474228107578528511762634761181240126134164539,6
t4,63382640957996504310329352381321585306716861825162587916822712534768149601630,21
t4,78645912215749368465861250080459403216115221774506430312602941721766924220492,30
t4,1487332551505611549756001586190216851317817890149609067054442859416581483723,7
t4,83830475612771665872596276244722177777751010135516140391962323167862279291918,27
t4,114122211125933302926293805197669055014973681815629309112379287629166129959944,10
t4,76977735628581624268909082048627788345290975147314008836246936295847284424602,29
t4,77859829594689304864567433044665534501331095450429213836522399253654470794438,25
