time,t1,t2,t3,t4,t5,overallUtil,overallEvilUtil
100000,0.14372745490981995,0.14921843687374742,0.05791583166332655,0.05090180360721427,0.012825651302605214,0.20529058116232465,0
200000,0.24178137651821896,0.234898785425101,0.11226720647773261,0.09793522267206496,0.04728744939271254,0.33874493927125504,0
300000,0.32773930753564123,0.31246435845213844,0.16109979633401217,0.13723014256619148,0.07303462321792255,0.45079429735234217,0
400000,0.32723577235772333,0.3091869918699188,0.1592276422764229,0.14085365853658538,0.08260162601626007,0.44959349593495934,0
500000,0.32342158859470455,0.3071690427698575,0.15718940936863537,0.134501018329939,0.07967413441955186,0.4470061099796334,0
600000,0.3302845528455278,0.311341463414634,0.16459349593495937,0.13914634146341467,0.08390243902439012,0.44552845528455287,0
700000,0.32730223123732277,0.3064097363083164,0.16141987829614604,0.13212981744421906,0.08247464503042584,0.4419878296146045,0
800000,0.3264227642276419,0.3030487804878049,0.15995934959349586,0.13410569105691064,0.08321138211382104,0.4373170731707317,0
900000,0.32642424242424267,0.3029090909090909,0.1595959595959595,0.1373333333333334,0.08505050505050496,0.43393939393939396,0
1000000,0.31783999999999984,0.30179999999999996,0.15763999999999997,0.1311200000000001,0.07943999999999987,0.43092,0
1100000,0.3103777335984094,0.29666003976143146,0.15196819085487076,0.12683896620278348,0.07721669980119274,0.42785288270377736,0
1200000,0.3137051792828687,0.29717131474103586,0.15430278884462156,0.12956175298804784,0.07745019920318712,0.42932270916334664,0
1300000,0.31168986083499006,0.2946719681908548,0.15463220675944325,0.13097415506958257,0.08047713717693827,0.4265805168986084,0
1400000,0.31031872509960146,0.2933864541832669,0.15486055776892418,0.1316334661354582,0.08075697211155372,0.42571713147410356,0
1500000,0.31220675944333987,0.29427435387673934,0.15518886679920463,0.13192842942345928,0.08035785288270371,0.4243538767395626,0
1600000,0.30810276679841914,0.2905928853754938,0.15126482213438724,0.1262845849802372,0.07774703557312246,0.4206719367588933,0
1700000,0.30168958742632634,0.2879371316306482,0.14777996070726904,0.1199607072691553,0.07398821218074646,0.41852652259332024,0
1800000,0.30213438735177883,0.28992094861660045,0.14889328063241108,0.12063241106719375,0.07233201581027658,0.41952569169960474,0
1900000,0.30398406374502007,0.28944223107569717,0.14876494023904377,0.12139442231075709,0.07613545816733054,0.41906374501992033,0
2000000,0.30316633266533083,0.28965931863727434,0.15082164328657313,0.12344689378757526,0.07759519038076144,0.4182364729458918,0
2100000,0.29956349206349187,0.2865873015873015,0.14956349206349204,0.12507936507936515,0.07551587301587291,0.41458333333333336,0
2200000,0.30340594059405934,0.2869306930693068,0.15184158415841578,0.13041584158415848,0.07968316831683155,0.41376237623762374,0
2300000,0.3011417322834648,0.2867322834645671,0.15118110236220467,0.1288188976377953,0.07791338582677157,0.41383858267716533,0
2400000,0.2972602739726024,0.28618395303326816,0.14998043052837562,0.1261448140900196,0.07397260273972595,0.4139334637964775,0
2500000,0.2967450980392157,0.28403921568627444,0.14831372549019595,0.1260392156862745,0.07349019607843128,0.41431372549019607,0
2600000,0.29761252446183956,0.28090019569471625,0.14673189823874744,0.12641878669275936,0.07698630136986294,0.41148727984344424,0
2700000,0.29732283464566917,0.2812992125984252,0.14629921259842515,0.13118110236220473,0.07618110236220467,0.41003937007874014,0
2800000,0.30094302554027513,0.28227897838899796,0.14958742632612962,0.13198428290766212,0.07937131630648324,0.41019646365422396,0
2900000,0.2986666666666667,0.27933333333333327,0.14760784313725486,0.13274509803921572,0.08152941176470582,0.41111764705882353,0
3000000,0.2957170923379176,0.2799607072691554,0.14762278978388998,0.12943025540275044,0.07669941060903729,0.4116699410609037,0
3100000,0.2922745098039221,0.2772549019607843,0.14309803921568623,0.1243137254901961,0.07568627450980384,0.4092549019607843,0
3200000,0.2978698224852074,0.27743589743589725,0.14587771203155814,0.12958579881656818,0.0789743589743589,0.40865877712031556,0
3300000,0.3007539682539684,0.27749999999999986,0.1483333333333333,0.13166666666666674,0.0819444444444443,0.4075992063492063,0
3400000,0.30499009900990093,0.2783366336633663,0.1527920792079207,0.13497029702970295,0.08229702970297022,0.40837623762376235,0
3500000,0.30286852589641455,0.2772111553784858,0.15278884462151385,0.13541832669322712,0.08258964143426283,0.4067131474103586,0
