host,topic,registrant,timestamp
476982528653962679256258194063829299744212859847713661885292000077972319444,t4,61727235265941746580853527431266887747942302237437770489436853162579460882667,2050501
476982528653962679256258194063829299744212859847713661885292000077972319444,t4,22683305642320083810636843983861218952868967936210626922140076778964250986980,2210501
476982528653962679256258194063829299744212859847713661885292000077972319444,t5,100726723500037869268458564600651770170834382062062778503438005568245784945564,1988301
476982528653962679256258194063829299744212859847713661885292000077972319444,t5,52844586594990101027962046982567910740622928784213789212290067060664887580241,2097301
476982528653962679256258194063829299744212859847713661885292000077972319444,t1,88258275063743266365208983497577165648309688410900949443269583958407843837191,2009301
476982528653962679256258194063829299744212859847713661885292000077972319444,t1,70772536079062604067061053316072946874732806650733848868432812726026605491559,2026301
476982528653962679256258194063829299744212859847713661885292000077972319444,t1,79912213545378696167071301435155924058517269724851507590858264841441105700077,2041301
476982528653962679256258194063829299744212859847713661885292000077972319444,t1,64746080836297562518651940842841985987575751182636802803010769928643774227929,2152301
476982528653962679256258194063829299744212859847713661885292000077972319444,t1,64420045243792051012664754318607017870710186515542755320396465663659876806678,2174701
476982528653962679256258194063829299744212859847713661885292000077972319444,t1,61858098968903936828754462374352918212360780243759987994682041456266125914999,2193301
476982528653962679256258194063829299744212859847713661885292000077972319444,t1,8282924099209876250997246087088302641962582373093868525515032699761284536960,2200701
476982528653962679256258194063829299744212859847713661885292000077972319444,t1,100726723500037869268458564600651770170834382062062778503438005568245784945564,2287301
476982528653962679256258194063829299744212859847713661885292000077972319444,t2,84191138661639165751830900073192672420329486342577452451628453905923283333562,2100501
476982528653962679256258194063829299744212859847713661885292000077972319444,t2,56326338671884137211620696372189334877393459201276231334775780977685401961186,2110501
476982528653962679256258194063829299744212859847713661885292000077972319444,t2,64420045243792051012664754318607017870710186515542755320396465663659876806678,2174701
476982528653962679256258194063829299744212859847713661885292000077972319444,t2,6970402852246313674434802327789130222374004397516729751901710255680609865559,2198301
476982528653962679256258194063829299744212859847713661885292000077972319444,t3,39695112824815710422287897416897474606711589338473430513366455524036231754484,1990501
476982528653962679256258194063829299744212859847713661885292000077972319444,t3,106173327284918146170372669565954307661966107356556145705906949220885846805365,2060501
476982528653962679256258194063829299744212859847713661885292000077972319444,t3,52844586594990101027962046982567910740622928784213789212290067060664887580241,2070501
476982528653962679256258194063829299744212859847713661885292000077972319444,t3,4807564729499496672676184436468116694093794058451590027685728201346430021549,2170501
540745152629728449139772155469417186654650056075856593188093808950232766653,t4,45857859669039613819347058602860325254853161393617218852266635651224595016702,2210501
540745152629728449139772155469417186654650056075856593188093808950232766653,t5,62356999373981723688085426372518885577374899493288050219608861772942378269895,2280501
540745152629728449139772155469417186654650056075856593188093808950232766653,t1,44204938094273851723621071196784460414460266125970000677805667152515414896022,2073301
540745152629728449139772155469417186654650056075856593188093808950232766653,t1,108389484887862460119591501639479309828147415281025867118274299066320534176216,2090301
540745152629728449139772155469417186654650056075856593188093808950232766653,t1,36272040176715491295706677182303365456115377288141499783996908810738926804630,2109301
540745152629728449139772155469417186654650056075856593188093808950232766653,t1,39855909378088176701093123411761392271605445546548320484105953102838491721671,2110701
540745152629728449139772155469417186654650056075856593188093808950232766653,t1,81197214334952461964811392239241570416509648561817762504837754277616819414981,2112301
540745152629728449139772155469417186654650056075856593188093808950232766653,t1,14691811942315438863728556600013792654275482970996556434816153658191339990690,2128301
540745152629728449139772155469417186654650056075856593188093808950232766653,t1,70596710837518676339517358000740807083339651005573678982686248781241124982331,2173301
540745152629728449139772155469417186654650056075856593188093808950232766653,t1,29643636165656742893874159739606734393717549982859576420889301542408238001890,2212501
540745152629728449139772155469417186654650056075856593188093808950232766653,t1,16417421039376944003959037516539992374460099484234883377117344397940905962156,2220701
540745152629728449139772155469417186654650056075856593188093808950232766653,t1,1063746180812293138887147089075963624870327760613376677517257382747015181242,2225301
540745152629728449139772155469417186654650056075856593188093808950232766653,t1,96334511697595008857730852994889090916806611442639378759206158506395129529996,2233301
540745152629728449139772155469417186654650056075856593188093808950232766653,t2,11425513987565116950144336948041173799072873207970526762439624660674882498487,2080501
540745152629728449139772155469417186654650056075856593188093808950232766653,t2,108389484887862460119591501639479309828147415281025867118274299066320534176216,2083301
540745152629728449139772155469417186654650056075856593188093808950232766653,t2,56326338671884137211620696372189334877393459201276231334775780977685401961186,2110501
540745152629728449139772155469417186654650056075856593188093808950232766653,t2,115498179669229020895712941163758118161025144679686738046386102050783841570637,2160501
540745152629728449139772155469417186654650056075856593188093808950232766653,t2,92908954961582189808133210760065653984416345697429740383778479723083005826616,2220501
540745152629728449139772155469417186654650056075856593188093808950232766653,t2,60687437661628961533425100236061287125410724400301786412327546813496522039277,2260501
540745152629728449139772155469417186654650056075856593188093808950232766653,t2,57029105249133398303716716623836224314361372650375736754270264766591923323778,2270301
540745152629728449139772155469417186654650056075856593188093808950232766653,t3,13594356776660496542360740675284842029945621591423677586908010516150998123974,2141301
540745152629728449139772155469417186654650056075856593188093808950232766653,t3,108389484887862460119591501639479309828147415281025867118274299066320534176216,2239301
540745152629728449139772155469417186654650056075856593188093808950232766653,t3,13005999660077759138442782120546255820438663268471032144488311381714073283391,2260501
799997090302940622568638532251045704483689605525259839064712666505644865423,t4,44766266229700699629569559101765370756102422168578878851443171057048961964555,2180501
799997090302940622568638532251045704483689605525259839064712666505644865423,t4,16283566434558549046609300661082823083781956524122873397266249068599731806782,2220501
799997090302940622568638532251045704483689605525259839064712666505644865423,t1,46814882132891514471846157062133839151062566842697929873079378322335149764781,2009301
799997090302940622568638532251045704483689605525259839064712666505644865423,t1,62810104194371897471154567012161403745717635470039975197494265116690688631067,2025301
799997090302940622568638532251045704483689605525259839064712666505644865423,t1,57029105249133398303716716623836224314361372650375736754270264766591923323778,2110501
799997090302940622568638532251045704483689605525259839064712666505644865423,t1,49929954265335273322524772161530756197112601779630160330467883881492794532070,2190501
799997090302940622568638532251045704483689605525259839064712666505644865423,t1,77696149337200752460382416075170074154784311747254550191323296954323081640718,2215301
799997090302940622568638532251045704483689605525259839064712666505644865423,t1,56326338671884137211620696372189334877393459201276231334775780977685401961186,2259301
799997090302940622568638532251045704483689605525259839064712666505644865423,t2,106190166537160613323663506551857802192711066090140684936337157756064716384976,2000501
799997090302940622568638532251045704483689605525259839064712666505644865423,t2,40340895216168602610398117741569583195376071113168945680693625678234849177156,2030501
