time,t1_wait,t2_wait,t3_wait,t4_wait,t5_wait,t1_cumWait,t2_cumWait,t3_cumWait,t4_cumWait,t5_cumWait,t1_reject,t2_reject,t3_reject,t4_reject,t5_reject
1500000,2304.368556701031,20204.935863874347,1294.7434426229509,5795.214438014012,1317.387858347386,2646.11013986014,4345.824029771398,1423.1127308066084,36101.349922239504,1812.865882352941,0,0,0,0,0
1600000,5691.648859894281,3682.3368003237056,1830.3305307624173,4532.582146248813,1823.8825710754018,349587.39157894737,308900.9397930386,166798.84031791906,85883.29668246445,7576.022435897436,0,0,0,0,0
1700000,14532.857670979667,10905.03806174287,11740.810903045152,5735.126899383984,1101.2756264236903,8780.029227557412,32085.036184210527,31065.867294520547,18983.896321070235,3119.8794326241136,0,0,0,0,0
1800000,2113.9713216957607,20723.682359027418,1438.4823336072309,5895.961791418728,2259.0816618911176,2937.816219369895,4536.999476439791,809.2242366412214,32363.87786259542,2715.4048780487806,0,0,0,0,0
1900000,5678.394892600321,3883.890921848674,1827.9891502131936,4658.327695259754,2179.0711656441717,397656.1813135985,341081.6037131882,182749.2365269461,84178.99518768046,9403.015625,0,0,0,0,0
2000000,15074.863354037267,11190.262455881146,11705.010520636633,5468.637638062872,1241.43,8990.05166846071,34302.682100238664,29032.581521739132,14863.021848739496,4651.252983293556,0,0,0,0,0
2100000,2259.1460488208522,13286.852226720648,2166.922041105599,5741.8964006259785,1531.1001821493626,2554.6539151225343,5952.636606189968,1789.27289546716,32114.561946902653,2001.3389021479713,0,0,0,0,0
2200000,5196.148811031816,3621.4142146248514,1731.173101780161,4651.907775768535,2312.1742021276596,422100.35881815414,360178.4904855643,192173.21644042231,82272.17208413001,7790.705705705705,0,0,0,0,0
2300000,15143.29127543036,10296.62748552731,11845.45401485674,5490.536729420451,1851.6002971768203,9414.111696522656,36206.88262910798,26113.923774954626,17131.985691573926,7519.28125,0,0,0,0,0
2400000,2434.7119279819954,13297.195147404122,2838.2134831460676,5537.202594193947,3071.1539138082676,3522.4765760555233,10388.14046997389,2228.364852809991,30078.727144866385,6311.527352297593,0,0,0,0,0
2500000,5639.806869298883,3775.282427697756,1761.550638504989,4448.859613627464,2978.747484909457,419963.11740890687,373131.32223701733,198990.2792256143,84093.03066914498,10458.896449704142,0,0,0,0,0
2600000,14799.479300499643,11167.991579897003,11334.732327761923,5795.083191271736,2212.966838614591,10726.964343598054,38244.907692307694,30296.827586206895,19298.18085106383,11284.363408521303,0,0,0,0,0
2700000,3252.174535603715,13292.24519171113,2580.4254032258063,5038.639303000968,3240.014638609332,3341.3589897775105,10689.140104166667,1362.5410279531109,38250.761838440114,6435.311904761905,0,0,0,0,0
2800000,5629.792606947136,2807.2482960490365,1307.5254244026557,5345.276383105294,2654.383495145631,440589.7527915633,350008.2154416723,169338.3423019432,94838.59923298178,12378.431952662722,0,0,0,0,0
2900000,14392.223527379512,12129.893819649762,11542.73011595623,5274.904919236417,1616.8486486486486,11837.500808625337,53272.86218568665,33245.71676300578,15306.484419263455,7606.63595505618,0,0,0,0,0
3000000,3342.687915526007,13049.229422718809,2768.9886159376874,4818.878651280202,3099.4748455428066,3775.7690886699506,10642.658362989323,2590.3413762287755,48489.48179271709,6045.216666666666,0,0,0,0,0
3100000,5650.901136064732,2918.532385383221,1275.6152127054654,5223.52493902439,2759.5249320036264,449520.183982684,356038.65058986814,182574.91679049033,98024.04803921569,13295.110795454546,0,0,0,0,0
3200000,14298.056890223557,10872.844079881905,11322.279473559027,5397.153846153846,1674.5548334687246,13079.098146128681,49039.698830409354,30110.74831892411,17335.306784660766,9041.962085308056,0,0,0,0,0
3300000,3635.6650366748167,8832.412098065788,2562.6091549295775,4721.910629397224,4044.2267950963223,3519.090018371096,22468.314943760044,1435.291586998088,56393.07517730496,4278.315294117647,0,0,0,0,0
3400000,5638.126714160772,2761.874020499433,1322.5816313692599,5296.350361931885,3057.0855018587363,454431.465511811,356851.533007335,170531.1015736767,104636.64593781345,16657.1783625731,0,0,0,0,0
3500000,13801.470976476561,8986.976231452625,11296.649114408809,5254.938202247191,1858.1654826577517,12897.570403092213,60669.83530571992,32282.76274509804,14940.354260089685,18427.423076923078,0,0,0,0,0
