time,t1,t2,t3,t4,t5,overallUtil,overallEvilUtil
100000,0.1331936127744515,0.12836327345309367,0.05994011976047898,0.041157684630738746,0.0200798403193612,0.19136726546906188,0
200000,0.24834000000000062,0.22225999999999996,0.1056199999999999,0.09508000000000008,0.05385999999999991,0.32708,0
300000,0.34091089108911005,0.3032871287128712,0.15403960396039557,0.13889108910891101,0.08370297029702964,0.44556435643564357,0
400000,0.34343936381709883,0.30431411530815106,0.1551888667992043,0.14475149105367818,0.09262425447316111,0.44709741550695825,0
500000,0.3399603174603187,0.30313492063492053,0.153849206349206,0.14412698412698427,0.09039682539682543,0.4448015873015873,0
600000,0.33763888888889,0.30218253968253933,0.15361111111111092,0.14134920634920664,0.08855158730158733,0.44023809523809526,0
700000,0.33206349206349256,0.29940476190476195,0.1504563492063488,0.13543650793650808,0.0868253968253968,0.43760912698412696,0
800000,0.32727272727272827,0.2983794466403161,0.14976284584980212,0.1342490118577078,0.08503952569169952,0.435098814229249,0
900000,0.32458333333333433,0.29736111111111074,0.14748015873015832,0.13265873015873042,0.08339285714285719,0.4317261904761905,0
1000000,0.32642220019821705,0.29407333994053525,0.14743310208126825,0.13441030723488614,0.08640237859266595,0.4289593657086224,0
1100000,0.3266204162537179,0.29234886025768086,0.1484043607532208,0.13712586719524286,0.08596630327056488,0.42833498513379586,0
1200000,0.32071076011846056,0.2900888450148073,0.14643632773938772,0.13482724580454117,0.08485686080947673,0.4247877591312932,0
1300000,0.32021674876847345,0.2881970443349752,0.14561576354679767,0.1338719211822662,0.08415763546798023,0.42396059113300494,0
1400000,0.31927236971484874,0.2875122910521142,0.1449360865290065,0.13111111111111118,0.083480825958702,0.4226843657817109,0
1500000,0.3195280235988207,0.2872959685349065,0.14525073746312672,0.13327433628318602,0.08617502458210417,0.4208652900688299,0
1600000,0.3182139352306192,0.2860255152109909,0.14604514229636872,0.13387634936212,0.08749754661432775,0.42105986261040235,0
1700000,0.31533004926108427,0.28624630541871937,0.14472906403940866,0.13162561576354712,0.08604926108374371,0.41992118226600983,0
1800000,0.3107571288102274,0.28548672566371663,0.14466076696165164,0.129911504424779,0.08505408062930178,0.41746312684365783,0
1900000,0.3111637080867857,0.28404339250493066,0.14428007889546343,0.1300591715976332,0.08508875739644971,0.4166666666666667,0
2000000,0.3119685039370084,0.2836023622047245,0.14468503937007857,0.1293307086614173,0.08507874015748028,0.4138484251968504,0
2100000,0.31476190476190535,0.2820039682539682,0.1438888888888887,0.13107142857142867,0.0875793650793651,0.41268849206349206,0
2200000,0.3137154150197634,0.2801581027667983,0.14492094861660046,0.13227272727272724,0.08992094861660077,0.4108300395256917,0
2300000,0.3140316205533605,0.2798814229249011,0.1455335968379445,0.1335573122529647,0.0915612648221344,0.40965415019762846,0
2400000,0.3103168316831693,0.2777029702970294,0.14417821782178195,0.13063366336633675,0.08861386138613855,0.4074059405940594,0
2500000,0.3078937007874024,0.27557086614173243,0.14273622047244078,0.12779527559055118,0.0881496062992126,0.40611220472440945,0
2600000,0.3073570019723868,0.2751282051282052,0.14372781065088736,0.12727810650887583,0.0861538461538462,0.4062130177514793,0
2700000,0.30560784313725553,0.27329411764705885,0.14117647058823515,0.12492156862745096,0.0870980392156863,0.40281372549019606,0
2800000,0.3056329735034355,0.27281648675171755,0.14109911678115777,0.12435721295387643,0.08630029440628062,0.40180569185475956,0
2900000,0.30578690127077257,0.27130009775171066,0.14015640273704777,0.1243792766373412,0.08881720430107523,0.40070381231671554,0
3000000,0.3046048780487811,0.27026341463414627,0.1410341463414632,0.12485853658536583,0.089170731707317,0.39911219512195123,0
3100000,0.2994589371980682,0.2697584541062801,0.1395362318840577,0.11994202898550727,0.08376811594202899,0.3968115942028986,0
3200000,0.3020483091787445,0.26935265700483096,0.1417391304347824,0.1250048309178745,0.08848309178743953,0.39664734299516907,0
3300000,0.3015784408084701,0.26900866217516856,0.14288739172281031,0.12654475457170364,0.0896246390760346,0.3955245428296439,0
3400000,0.29745419479267204,0.2667502410800386,0.1403085824493731,0.12275795564127281,0.08840887174541948,0.3941947926711668,0
3500000,0.297382098171319,0.26513955726660243,0.13894128970163608,0.123888354186718,0.0877189605389798,0.39156881616939365,0
