topic,nodeId,count
t4,40699665764026066526813077973837998206916244320930700510068656948031620884956,17
t4,69543345231948733685413467651619342172031911430539757000549727280475953569364,18
t4,13240306062566610864659693746493925813983200423911513155885500801164039258902,17
t4,12737632928118984446609506206439342415426826605236910521403493799584047485826,18
t4,108996731970140372636153508905408847054513311004483086507364965130179814784755,17
t4,110031278916403342694496081932899996726763895905299292315436330990091377682794,18
t4,44391241222718079199560474421280265935552713079634930287363238207686951205407,19
t4,38905544958164382751246665070614594932960036524058726272165193414995265860728,16
t4,113082940540239043260530285290036797540694353444085988307809670481332741592300,19
t4,84756375060302316847410047786791065293154502252852992459049260187592506745063,18
t4,51565638113973644273301532451888360202002530584295927780649321644622883192827,17
t4,15321584409193569710204889671589966367660619730621758183143205379795381989085,17
t4,100369776241991995882455659957985850270433744974424030400216258756774910176009,19
t4,8252115875900288136709012566467878877851836377032307645810918398251120746615,18
t4,57673885564127348563999458442401544567910304257481807714376090349013635353629,16
t4,18350014839419323094606212536078845189247747622444222564984798458305119177436,18
t4,99070874524538792735272462907941386445284597634509314366410040079936771668003,18
t4,107266742747603761506774424250671486893109335011077441327244075120864006421966,16
t4,18966604253921653555921684139755259395630691948311708907316930753898521109622,15
t4,2105322613149696823913246052552400492321461017927760685071167988212119613132,18
t4,93552918985425119835712710922350589606165517881295874803464802877533564417791,18
t4,63183884389331840136612650427637923516921069870469682529188284982843375509292,17
t4,24352043099990544710412943754649985522718094979958092639873059303609451616508,16
t4,4277217258747567074978375461034668585048640345218924949119067269524148425159,17
t4,78263565430944384616953255798821354436348074440115521813048537861614025976166,15
t4,18723002904160969952436824017921285802678842054895253181834698112912438974932,17
t4,98687283621519861533279129089762979518217634352085791457904831157633707889000,16
t4,68115705385050971163753342551797632809432067530025959231879839048418674494159,17
t4,47133293908270916369164501118980385486083055006600849224721592596464140538490,16
t4,11262248995224376335204962219267522374853737800432475835768390639641593303213,17
t4,1529043774225487666823679233064510560776023672155019559677028798890774178506,17
t4,85503233434110317059654079495113234688350110829799633868543813749321837316311,17
t4,90507885967836112528331384889415118392404251688298213991000093164263755145553,19
t4,48312392493187865646183694926832138192805267893649462040781642138353432300883,19
t4,70447567318146609579085140559631265651085480818011298260787345542809752765621,17
t4,84289508172603297146724169583735831579071803382913624138097833979230680883,11
t4,92663661904859418772179392896533658173804786446420971560017581500910971975932,18
t4,18560758504449276721941887139142592155875107680720581757123674681895220154115,15
t4,34207491284641535725420345419346590637939953175792360741083188044083137940759,17
t4,49069330643797600186516214351873819418688508944290090157724278251209646577363,18
t4,25616670993763178784052302018851417944023232476764488743124249686734503884279,15
t4,26738830244352212213844719898477045220690572201985888050741720438576927620800,13
t4,65111651984514154850722896401610029761172551439545578960183703175394518968547,16
t4,11184408034434040722468491513370261173603089537628381970612623831634049296919,16
t4,88523972390701521224547051310049204836256713180051103265021153933698724413736,17
t4,18377261912640936848239770844918160458598456387977643356919769707715823383544,17
t4,14548241329805163113732287188732414492331102516959264912460918275025213822128,15
t4,109977214524667033575298664874107773256254193541441860772815173917370363574478,16
t4,32937576521126061978978361725642684367629617912263985680568854009338417424693,17
t4,75209052046063289210837535827697439309576625616001296662056770165818843075717,18
t4,61199961020896647510801001537411344227468349951771180394375377816477694129313,18
t4,78132250171900838179649360532195202898293304891826567225983358520266567408759,19
t4,13647307052283240918543269183047682738107945004078568470248165689165731873603,17
t4,68794428436605083235294079874820233440835979389786784774787348697575407989460,18
t4,45833839660393410301524302654667147902729682112232590105267913522242169154832,17
t4,23848747281347076796386991580071616921885826932691055561310488636529545486476,18
t4,102262826658055836451700050326300434131720780293856554403755689589596512475523,16
t4,18717196201007941477522115374741156429963275166329629115181685001156626489497,15
t4,111922696293988932312211349843399457560848163058760876942090202116697111341643,19
t4,10128282773946175570021385901226598798319823500530139865736296739528578021313,15
t4,45478291890022981732046337246183940556133455855681274771902108792611471254788,19
t4,65420604447044863187743309462304250293398399578513354874427857789314719219100,17
t4,58561520258306954538633376464773399893438562597695127833035968889767224436985,19
t4,22194707835702543985349234873150433397283584316930767321087555008871337951090,16
t4,99171219327989101975314316580291277146046104126478607341463827114379101548992,18
t4,65722165360209960156705156038765444282607639216964812610350493957266524870010,20
t4,65365942744687314049088691687454216114729918938510921283319736857808482994852,18
t4,83303755584306205962519642998068107112124140537032087670946301013981418886759,17
t4,107612190698583980557550276996036638173060296790560923250479749035753458409427,16
t4,72242253682029647537244808738507382171822008287686482206902561121633635800416,18
t4,34924086845837558125707169913709275218375485106461384556266645847446724532828,18
t4,2783934221989949375639733668995779745557265055805685135128811376889975426750,18
t4,115677264606360182228895502744001072406566481311551941007507815347794312280198,16
t4,26340259881935887949557897565017215980076774683449507693471104124824183642962,16
t4,114068174956697594979072108501018954274924461971125747826759898071510255846167,18
t4,64511776713361005746408025312131870556429605325000836663974927151003857910436,18
t4,65210472010848249564074292693223720058506253076235365022307639728145956192927,17
