time,t1_wait,t2_wait,t3_wait,t4_wait,t5_wait,t1_cumWait,t2_cumWait,t3_cumWait,t4_cumWait,t5_cumWait,t1_reject,t2_reject,t3_reject,t4_reject,t5_reject
100000,190.1361460203471,531.4849141265667,165.52139303482588,0.0,0.0,201.0,201.0,201.0,201.0,201.0,0,0,0,0,0
200000,104.37422907488987,59.770646127513906,55.22079075966237,204.97300771208225,0.0,201.0,201.0,201.0,201.0,201.0,0,0,0,0,0
300000,34.3949835317963,0.0,0.0,0.0,0.0,201.0,201.0,201.0,201.0,201.0,0,0,0,0,0
400000,5450.437354098442,4487.979822374682,1966.2495265065122,5182.523385571057,2124.3129411764708,80217.24665653496,80369.72580123018,72501.58113207547,78782.56074766355,42369.71820956256,0,0,0,0,0
500000,14170.584561549183,8496.77459163359,10094.90501444572,9221.945006016847,10672.075901920975,19491.713074520303,22404.390993721583,30298.99690539346,14493.79974326059,21373.975708502025,0,0,0,0,0
600000,2850.383643383643,8290.335246229815,3416.6051660516605,3377.972863507493,39.706422018348626,3241.5822291504287,2835.236403723665,2719.8107092531704,4914.237025561581,358.4869029275809,0,0,0,0,0
700000,5447.214011058649,4100.740132909818,1483.2543831622668,4979.201116375381,2085.594666666667,157250.03953307393,159434.42143786597,137189.1195577056,149817.56103763988,65113.93132154006,0,0,0,0,0
800000,14499.078383302965,6810.380289348273,10382.966145130833,7283.159698996656,8622.373244301174,32191.57969703821,39502.00547525186,50164.13634331694,22201.12394548994,37923.85752688172,0,0,0,0,0
900000,2677.564417177914,11104.725280997542,2420.1931143648594,2753.393766233766,3360.9271390374333,2472.6530940262523,5312.882485592583,1820.4398766700924,3963.8376,4538.139130434783,0,0,0,0,0
1000000,5424.550266896292,4167.925939704284,1208.6592671848027,4913.042629642757,2073.371170059634,204780.52837209302,212590.32944654295,168433.80431802606,189796.3033126294,48293.59016393442,0,0,0,0,0
1100000,15087.373680203886,6389.836943999837,9304.926710439737,7737.808930055813,9601.423594425756,31301.13890170743,38106.50753316843,59989.02787456446,20616.23321123321,23034.287517531557,0,0,0,0,0
1200000,2335.550894509562,9404.268172721413,3625.893906810036,2522.5136795086546,3029.6620967741937,2607.9012107870117,7331.130105900152,2495.6175697001577,2483.0056134723336,5738.821603927987,0,0,0,0,0
1300000,5428.910210701065,4061.6087098111198,1187.7336519919888,5036.833400906273,2198.2179046309034,230133.4213622291,252466.18383703456,197539.0855354659,225597.3957578893,50041.44866529774,0,0,0,0,0
1400000,14863.654100120353,7006.824240545568,8784.805453196333,9531.081945589447,8350.016813907096,32036.15169332079,40884.676059513076,80634.53037483843,32516.190595611286,24831.40348525469,0,0,0,0,0
1500000,2455.271700481071,9303.137463089779,4039.1462246777164,2411.107358870968,3307.1923905240487,2399.667863059083,9495.855691056911,2535.178126691933,3511.5627530364372,3946.530224525043,0,0,0,0,0
1600000,5467.161299416928,3846.2793950458954,1266.7280808396692,5085.758698844779,2477.899195456697,254057.8147168637,284202.71524966264,210482.3409090909,248935.39814814815,50339.47718253968,0,0,0,0,0
1700000,14596.166903104484,7422.637845877018,8617.144957751316,9126.411824990146,10416.06029106029,33940.3302994012,49586.4126344086,90808.18040089087,46548.76376907764,24515.205766710355,0,0,0,0,0
1800000,2331.728594838181,8750.269131757548,4358.888743882545,2936.5115468409585,4488.281632653061,2802.166238217652,10616.81965110313,3039.792381974249,5582.706026058632,4671.335087719298,0,0,0,0,0
1900000,5451.147287840318,3790.6469963494587,1223.5207071679229,5152.233392840365,2553.649695740365,284019.1900682215,303580.9500857633,241622.46427338626,251408.76600102408,58896.49554013875,0,0,0,0,0
2000000,14676.495196052972,7052.090783501086,8634.744974552379,9212.329805562393,9077.486930746429,35451.60758570387,51653.53193933824,95789.78390596744,58328.79324603722,30003.02119205298,0,0,0,0,0
2100000,2440.84209486166,9026.10043120345,4975.441549295775,3733.9203187250996,4309.267106347897,3467.5565142364107,15581.613381001021,2609.906163242643,5785.297089041096,4243.408783783784,0,0,0,0,0
2200000,5465.715406904475,3506.7606907480395,1201.0032383443415,5074.791850998665,2462.9456754824873,304742.7029449424,325466.0599964074,268174.12339418527,231727.85684539302,50468.452791878175,0,0,0,0,0
2300000,14599.990078843626,6701.263799754671,9087.078807879514,9208.012492474412,10372.511161731207,34861.517400827455,55691.155888359426,97755.40195167286,66629.70440251572,23655.710666666666,0,0,0,0,0
2400000,2484.3718348266457,9513.259624197983,4264.519599803182,4073.989247311828,4792.458834412581,3757.8151658767774,13758.86953125,6454.24052065648,7803.969485614647,5949.232638888889,0,0,0,0,0
2500000,5461.613360648208,3412.610421816442,1464.0574990361135,4968.734196791031,2344.5220858895705,327695.2614442295,350301.7440217391,281158.85297046136,214000.33780160858,51209.02117420597,0,0,0,0,0
2600000,14635.427702253066,6655.860662643938,8758.156788438573,8966.166759581882,9825.474436503573,35303.81239409344,59412.760608856086,105728.61935189411,70873.38148667602,28899.680156657963,0,0,0,0,0
2700000,2586.9658959537574,8919.394448138299,4572.64352063347,4842.997542997543,3987.5456621004564,3954.3432040272432,20205.049588900307,9170.495930232559,11372.606313834725,5773.1325301204815,0,0,0,0,0
2800000,5435.37566307565,3293.0996726641965,1471.124780259944,5138.561198888922,2468.5080769626506,345131.5500082115,374700.9568106312,289044.067008547,210695.07628524047,50658.4778761062,0,0,0,0,0
2900000,14996.172384301055,7039.586839826839,8652.253605870274,6634.855104483107,9726.35899692037,35223.98425387597,59350.51246214768,106383.64141414141,36950.28214285714,24117.503676470587,0,0,0,0,0
3000000,2351.621275744851,9043.576668603871,4667.728087649402,5276.885858286392,4655.2029250457035,3212.240572931891,20467.43962607115,13593.332177931832,13400.931444241316,5492.850847457627,0,0,0,0,0
3100000,5456.003526309659,3369.3690047356267,1605.969854998249,5374.058206974699,2497.775591701568,363287.37702747434,395320.218744313,291544.49606568593,205021.12485875707,51486.08196721312,0,0,0,0,0
3200000,14627.932440583907,6628.572757752875,9020.082259809224,5761.973392243495,7935.320486815416,35376.177151120755,59099.45859114707,103985.36792025373,32714.668330955777,27669.874401913876,0,0,0,0,0
3300000,2783.866666666667,9397.885401347703,4748.999857772721,5316.0460564191135,7776.414809960682,4059.59174714662,25564.26062467998,16051.104597701149,13212.81183745583,8525.971742543172,0,0,0,0,0
3400000,5463.815203777057,3270.257387805354,1553.6864346844595,5258.184504286378,2580.109491009929,387745.76991298527,394836.2849039341,295430.2382402707,206787.19029017858,56681.21652421652,0,0,0,0,0
3500000,14708.938064477541,6551.6959263787885,8910.533665480427,5891.912940557601,8117.030741813322,36857.66674870785,62315.49509217141,99739.54528735632,34390.97969187675,23597.418355184745,0,0,0,0,0
