topic,registrant,times_registered,min_registration_time,average_registration_time,min_discovery_time,average_discovery_time
t4,52991371749122814510738258464868096305320369586074144578290712184783988821281,58,201,153128,8389,188035
t4,15839072070860304984008536057622333113724881069108330401076841086959373152082,95,201,212916,54456,154897
t4,114613860563624910181470983018042906857472938408461775848537106914174694405165,57,201,88664,74239,198821
t4,24875090393169505722401682119233369699357307065226882366700873774500468028423,88,201,151952,421,178037
t4,94761139720225826426651379053103502067514508865323303465187837343560738109699,34,201,81519,289799,289799
t4,55654042142586681878090125141919193070887019546274572790761892802113497282605,99,201,162809,13939,182726
t4,107491307418808065836731860788414052764032524122696167507044166692278746831012,42,201,43569,1929,181248
t4,101558606345746856716780918035729223970438988130179337073696426922022022221211,83,201,168912,22324,135841
t4,13184073574806874828991516224325528438565075615742523999547678915286225935878,85,201,213292,1910,138446
t4,8067880090543373123975578376849246219665130601617214549905523557258801121938,95,201,310571,13206,154051
t4,48708423742931953728161097512838553525421516864344592809423480741021256969943,78,201,229630,23010,181484
t4,54397472918505405543227899024174135514205066157425649296332119966772648480609,99,201,252165,1565,190714
t4,50697469299833354007710369725774522581427407070750570700377345075652231887193,87,201,321147,6070,167458
t4,28861381348717913692996364636568109204201998396971399985446443674710181856601,81,201,283580,683,161225
t4,35844144980020597641112015556033533175891381701651643060949625561849805588316,49,201,92493,13999,141995
t4,24965051400240107545474433827419073641959959011472133818665731906328567735896,81,201,164986,17959,205409
t4,17331519118692062973335610755845302053972297952529452159092064303255811456033,87,201,135451,11881,120351
t4,17940522949897726585919825082850015704169093335717667797340508729519914563758,99,201,255675,4967,155011
t4,16761966792867781119633324586874826694423979304608038167922649184780745559060,46,201,57938,55357,55357
t4,95588662857613845586719904896820896325031949931424691818909418085850289025597,58,201,86511,6336,220638
t4,74090279161471108876837719828560268497190802152521005896425968023064990620367,79,201,273942,12642,177463
t4,72053934578620715600328993930269486877745921244700255966772445495202984194101,51,201,62981,5483,163868
t4,20919946960466359228083043245635916631235586828871255387312178807622379536134,85,201,232272,3442,208602
t4,67510929794718027211587140978158936890414195297613390494265131291170548534302,97,201,228149,190,179674
t4,76826802745939742809436560590526374819506233222601228042529508218600271971850,71,201,155615,14564,161627
t4,54779737306899718049258692842318488654985406456266498686192303103527444970362,50,201,99294,2235,153938
t4,4609690998972285903273959226815744645310640507796569102498009225681782992956,99,201,203369,881,172150
t4,78087284591267500724734125009753153412240330073556241284876374153587501805180,93,201,237964,37424,166837
t4,22548896683679206267101564945025768950033484423936918636457661096118970328727,93,201,169695,4691,147131
t4,32220385908479798667668710756250261351473229178776283308945396956287478191898,95,201,385921,480,166038
t4,17072458225693673595819933024895233480668872917206237143168170080614734643294,35,201,81782,98156,193977
t4,74968058449419896278325900561570723579018138874544494141641890181690553243750,69,201,247625,21238,169053
t4,87489339750015769813015609861561703068248840189506394768498879028985537090610,14,201,8603,0,0
t4,16740773367291459652581298812596670242693251427198917571238051886177792487151,101,201,209481,25271,172851
t4,62199028462510171808547064223569049501525223165247413468109614045524988504691,82,201,339336,16779,174798
t4,30820353857250164231842144864396369349175611749626911192347728757116737759372,26,201,53836,155519,245172
t4,78546687506204486223574912597859215474120427398727518084614681060865073896674,68,201,73897,26833,107526
t4,107244873670760181619980985173641824735370788667939752543807216113565113177434,40,201,65184,4315,164837
t4,40172637013500568162270095597631410879321054646553846300034718488026155026291,84,201,171378,7379,173973
t4,114388516335864090411761523090498917403083097889994041269850924162469873195116,19,201,2656,0,0
t4,6563080177045108201114777939500283214736786886818528158297217579301713434228,92,201,125119,21991,191496
t4,51266636823278349054132955663417552289201179664812123569765640213719127990732,35,201,57633,9139,149469
t4,3248899445431657848698758355433829497049896803580814053028677749430008525131,55,201,70756,35319,193565
t4,81738399028138299215198041967066745251809089633488021628663048863242100579792,37,201,92025,36550,162449
t4,35116329827382481579133327617426158372071582950957352743576223953865671278109,93,201,128155,8158,162155
t4,77532438779140987348377098806972491729760618389240392024135630734129310807208,58,201,51397,20072,199185
t4,50790841416553890152504565366301489313408541622677696392609385617187676613292,82,201,303600,12963,192129
t4,52429556828644574673690424572528572416159400727472715401725248443976639954943,77,201,124730,17620,190745
t4,35121369686003793835068206476946122665596027555122111592368544576278333298571,98,201,296281,3800,171227
t4,104344265332503837683822718172155327885204255760859448603968423792197816683014,77,201,74861,65082,215604
t4,47584383755824533621301395244423998032787192540315080598779018902920518946680,47,201,62622,24897,164619
t4,7859080293170086805850732693360232426793370424854739861128234085375822883654,86,201,195816,16477,129805
t4,22225244688998467312006111941928616107937684396975260877435300431674176811351,85,201,99240,2767,152896
t4,35524420351294340442589997107503328157111374245735014296747319446796339035961,73,201,208262,7898,150981
t4,79241377823210180057183304218508543725406843549650606523106273432534946403963,31,201,30307,18941,195244
t4,47247223250397756215318765935687818815331323636554873019959033394412066185094,78,201,263769,5402,138650
t4,37877492888603370594247411967823939852164279978674493368091843431275801239446,70,201,231000,332,167959
t4,2940064797085453432126835549047043400224503640161298601065184969957350909844,93,201,161421,7387,139403
t4,85514778623268403892045984675568925495413781468574851863467164352582826347533,76,201,220684,29,179499
t4,30415344128147010872690147595631467085222742415825489022105249847715454461937,72,201,137130,2615,154975
t4,76883095364603992746032574073108423319049361702247980843777095108109566158622,58,201,131424,8611,201660
t4,10522168184029787273804278833778599952030280320183778519958305688500969251221,90,201,264357,4671,175175
t4,76186421305814492132737809662530092289537524647541421481289059941842778993410,99,201,272064,25755,188715
t4,24850978798115775237344480780530336989263259654471385684975049052269364428546,78,201,173535,6994,132801
t4,69659828185780978105968947667250392998714480196332589694224330294821386955449,42,201,84093,19820,203063
t4,88481228493250048282099215559306394916652036018419933653576339822280473063695,27,201,41337,30814,158615
t4,30119353310676179189986353532151204761468775633750838611317629859963994124431,81,201,126534,4501,153541
t4,95998395846725107035494105988642351327581717156467210671161178737782409464862,80,201,152608,58636,208298
t4,7167430708033390141337320984929921517720131019676109227790692798901068793602,95,201,182844,2204,173147
t4,16896374306150267097777386000223883212332440564072127187119492544893854482799,85,201,273845,15659,177005
t4,99583578527962003805267117707252342913602013692640441829001574259645329405993,87,201,185985,2592,166742
t4,13078035319591812782619237546289179219124525446865295440760921712083366949148,88,201,166006,13716,150221
t4,80467813881500173750344328807616967663998639631328476095634486675642596785745,48,201,81717,12467,180198
t4,38148241416442092278331074122807957584392935628894706960028482609815560122395,30,201,7781,198,128280
t4,32313013827683467083338219354962892792647158293272837870955323799844818726402,97,201,288128,21580,159733
t4,46193927240821790388859626773160333067319303838272819961123417586717950653904,89,201,320844,10269,167770
t4,39635974277708383108496910695943793143534965030106740873705514217171251319268,101,201,199937,4679,189166
t4,98867395943777778367639561668501589573695382417245415819191910948697443224010,103,201,188735,101301,234321
t4,35859048498726390012406922820343588654481627407563713378840512961144862218808,74,201,328096,13582,154077
t4,40320389345663326530681568906476083570510006066257430517318049851355999962310,105,201,234993,3062,151347
t4,72880954610089339120093850648415346592757739634292037952567380868318875728255,79,201,146748,45604,196931
t4,52183082792402850965820542975941103521793614575785611465825227968040508912219,70,201,218668,98574,222494
t4,42483119930385369710914817331078011607465237431652866390999180950052143290757,103,201,211122,3585,167037
t4,3900918138362777924980388240165891553896440423140643135506052877157830276966,73,201,200488,4002,149935
t4,28136780899975374101574561541878028853226558640985836712761230037147407505843,95,201,215828,7930,156908
t4,27621731219598384210194905760948369753606468454192873428377007924501359484235,90,201,118564,2689,216152
t4,103000403727717082825723664983091624723908332730945517615961995543461329384604,31,201,20962,17062,124695
t4,45350398621079426607815551730780378055678777532996680333201110654445127598721,18,201,17407,140039,140039
t4,47558287892878384986559564053493946512720487586574964662793209143179957841147,94,201,307349,54547,194662
t4,33283796992099399511799348181735409020520203564529432002608132519840086547660,87,201,196891,43558,184576
t4,65608210279087055465738750519880648000815921500850045364846168217962817756801,27,201,66335,5603,139457
t4,41178086940370545216718150749907194936606946957097275333609175894298478232250,64,201,121214,17934,175884
t4,112080434112384618662841802269308612104666792035834216133643518791316809565509,61,201,67590,43474,78197
t4,29911860573169621377663709150592466612516727975464589665265952070433324517042,54,201,133661,13787,137553
t4,73416271879801334693185483045262021202311412369716848158476395851263620249937,28,201,35992,94555,186914
t4,112525113616369707949514408442353274967694736831178610057945695946501209642201,64,201,77793,15950,184182
t4,35011276454675765212181236785362718332575044334789495385923718980212583507890,95,201,313241,13560,152152
t4,38224632471446613946991780088693602900988515297619235664421375961961088951384,88,201,308599,4438,162984
t4,57455442797209298104069025620315922218384043535112763572977780950282643570743,83,201,159958,8666,145054
t4,49406663595314904563750190472069459300318249330792291629376382432571521976711,85,201,324203,999,163244
t4,21564473454687061072580061563961152402743118144934912720515892279624116956005,82,201,370745,6036,176850
t4,91201629795556113912011130065516976728775420821288111562956081569729075141250,96,201,218668,10142,166836
t4,56550364285541194257984055958678727016285009332902426800148469610568891352552,69,201,95144,3713,167505
t4,38205863332228793863955542783846613388621210165910410606686150671958620217102,56,201,74786,15047,220443
t4,48486320424746044937956478107726049563490242797476810852562066167824039432293,44,201,50171,149037,217444
t4,32366408867534799088250134883894713479037348480336628396746795688632013857753,93,201,313942,2358,192376
t4,4196524538668609604503737661691354044071788755898721095375122176445560802300,68,201,203362,26809,179898
t4,7848594289325977958966093548566122589092566677896974433258820759218646461599,86,201,131068,4637,161316
t4,103607350903178527493285983020291477642407162708371493105799076446150173510453,77,201,134330,60208,219277
t4,73600872261618361701580861882443825467507379262831471780821290948108053310303,68,201,170372,1710,156432
t4,36432426250576831953180425279473559992468156587670998593180459781659591652709,58,201,97210,18915,171860
t4,8836546252838238152021320915838338784228697606198765101603443127568125003640,87,201,151876,2714,158654
t4,43356538826542328548165694132551044415820147200768398754871496104225366877453,34,201,47852,99759,197565
t4,95485415725124220884541511430088461304465797843059670176043831681893966633222,88,201,157568,625,137285
t4,35680541564480842915494395586100882779056127325698031756601145301920395610806,21,201,17347,289799,289799
t4,61414091894875840036924651748046400241954419025676591162683993462153245444671,24,201,201,252164,280838
t4,56796676095032630190890895838803119321369982829945276808547333655607964301375,20,201,22906,47050,210611
t4,79421305468910454186047686256359905285753684589692426565597819330962310605670,97,201,133759,9266,222924
t4,41070567219379133342146287753737829198931499097199813367650391005023893162314,82,201,353765,27517,176161
t4,72084016332942370763933276061093962539817123337869646558626428932852202969174,84,201,170226,131,159548
t4,19212212222035115192975309800854808031238193380794528417370171854575923662728,84,201,158448,15580,176943
t4,90990450234788938973261239525683959784146702896443740239264793631845162484875,56,201,90408,13188,140021
t4,48530548314247947568678202252446278699949635826821289321213683514306042034581,83,201,245921,18194,176337
t4,70126526399696733032716277664661999625473244871648845225313524116842518229771,105,201,285696,23447,182982
t4,17200576673867335994076958531442132946167010366668493251484736819171064830858,35,201,38208,245839,245839
t4,80178453446829424585926352576666209670050873828594186176825609858019843481296,89,201,324505,22140,175931
t4,20597664836254116990235557542120788082955508536492625970528652473897124146425,73,201,225972,8775,190237
t4,15079381875690856235630998565564836546469191521538732194337959306539389185332,89,201,182380,32566,188510
t4,61889048968142464520966814334673195998421511198540535988378059171410556675370,76,201,223118,2745,147034
t4,98911019890204512381416401932331422790319026141653489169236138688924812411434,98,201,233925,14387,166221
t4,27802986502753894568657648597442842154999248697710817963581318846098806255026,88,201,91865,61039,184238
t4,97337827465320522962694657546299888113197403703541194785561701548480319836546,102,201,128827,27498,194075
t4,31921733896558381540496449506099736048466598937656734197721642899228543921198,86,201,218466,10449,161513
t4,33202143201362574246133870951166411796064047438567828126712713295087606013642,69,201,173491,4196,196727
t4,14327470797347473190761505484749880980847524131027333269906963900496617808244,88,201,197651,17056,177906
t4,89632169255404092045719086203340985875662180673766302065592479791577539587836,96,201,152781,30893,227757
t4,78807824097858505507687598303998944295471519220846888766526403747890836000965,25,201,10910,241880,262763
t4,26032863891572069814877080933914778502324592689563831804308809420528404169286,75,201,176420,6047,148120
t4,623072204238521732624588912209008602672493243339191043286372278530062635815,95,201,121257,158,185885
t4,27321143763002944518457382230157893764857846270710295076653974637091839273360,24,201,45876,62079,158118
t4,87981875247982182052972219589732827991317459560137375552941303670749366728548,76,201,257428,19014,150713
t4,58627469659854299150946185812025655250070465810731550703838522860212772883856,80,201,89041,12957,160222
t4,61121281754354857507813643323423629386202326663483574201324834591497391660034,81,201,118017,1856,146390
t4,14834873288723310306376645758097256547572846144621952290906469596336913667325,97,201,284503,10147,152431
t4,105890208851306451996519965113404356330592095648847097753130028311380287184653,86,201,220799,21347,192357
t4,37874532649253518230826414870029559930088632161650881385884055869554388572189,62,201,102453,51946,183670
t4,19537596710124533912183930398336867325729097885063079266185882462640781896293,88,201,401769,8224,190587
t4,54064101352552343368681866236898899697870779781030364462614760999425227140749,94,201,174327,6516,180684
t4,58245428634060019987818777984888022419059973546275699562844344468092282699206,82,201,276990,29491,161068
t4,22268667355196231355056703776079421008011538294828026908979047537588897111439,81,201,121509,20151,144073
t4,93973336496327740689544705143792208090900521227809312292779956730472685874164,85,201,230577,7364,147697
t4,113358443317252745741792192777604377903110433886332237457593902781426170395777,26,201,53976,249479,269639
t4,49444210823357955831604181801093297997789635918755890430844199579749409108114,77,201,143341,5635,165809
t4,91954457873946037654719756872599494301686756672681774526425132063643988162493,117,201,191679,7316,155784
t4,46012663276650200388537196594424058713005566243482921244113077260028099172701,42,201,49234,11927,135207
t4,73764379129409723569324512150844791991357980052525896038125986963320437274485,65,201,152982,22286,149368
t4,39531380294682352921116461719896489032200908676713695947202059450176411305952,47,201,1315,23707,231870
t4,57341601127964222402481024804570905690906720746793065621863817129913282818062,68,201,239710,19296,169013
t4,28613784259589007220141138380694659586201838178393205134035178687032993699767,89,201,240408,25801,195354
t4,92753729307370754913098344207903163677271808645482594971206113932104761132216,61,201,137913,159955,230650
t4,49257135417384989073286046910054773803583250076784251842971841828488451263460,74,201,87717,31463,214065
t4,110926339075128724676219772129306985717403170240535351705557789228700552819077,89,201,150574,20365,201332
t4,87431886252595944110145206658831725299148006877791704149752656911058915479181,97,201,235806,8260,171596
t4,3369769196277398559918555711960260964113371513327637628335363063644352274197,96,201,249799,11477,210790
t4,10500106774002366076080824191895291432646586882654200189350385535131535284372,81,201,228663,5683,199259
t4,80392448302988330679455126602665629652597067969321659480445266068727842030306,69,201,214297,6050,164211
t4,49730264518401597700593761191167755695677209999715045898437333762043663228177,89,201,158972,17528,183988
t4,68041230334256803369459767467279831115507234096785018239137717644735852928698,72,201,108472,20349,153469
t4,1213711807598008598604516792132988503077822018723276242072345003157141853635,102,201,191632,1839,203397
t4,74484754342567610071544827549081170731641003834871920637710585578498960666452,50,201,104564,6613,212032
t4,76134428334977321460813282217157593802253672675103817013756778158806716968696,59,201,102319,49038,168886
t4,1011165471774569586872260361322439793432487077541761094900671444037901187843,65,201,174014,17852,174542
t4,92228392035589041677436357690507419717955224103421581751471032716254417937074,83,201,393970,26763,174724
t4,33992756214505242321353877003048055530256950373399762978660279468114789033414,76,201,379275,12626,169034
t4,26736393204353045930067720868719763983464107899881472510706176444976396013215,115,201,161745,22090,198542
t4,99627130532839262859424448823858917032813934093380235974174317470748888719222,86,201,228416,51886,221746
t4,53777791553902315661447636158192749700114723807386836628015864093314499641982,76,201,235859,21285,150496
t4,100194375350579440240086065307315003938911712066213506522830952989272669339727,76,201,383213,3965,169530
t4,5852153430527882001601304376959204369799455283998031034286575084423657597147,41,201,77153,276639,276639
t4,24505443126827410953408934266665375434188365054549824738075448510647499149804,74,201,168987,14582,145353
t4,112023117856437201383157333212559665967817153559249243678534676187721979009784,72,201,194951,9572,171426
t4,6577551818129088769262737711690960952734014114251760171244512823818225111590,89,201,366726,7868,154910
t4,46672162200022643297186245810313802380123957463415898933963064590965524518634,90,201,133102,16665,186195
t4,114953345437694764827953983401376083692153720141051766751275724583996947385514,91,201,261307,40899,198939
t4,36660607655721811045970338963736619270031213451938303919912266077337499605332,80,201,125137,5858,143542
t4,110233274382282688723678547111417166675785299772647488114149228694060291645110,82,201,196554,2560,167679
t4,64528386638463945251625325340506918973606364479143131253938060219825290154891,90,201,169598,47055,226307
t4,101591381595515297052983449100670152965455320788558833705691908142878698995746,90,201,237121,29359,178411
t4,43618189597818946244752997864134343027651259067309470145304961863314357305021,66,201,189356,5470,200499
t4,83309915481128562177886977483255077259885716739737671575352384428809072246063,106,201,161416,10913,160754
t4,72792362172266424142704849521392802807403124961633633221026411174085967873596,40,201,107342,174,118744
t4,41428176994962232941439619762323600108027186051978960728340437687721270193319,68,201,194278,9906,157076
t4,90353411625541504405573133205490123205479139773719034657187942659725030144821,69,201,254094,70871,153105
t4,13194211450338536402754835639476445044260879945861279502358933552943561035630,94,201,268005,60457,183801
t4,69876225396132917481815776956406374637257021787538868440930063941689004559812,43,201,98974,51396,174687
t4,108316859676473003923650523564514733515235687820592245387034545047793503800536,35,201,59346,289799,289799
t4,68944906011014739170130583054542314007716276430174546854292961419581950688426,76,201,376000,4503,144700
t4,62714674217820452414517612949066296521070628559357659848945457521291785035673,73,201,169513,3541,144143
t4,27366008627809187213493812257217740566481157792349732810072258495741537979418,87,201,239896,1621,180944
t4,7714385780678961320392791079209157119142077525064219789260873235308552872060,75,201,154670,2869,147835
t4,70637039568886279915224330102300243751674663800624793450671833990342022492852,74,201,156112,25585,171144
t4,84538652311036191769051290270159517935702572635714462029026490345265493718122,72,201,114984,3823,171527
t4,66133274616387189009601371328841448029600355565671829560616879958636530668274,93,201,196524,27794,190069
t4,86233140982124048927639053569233567006648304193656434313427893732069296763893,74,201,142625,15527,128463
t4,91057779173333130799810935366477249876174021515249505562971324046021495385138,26,201,37101,10333,95118
t4,44510857091841918233775115057043953333181982006140735019155734946371515010502,87,201,171367,16737,153393
t4,96257160265557285179953685671151688651770074153428061879371167901586388805327,78,201,173312,3378,165923
t4,62369606010509560979783698043195633917044876558231631790201200814773334308308,74,201,231244,30926,208237
t4,109696256750516268179390248802464688379639623859403591696720636309175839510786,73,201,171682,6232,166058
t4,42387084189109200272747889955143587378336958610381304804743048426767979143441,90,201,233025,4914,181584
t4,67334634143836481717218619177428687250382072442976728946428870257941326048824,83,201,219959,46035,186988
t4,112264315977786311153016349151532341549021980168369349622945637193739583666076,75,201,234311,9553,166515
t4,83777733580084622752379330057820859132310540693321885720624350701625265477337,76,201,170950,4742,173788
t4,40576460306194395662555342636755628793247389785644531921269530564730075786972,109,201,121054,20813,205343
t4,43311589115537146224838686637492494286425587174499619610333876236784499786264,12,201,201,0,0
t4,48346539175214909295907465024331969969838516619468903313849314851915737109143,75,201,128921,56502,207384
t4,32603371421779516615296249456606474627655221482821300956526767755581978227475,94,201,306888,8187,174995
t4,112892346201914954926012199055961258186067960670141443846292152688181572471125,81,201,146925,31759,181004
t4,51502772619068550495621783335730029491859933363299938121105138403568812703327,98,201,153388,14719,203761
t4,49794278326736148058995629141593061751287158041992156118770914949583453123344,94,201,219851,7925,162409
t4,61215658034183143937953792800647205945910064445743273584840271752355158791221,93,201,212102,2603,153492
t4,13662407944740547772043103285940133193549776340206626155992926519794595379239,97,201,139010,10307,168858
t4,5591917231782546336159489023632961629680325369920902057393962767010167076054,98,201,201220,1053,175643
t4,4544062481365386320375689775374696312429415445555981722505663286681435488843,99,201,203500,13367,182027
t4,98930333379555994983140844536996105114095658497255230693182396197804270032802,53,201,53158,86959,129672
t4,28436268692985749877528671910061454658459961678690567112945136458641383072770,89,201,253003,6101,166701
t4,94618560958769296881387296764217165881851176330229844601175900660393654841438,31,201,59597,4417,129208
t4,1678280769143648616203287283615098996107733728966429084537936034206876207250,101,201,226417,3225,183841
t4,58838082050201489541807854454753351982406260445822174342877092158012027614249,28,201,52779,5566,155424
t4,891908876456648743429320096104705754958295390725211353199428092604438431994,58,201,57409,100024,204064
t4,78014263512645495804297929828564981253611950133733826010535925870074068913378,55,201,75144,5317,166302
t4,24675008155730126027340952099233880597554246155244371879715770054018694900716,83,201,330936,12894,139334
t4,69581256171538698257103886725474239967485914219718862267702777655871757792767,91,201,158137,10359,159849
t4,24595688595215363505986587275358668413611932996379012102474971940581922091243,93,201,60151,2084,173898
t4,1640680345401260911840115342944560474532662263760023204286677726714204883316,98,201,310308,9857,179349
t4,97016635484064833426152997504052617423098871187567327105672245260837137725845,81,201,262901,8538,187906
t4,7942143784736258053636148076449415226511427688772709269840564531896785925314,88,201,162289,17031,151795
t4,51254002170662790639887689997766791664764737988800542792299360230475282622705,64,201,221383,9006,145935
t4,22255501269323306513212968295755555033936049671225944251389289325840502905666,100,201,259898,1995,183427
t4,80470111093288875830955337693700894021142181768820867012044775068389145076421,26,201,20515,30599,30599
t4,80264850076505591011939608267545435633602054296021355597061538273607037935793,73,201,175351,8901,150148
t4,101502254900695591325235014861753236524731985200049846066874245762484162300731,69,201,173074,23703,181584
t4,115789178822696141986086579968545889662314837888531028236746054647269571283257,52,201,81684,84714,192780
t4,30043313282049692960843765694275861373863232705412735160081840328555116228125,107,201,150423,35061,199705
t4,109275762977594413485824577972816145266076323414579351353218237785666927380135,101,201,112634,31886,166426
t4,81353474180765658135422347480257267683838914795397403431218504167318864848347,69,201,174183,11281,146503
t4,64829979573931396918876134598078255908002756470119742195604845145678487678784,69,201,226871,21512,160971
t4,18824739634023303715727620899327644922683918066494114058012183277089653587630,83,201,226318,28660,211769
t4,66698663343701728796362061412055626652964695571320544701083214716863042981247,87,201,263009,18912,194917
t4,95620608737169128494251252316321431002805197957016712294617244763813793704427,62,201,122094,14078,114371
t4,104920904296400762530484914331349217563613270273529732137112677630251920784683,88,201,184973,7635,185691
t4,101595427480647052335477567692733289058904039821402881846866513659539224062749,23,201,32525,7046,210376
t4,12463362872987875023840054360994876198864872032983970854512850724261185611876,84,201,134391,16158,122006
t4,89091112563649437256630540759870834431345999500458124543164997775505655629821,70,201,173605,23307,159585
t4,3015388239909349151141904100391439182511982297256167362457667805985792132133,99,201,158302,18804,215257
t4,37218315979060294335256591244553743548760041928638979443843310384465478197241,87,201,240053,8239,147149
t4,79888428487262100916734855078856324298217853924098733190460902891379201774966,102,201,200012,10694,170809
t4,90191325913401609883673793596418042753371616892084065532470954331683257352976,45,201,91019,14727,153110
t4,82670653712666803275650300183166032602215277349183944549252784007495037677643,105,201,134920,7138,113162
t4,38116104362963079111761019815581832462515708702405691152697279143357387139789,67,201,150109,7867,186391
t4,52823508603087174809429473606422727370296282387892236751464148364322365693132,104,201,212290,1528,190032
t4,114959727361500692228474200004190707473137231000727232246932848489968380807666,72,201,222125,241,151544
t4,10774845837216749290238929881114467016008692905054985236956346062487303022617,72,201,191712,8614,179543
