time,t1,t2,t3,t4,t5,overallUtil,overallEvilUtil
100000,0.12936025589763034,0.12776889244302309,0.06644942023190817,0.04305077968812545,0.02096361455417832,0.19379648140743702,0
200000,0.2173354670934081,0.21641128225645215,0.11393878775755206,0.0769673934786962,0.037455491098219745,0.3310542108421684,0
300000,0.2886491895136988,0.2906103662197327,0.15247548529117474,0.10534320592355395,0.0521032619571746,0.4445907544526716,0
400000,0.29025968837394306,0.28571314422692917,0.15133839392728732,0.10677187375149759,0.053343987215341844,0.443713543747503,0
500000,0.28870296236988763,0.2845116092874313,0.14984387510008007,0.10647317854283375,0.05303042433947188,0.44128102481985587,0
600000,0.2862756832236102,0.28238978655495806,0.14744464392579282,0.10493516856173936,0.0524915220426893,0.43676840215439855,0
700000,0.2845430913817167,0.28033993201359847,0.14593481303739236,0.10387122575484954,0.05194161167766468,0.4333153369326135,0
800000,0.2833053557154209,0.27789768185451774,0.1450919264588327,0.10228617106315023,0.050787370103917095,0.42968425259792165,0
900000,0.28104716227017706,0.2764908073541174,0.14374900079936048,0.10067146282973691,0.05041966426858537,0.42618904876099123,0
1000000,0.2804109315778924,0.27289846399361806,0.14270496708557714,0.10046678635547608,0.05014961101137067,0.4233153800119689,0
1100000,0.2787649402390388,0.2712948207171319,0.14181274900398405,0.09931474103585732,0.049617529880478295,0.420402390438247,0
1200000,0.27743415802074467,0.2700837988826819,0.14097765363128512,0.09903830806065494,0.04972067039106171,0.4186272944932163,0
1300000,0.2776202834897148,0.2675144739468957,0.13907366739868246,0.0986224795368343,0.049307246955480374,0.41606907566380513,0
1400000,0.27620435042905106,0.2659149870285374,0.13762522450608644,0.09798044302534492,0.04859708640989842,0.41316104569946116,0
1500000,0.2743745019920271,0.26464541832669425,0.13639043824701155,0.09668924302788892,0.04822709163346632,0.4101633466135458,0
1600000,0.273434022257547,0.2620548489666139,0.13583068362480075,0.09662957074721824,0.04809618441971411,0.40802265500794915,0
1700000,0.27192682441836896,0.260703917279777,0.1350049711672297,0.09554981109564563,0.048021475442434146,0.40560349970173,0
1800000,0.2700734856007898,0.2587765640516387,0.1330685203574974,0.09482025819265189,0.047515392254220704,0.4021271102284012,0
1900000,0.2695882818685638,0.2560886777513855,0.13304038004750565,0.09437054631829017,0.04685273159144921,0.39997030878859857,0
2000000,0.26754896142432844,0.25505044510385677,0.13228486646884263,0.09298911968348228,0.046286844708209915,0.397080118694362,0
2100000,0.2664185309839586,0.25362106513561633,0.13066323500296936,0.09270639477331269,0.04583250841417567,0.3946208671550188,0
2200000,0.26553620894340774,0.25195092995646984,0.1299643846458247,0.09203007518797027,0.04587653343886058,0.3926790660862683,0
2300000,0.26470261697065545,0.2504520222045993,0.12898889770023764,0.0917287866772407,0.04579698651863625,0.390834655035686,0
2400000,0.26256095143706265,0.24938354806739288,0.12788107036669946,0.09107234886025802,0.045569871159564165,0.3882338949454906,0
2500000,0.2617641228939515,0.24721506442021804,0.12704459861248718,0.08986719524281504,0.04499108027750272,0.3854410307234886,0
2600000,0.2603762376237599,0.24659405940593965,0.12624158415841544,0.08952475247524756,0.04454653465346565,0.3836415841584158,0
2700000,0.25928628072957705,0.24482157018239423,0.12503172085646302,0.08931800158604314,0.04421887390959578,0.38133822363203806,0
2800000,0.25890808020646955,0.241683541790748,0.12513797895572754,0.08874329958308551,0.04385944014294244,0.3791661703394878,0
2900000,0.2570238095238074,0.24045238095238045,0.12449603174603165,0.0881309523809525,0.04350396825396844,0.3768035714285714,0
3000000,0.2551546391752561,0.23890959555907954,0.12374702616970648,0.08726011102299779,0.04298176050753391,0.37402656621728786,0
3100000,0.2544685078482001,0.2377627657460754,0.12270216570633805,0.08667196503079709,0.04294456586528931,0.3722749850983509,0
3200000,0.25360190513990616,0.23605080373089862,0.12163524508831117,0.08575511014090134,0.04222663226830742,0.36963484818416353,0
3300000,0.2526267828843073,0.2347503961965129,0.12038034865293178,0.0851862123613315,0.041545166402535874,0.3672444532488114,0
3400000,0.2510107015457766,0.23289734443123208,0.11955212049147829,0.08453032104637388,0.04104240982956812,0.3645164486722156,0
3500000,0.24950148957298834,0.2316623634558087,0.11896325719960264,0.08398013902681258,0.04118371400198631,0.3626454816285998,0
