time,t1_wait,t2_wait,t3_wait,t4_wait,t5_wait,t1_cumWait,t2_cumWait,t3_cumWait,t4_cumWait,t5_cumWait,t1_reject,t2_reject,t3_reject,t4_reject,t5_reject
1400000,10263.907719077191,7203.30499759377,9475.160059543925,10642.132502364382,7464.236386957961,28406.591424789636,66614.63673489231,69849.7175608828,24305.181040157997,33743.649868766406,0,0,0,0,0
1500000,4638.477884988991,10239.645337818567,16534.35326314189,3558.0477555972207,7597.806596985533,5009.81124852768,17000.06829295399,4321.1470323741005,2582.4753744017294,10003.40199823685,0,0,0,0,0
1600000,8734.09127298231,3244.824899355987,1568.9759392247638,5985.627454478338,3841.161917604176,268029.012345679,278335.3335868188,239461.9927628493,201385.50679972605,190331.85504328567,0,0,0,0,0
1700000,10505.757778014551,7093.137204109309,9404.704320881738,10361.529031943666,5752.272094607748,27746.112244407024,73621.95168316831,78014.07028073572,24285.39054593875,40435.86512726318,0,0,0,0,0
1800000,4393.117161347914,10910.025469639397,14443.800707585446,3581.8713597547626,6087.62192004638,5212.968562429429,19932.237826354336,4971.338279273062,2680.3559829733563,12426.092820666867,0,0,0,0,0
1900000,8472.227561037505,3094.2324704000303,1624.501601314127,5928.322485085155,3234.9902214951344,283594.7443344407,305917.2874093361,263987.95001688617,216555.97658265528,200761.3731060606,0,0,0,0,0
2000000,10731.412722599314,7510.530341344493,9790.014616774743,10747.316787713373,6521.41128017732,27809.670150420003,81899.13682244877,86123.75067291397,27250.340263340262,45642.77170944839,0,0,0,0,0
2100000,4655.179265272017,10559.297276536514,11819.38697001717,4026.2603430877903,5788.476487512391,5760.826139160713,24027.58300742504,5097.712237886506,3711.7940847322143,16430.600739371534,0,0,0,0,0
2200000,8440.034414623131,2708.5177239178183,1620.9036472146963,5911.113088470154,3185.545331878357,305554.5651726769,329134.9339071743,282024.65340948186,242551.32845315023,214247.65057422372,0,0,0,0,0
2300000,10806.23329566855,7309.915571490873,9527.38777618494,10907.968415393576,6673.859859615999,28089.51484119917,89140.09474007998,87961.99601837673,28772.2785130949,50772.778297989535,0,0,0,0,0
2400000,4782.336777353082,10997.075912862018,14237.437714176926,4111.714328063241,5571.764018106958,5942.614141414141,27831.07177720356,4871.522851919562,4030.5740498034074,22668.838014981273,0,0,0,0,0
2500000,8390.029561739055,2763.263589648596,1655.7308451749293,5881.404504540837,2866.3779803354687,329730.5531152859,352947.2741428183,297418.8283798094,271769.7552513324,245828.26346655082,0,0,0,0,0
2600000,10839.007059051537,7127.185154012128,9574.954496939643,10983.119527953586,7675.209425450747,30021.71636181408,94944.79232611413,91325.6186236514,31603.584556204587,52125.85730561094,0,0,0,0,0
2700000,4952.814079210248,9644.250275771352,14273.290206056037,4232.145340886892,5638.183714115654,6254.027612679544,29761.059409421137,5949.570753543894,4358.546498277841,22114.56547041707,0,0,0,0,0
2800000,8457.436240361129,2750.2985979652635,1660.325297603497,5863.922937136049,2496.124794461826,351433.3228257133,362369.57950245554,322710.58295454545,299682.8510228125,249039.41071033414,0,0,0,0,0
2900000,10894.245499429158,6515.979993834988,9532.28466260946,11395.7117204562,6347.850435562388,29881.00440149752,99970.94831424937,94939.8847955707,32621.666228070175,58089.2728587963,0,0,0,0,0
3000000,4974.172862558706,9256.412227362718,14052.632577539436,4155.949871831387,5639.999772347853,6854.408043437085,35950.074625082154,6436.507351077313,4900.4996617050065,39588.63687707641,0,0,0,0,0
3100000,8521.496323417381,2747.864951505443,1572.073237775849,5891.299819708375,2618.829752124272,370686.64050793205,382263.7570914739,332470.5988494866,322920.030828305,237242.38498185118,0,0,0,0,0
3200000,10620.168313254788,6866.332349261837,9596.944348078352,11153.296305864118,6624.9406638159235,30362.481513590697,107358.09384291043,98675.40322755334,33740.72375854891,62833.99727850015,0,0,0,0,0
3300000,5070.166955140028,9492.294651986425,14387.9146384032,4343.735620944084,6078.894797737402,7287.116312863281,36870.04336842105,7487.136977408465,5512.08401920439,36363.670514165795,0,0,0,0,0
3400000,8500.266607964204,2761.2115068755634,1594.7615004797794,5930.794176508425,2605.777086588215,394479.6577614496,394694.77415565343,356753.90468340204,343373.32811968715,263007.6725852273,0,0,0,0,0
3500000,10427.780413232837,6665.7748046773895,10062.156689066598,10959.962533336224,6405.38913550929,32140.237024400332,119303.82374378796,107323.360234695,34992.450385138196,63702.03452416692,0,0,0,0,0
