topic,nodeId,count
t4,112037102804438962323648585541098951324305469609825679658411716058338631562645,4
t4,39289372636681056969101252416221791703538292191278268860005464662394674356898,0
t4,104949875004536691526290297961161388348187656204299455440600552017153851924439,2
t4,85449234016071858053078448990475608385801873955162457074989291089427965734363,1
t4,13298237466801581234652231984613914881143092460045977250365112091918323532651,0
t4,27486692675762910306220540286480927805862712922973128240412002656116275193032,0
t4,112794102184973779916283545231413436581965220082654547225789912806631521144066,4
t4,104027906760968151307693691268487793638849325870228190276262898775597804324429,4
t4,64993860570384360531417747703913511015352004518548147765575043027830278928596,6
t4,76628926351927888960447224852629482572351937523258400481367912072241306232564,21
t4,39123331856831158912872074062510504339947581774530359046981878193532588673867,1
t4,48071784748536363505612708757842096379789173572758237565883758872766477782693,0
t4,95804306659210998813886964006355647974580253224243379642550749124732488676559,2
t4,7478802030285255511385633589731681292145783536763037177197560722598617199431,3
t4,40420432241791307743458810521464631258832927702301393671901062594234148604435,1
t4,82027709153363239314089119849379470651552340865535787978453162268613764171015,5
t4,12021611466363327548114728483290882636024609485225336824692352846486975533816,0
t4,24258906962244866278593236407517920235076969537810569744160560170971742249097,3
t4,67758098479111868569958694144690644541474990656237669538589988395556295859708,3
t4,28592204851265711016358283262206648026373075377064100836236109015517671720454,0
t4,80069804631285161283125082462964466494071734951278313694298336983622565964859,11
t4,92558321533631384512842120207826875574192262214312417015499817432951422102720,4
t4,25477971442412136034466047898551362284203691736152165570057295518672677564639,0
t4,69386380677371508379034137202947245804786731790196832448107670190958222986048,9
t4,756785444710371515169706764827766268991901762456887614457166653058193434270,1
t4,71978937954354134711167237539907283322642982768236687951459826146917024949033,5
t4,56455366711064254709188375547801652519090459450859198278609261093669894273536,1
t4,73968233300373874613731385299373707924514784983361858659932029258752411016659,48
t4,29569329480075874881423863964541265243877328197761058774715709849664148400706,2
t4,48708517725819632659323563739768662574985835972721300825219617324909288856127,1
t4,84354276056187722432045865960692587556529526051729904169519429405455844796914,8
t4,54909162257924283183870763754708090323969888454643173407441693747505559763537,0
t4,113565985250866398804472898277024207759899686011276995422641029460373579649180,3
t4,19747603897682446402446097791874082334180386101203937173653687898348614423288,2
t4,102758407109869399313282969603311778507067034573618439017495317650634867005287,4
t4,108801088954817625784256866738684088822338443900007604742179707383077671075295,2
t4,46717775638585420667405392019509033070677009827152851865613297679378227111747,1
t4,24242304194726424525913732722251681308707485655435880504874816394172598198490,2
t4,90042094728032963924902635697933330564900052046969052722927349650590263710790,2
t4,85809570590969323664973622898975710001728509897215360699444357788238907373088,19
t4,65831053991851852482517144418508742236321044781287135277210013701491428499497,7
t4,80325243083600929610690889722940150910867769899465782798741362741689406859816,11
t4,66797755194203376284930412159540917774016492707066561492050076132023167432533,5
t4,69865470886718602201496659657012868133408200128086306690483476780815149725199,8
t4,97990317789943254915564242046078481925097587232751243452013504404595693999830,4
t4,43430369960119126612215300866508747327307369638655375138770675287490343103828,1
t4,30670385973869587481481695793860772588054332521545908767607310672792617361323,0
t4,52787312505259727111706835777315033480300435242685372112046064749880665947413,2
t4,16079331325296106430989455082439168915512404193732383701538403569957240393689,2
t4,31555544146188178982280030320272162029896487522035006080480871662943623904320,1
t4,44431887026615443322065354930784035362044588128556846699506813587830570843091,0
t4,99534081080586681243001963025167570638451023573249304652021186183786230437046,5
t4,64984548949509678257911114297261755194606046785071072030763017806154605587063,6
t4,74327141120714002120351539744049706310417938124924144213091818991485623929963,10
t4,80408971988711802926795931084377922357889971970995200731108230683095369862274,11
t4,105730934352284077427867942878304545866962009435245442795565231453819344274506,4
t4,92245075478981626803428062336222655852111713552670131749535619887826457701774,2
t4,52243526412489178407063516303406438219654021453474893468791310846811011611459,3
t4,51172690352357208676967343021639898106176761993557873529514443869879943814107,0
t4,50899286120508541500577840489868186605420754144870632518435254377655015833067,2
t4,77657181331756400093471700672704928014188574845628441790440692851175455291526,11
t4,108199721863413583919543021219667562870511911666093832311554296635827202400700,2
t4,78856546542234631855351884909048945819982783526184126800162539994165208267576,21
t4,43454344848045650072590622039374525730129626706891529832787035536968266394078,0
t4,96510265947921953936848389506338086525653383509045592067009220630708050794488,3
t4,11811218784876856464551964699508358073703469090090393095499092757934080708762,2
t4,36292171796189788201044603032653501318596292386505921016683349348106264991617,1
t4,106731478913008050968081908010002312454726901842145000427021396025319303283626,0
t4,9625548146592916972745214967284545843339623274881856394160643535952438043395,0
t4,41835690718386576082008057506992160977389485017791992561625997681617843241301,1
t4,90569826780659780278686440072742019387521265890158124546825085151611088066919,0
t4,16291450861785309043793400506819526008650459293539955041164299947952256351182,2
t4,2115596041280139492481085207293591771671690070551516703174230131673380816511,0
t4,105179797052645524996607265192788404474681186270819469255955309184809200493607,3
t4,50373709196109353357191163774242857316641130223976933180658166131327442150810,1
t4,81603174409558459881890627483744984000801096208252015509145452624771928757783,13
t4,28925554874244300015143551885457536996608447300112616761665734857593527934670,2
t4,61966781033317411505438749229387205813823158639827654948169422251444177460751,5
t4,10272822776423496694597143062403202933897707603721923701437116784713513037299,0
t4,65029042936984499371969886561510287963636350367615685131174262771840451191579,3
t4,14542422153828685754429751696342330228099389600189998505692593581786976701604,2
t4,28837019039142072618159801221786607068993562483769143520021328832607872591566,0
t4,588116220422187055915237130220021728774123177735919314788412121142835229505,2
t4,97904112015002640331865795104213503678247106200452742262312801243107577591134,0
t4,105073810712389224960211013828428646982957733237559632674280584466208686970834,7
t4,24325550141391959632732975828550260607028966035879667102300014655642753463900,0
t4,79668947524578902356932085755893608469874129369206639720543741870926834228207,13
t4,30244567160718800786291101778662660465114046207599989005052958185528532402655,1
t4,51226403521393154287666003418693649059975155296522764124379690688522796716667,3
t4,12282777016579024509279731850703318433967245919722620188395407600034099358617,1
t4,46814033260405906493476127577516531535745328367395864517643444640933372917418,0
t4,112310789769984112086619687730940381754913925166782508856215831984062369259907,0
t4,28872854029939989754041473433713856689882447157996543336735811448049957074145,0
t4,88150427793466536672978036884303291587369630411922231338014133643881200461028,0
t4,57970369351119317570663394054391324887804966996471697655542777513785118871012,3
t4,78845242987100707594444557341891232101079438706839728087344212338500998453250,27
t4,89130880468391140641264450590687196003655750199472837214892003933747957618786,4
t4,61275157016559368552178903624635608442529795652684800947556757277752693990684,6
t4,37853387982454120256533666703587156951873587837453184584751436612338858892902,0
t4,8837401337021785367312216846711932520720209401951680634468945563136915189848,0
t4,52319849295544278528144043725493855212846219532995500273393104446060706814965,3
t4,113497622665712810605292947238062423029772092155185942421680427669014963859999,0
t4,43974204080080812361208399051383486817840391375674306577153741873090352054913,1
