topic,nodeId,count
t4,98262606542162065699174366674028779580617673818905685213174793402616095036130,13
t4,108996731970140372636153508905408847054513311004483086507364965130179814784755,13
t4,11953012991072681505586278595394335125298069451185970190514898485322387250678,9
t4,6311311552864452259113620879430871627757643699708038007869021401367651342487,0
t4,85470761337037663505013585643600095885468704261278607739329816453695689765921,24
t4,7237753286402546286976566067763216918169736030069504989770150915486533504140,3
t4,51565638113973644273301532451888360202002530584295927780649321644622883192827,11
t4,88720762511037907403983488794484002024248702399950988776742601203125078616687,1
t4,7427413454383579093937284886363165926317956790254214094985921262279723488669,12
t4,8138390442822969125726469980396091713770732568610242527042449348893657504490,7
t4,107266742747603761506774424250671486893109335011077441327244075120864006421966,14
t4,11068807144476816853063671697654466405517041448597054399094930451530537603625,1
t4,81610895122217313852807703472811297084712407478611836604281086208123683189192,1
t4,51546926340736473419507181600854952873804877390053957911748612388195724764023,1
t4,63183884389331840136612650427637923516921069870469682529188284982843375509292,15
t4,94397762165641432882788817176344382127437095052088882467441537492209578136963,14
t4,4277217258747567074978375461034668585048640345218924949119067269524148425159,11
t4,68115705385050971163753342551797632809432067530025959231879839048418674494159,21
t4,67907683117320201125954239482958077689161850587251562176688606993020878691229,19
t4,108820674901222090530166217960762758280419619835750903983301309249892057568102,10
t4,14156509516455497675010302782348502730598588144905531651427512257526190727032,11
t4,1266985835902443110722768533338766413626657693386673180104796822681954492697,1
t4,81474000999350287563789168480760847232222883316521957137369002573189013158271,0
t4,42665578987445955900345332981025065894634509912888309782902656361646507481173,7
t4,106894490399714119523401852582676231066695728350947536446286459250478992756323,12
t4,11102791643168726386128995694287706136334433914442173751431706701342512002845,17
t4,84465363330993240572278067991469268557156968484496266804061351201639557468480,22
t4,80831864545555652798656995933943077526942727286340051344120702496932671897714,25
t4,73661667959103710951381860676781837108183224425238129021809176744290490216860,34
t4,56376709141903732059852488254612421656377816491581344149048357816434842200641,9
t4,35850676677418986317350463458450158590212480590820511490374837070240869078973,7
t4,66245531640155551367263917837067492969350484679477629799048296505378377484314,5
t4,101496480892370270003732073754561420176241836392568595757401407701249837087326,0
t4,49069330643797600186516214351873819418688508944290090157724278251209646577363,8
t4,53659276065928016369239824816854081850464030233115315302539434039546655067608,8
t4,72619487563754907933699798729507707137400266232799992312381729315379620822998,9
t4,34708639780331445698876104993009860827031131237073121756692664515898569944799,6
t4,80203721953212654127120144602169949551173077964345339527748343097919977085621,26
t4,18377261912640936848239770844918160458598456387977643356919769707715823383544,12
t4,56031930453418270956768318139086518164317896642959632383807692700460009802666,8
t4,42977877353381092143500086007666877522891280551630885247536925827523546452437,3
t4,25180640375056455749043303825271307766080824470201081593905157340802257507257,2
t4,32937576521126061978978361725642684367629617912263985680568854009338417424693,11
t4,83260124415121885439338664553176395237362852076141604773491831395579491446843,20
t4,80686188045227916820494412658596177941364249117039726326719501098085328408546,0
t4,80675607949115927648821708338897205619235050728740655063326034568613384541402,24
t4,61199961020896647510801001537411344227468349951771180394375377816477694129313,22
t4,102347024283373227677643639650885306185479490506532842042461286467600532001221,8
t4,68794428436605083235294079874820233440835979389786784774787348697575407989460,24
t4,40534682050617350182049132342094420675926571350178116084498004596088895648,8
t4,18308936513422998561635450664900113585970640461855226062587982097294315867092,3
t4,17390436507886059755603999835937447771743499150382740876655389630090380575937,9
t4,65420604447044863187743309462304250293398399578513354874427857789314719219100,22
t4,76701224379367119259753300524610076857942784250913936755662863101027220109471,31
t4,47575562786669388794791561195021910470199528229492168583805187194752516514641,12
t4,39198304812129810155729996722736009266489197215602920497236517736699233632016,10
t4,83303755584306205962519642998068107112124140537032087670946301013981418886759,26
t4,4404077744086494244703446036980204493797383808714931255076467618764158317284,8
t4,107612190698583980557550276996036638173060296790560923250479749035753458409427,9
t4,45824870042870001482822117475168513623554827002204814230829846491599285585765,2
t4,73038521728695458625189335836797118081660773046982371122674567826334270753961,39
t4,113756991677406485382306483582880492934078440437940404599544006604963687384532,1
t4,12117194400122220410702828526818132281062911031051341651953419539984555640583,7
t4,26203287256314696942599507305188757601250207132049868226272084368025619984847,1
t4,12250327187387487771460470192431053896753587271261872801559752758587810581562,12
t4,115677264606360182228895502744001072406566481311551941007507815347794312280198,8
t4,91345162103665768583389698828416715351286591848316073876205151543201603591080,6
t4,74180140604131284248064092486768144016946174993872639462010091890552157304644,3
t4,66229621419069195761638945481742993423269042753448298962230865411564321458984,22
t4,68969998079964824480089220255091410188166722258236036528460041303610319178875,19
t4,26340259881935887949557897565017215980076774683449507693471104124824183642962,9
t4,70473779587397067556742189822528991654076289731147444485707000950733644375391,24
t4,109576932753174867346426864153393318538741181687232687718311941123060838897314,11
t4,110475201203503889449897747921028755130374058779167753722798857002605633154325,14
t4,31887103385385120754272121258668251432689281387994649882983307784289879069290,7
t4,77348401674513073621909179753538173625929110397889651991084688801212612197984,28
t4,64511776713361005746408025312131870556429605325000836663974927151003857910436,20
t4,2297935230654683743198998641278704695037161108121748763583108853226067827881,6
t4,107818567819609845801440212955751899153722401508324491902191169710552361157784,7
t4,45511719427300593018886717580216747400941684814520023669050363594703456575329,8
t4,96099832760241611946524201774650888310367796938895981350071863032047805857573,0
t4,11643303387613410944152806534896915934563472595491612172097260588706289334523,13
t4,112008551802950667090790376778161085559097924439784456583426719613398259695971,10
t4,76608511255276382136531792402609606637827574792757431102294500851724553802997,23
t4,91383550042309116223352568407627739165364418056211513656218712487079567156379,2
t4,89087542901806485967144932116826925305443218500586460906867021984658029809872,12
t4,90451482569708755151719157097743035909477271120044673182136416884320488015257,9
t4,54647355520889658525280557421323996541581029588052466698017995704773474345161,1
t4,25143897346444545175967065714556305070665568624849068270932351569535349627276,10
t4,72155963286199430082283743914088643377818798048019356510328911601677786092081,19
t4,78751127574191791936360651634804733074063569582797309664202322318346169891828,27
t4,59925719893342729699131853778842614626752646563429889155686948854566356591849,2
t4,84334907103755326416651290298652110536485161282192526006809067731424595898011,25
t4,113359785320271794249590968860060001524984088997520087078573753352870904736843,7
t4,81527945683354801867276576968799463359919737944564889959802445354961407347707,21
t4,53505685428587352877953450494830343013084236974176752890701572007148099986242,9
t4,78145347182927000550059983068734130379029461012983597540046374091262403680508,29
t4,1487332551505611549756001586190216851317817890149609067054442859416581483723,17
t4,35821090823226567805609398137869032230535952398440454487397659490863714021261,8
t4,43766304098504700449161127207487254538974546597526612313293871478227797314407,14
t4,51844120867327100357452818249632979735646225753289818059556976318092043976292,3
t4,15826987958652129051835001101526663792571570488290716976980772907620972040416,11
t4,11537688869266438426979637116139757014368084301877681136951815767572985123016,12
t4,60301170503464668638747846264349898188650714539738212600019141898863316561646,23
t4,98393481005925445967364881117674211858665592362480848332900307484559201687046,9
t4,51488174571284986860336382769229940699848190419821800876313758719181526136827,0
t4,109793829073435430285548925921886910980590634145807575497658903869322533885880,14
t4,26535059323869706343363435633063468549038532269264344412484251504822208930731,8
t4,98676397008738345706752655008754927217789284945207491707138557877660536501152,11
t4,35513387325310134176539012391970899076276282673196976291422769140532677702482,1
