time,t1,t2,t3,t4,t5,overallUtil,overallEvilUtil
100000,0.7458882235528945,0.5809580838323354,0.42720558882235515,0.40213572854291413,0.34013972055888214,0.7940718562874252,0
200000,0.9125301204819275,0.847991967871486,0.7469477911646586,0.7344779116465857,0.6945381526104424,0.9516767068273092,0
300000,0.9426052104208413,0.892765531062124,0.8269338677354711,0.8179759519038077,0.785911823647295,0.962755511022044,0
400000,0.9078131212723656,0.8776739562624252,0.8294035785288268,0.827614314115308,0.8003578528827044,0.9509542743538767,0
500000,0.892410358565737,0.8271513944223106,0.7900796812749,0.7874900398406373,0.7537450199203193,0.931812749003984,0
600000,0.8856338028169013,0.8124144869215291,0.777364185110664,0.7745271629778672,0.7406036217303831,0.9238430583501006,0
700000,0.8455645161290325,0.7855443548387093,0.7446370967741934,0.7377016129032256,0.6996169354838714,0.9055241935483871,0
800000,0.8263855421686744,0.7655220883534131,0.7210843373493971,0.7117068273092365,0.6728112449799202,0.8939357429718876,0
900000,0.8178514056224897,0.7594779116465855,0.7151807228915661,0.7062248995983933,0.6675702811244987,0.8873694779116466,0
1000000,0.7906281156530405,0.731944167497507,0.687617148554337,0.6793020937188433,0.63629112662014,0.8715653040877368,0
1100000,0.7912861415752738,0.7301495513459619,0.6922233300099704,0.6856829511465597,0.6432701894317051,0.8680159521435693,0
1200000,0.7862686567164175,0.7199004975124377,0.6817910447761194,0.6737711442786066,0.6310447761194032,0.8628059701492538,0
1300000,0.7613333333333329,0.6957014925373125,0.6497114427860691,0.6362388059701484,0.5957810945273638,0.8484875621890547,0
1400000,0.7729810568295109,0.7140378863409766,0.66827517447657,0.6545164506480554,0.6185244267198405,0.8527517447657029,0
1500000,0.7690690690690685,0.711651651651651,0.6650250250250247,0.6518118118118117,0.6160960960960964,0.8494694694694694,0
1600000,0.7450854271356782,0.6934673366834168,0.6411055276381905,0.6319999999999998,0.5813266331658291,0.8414673366834171,0
1700000,0.7512938816449344,0.697993981945837,0.6514343029087255,0.6381745235707121,0.5934002006018056,0.8401705115346038,0
1800000,0.7515115115115115,0.6968768768768765,0.6529329329329321,0.6393393393393391,0.5964964964964968,0.8352452452452452,0
1900000,0.7233601609657947,0.6745875251509055,0.6205835010060361,0.6026760563380282,0.5602414486921539,0.8241247484909456,0
2000000,0.7231863727454905,0.6792184368737472,0.6268937875751502,0.6135871743486971,0.5729258517034072,0.8203306613226453,0
2100000,0.7190399999999992,0.6790200000000002,0.6266999999999998,0.6134199999999997,0.5738600000000005,0.81552,0
2200000,0.6948804780876495,0.6497609561752988,0.590876494023904,0.5835059760956177,0.5348406374501993,0.8038247011952191,0
2300000,0.696726546906187,0.6570259481037922,0.5958682634730538,0.5868463073852298,0.5423153692614775,0.8028642714570858,0
2400000,0.700180722891566,0.6599799196787148,0.601044176706827,0.591566265060241,0.5495582329317272,0.8011646586345381,0
2500000,0.6653106212424847,0.6286973947895791,0.57062124248497,0.555711422845691,0.5031062124248497,0.7883767535070141,0
2600000,0.6815230460921845,0.6406412825651304,0.591703406813627,0.5756513026052102,0.5265330661322646,0.7895891783567134,0
2700000,0.6824096385542165,0.6441566265060241,0.5973293172690759,0.5802008032128508,0.5325301204819278,0.7878915662650603,0
2800000,0.6603417085427126,0.617065326633166,0.5605829145728639,0.5469346733668335,0.49403015075376877,0.7776683417085427,0
2900000,0.6709164149043303,0.6343001007049343,0.5814098690835848,0.567210473313192,0.5201409869083589,0.7815508559919436,0
3000000,0.6736757301107754,0.6371198388721048,0.5864048338368575,0.5720443101711981,0.5267472306143004,0.7789627391742195,0
3100000,0.6552988855116518,0.6164133738601828,0.5588652482269506,0.5431205673758862,0.49282674772036494,0.7752077001013171,0
3200000,0.6605460060667344,0.624448938321537,0.5727199191102118,0.5572295247724977,0.5089383215369061,0.7703336703741153,0
3300000,0.6595744680851062,0.6235460992907808,0.5708814589665651,0.5602431610942248,0.5090577507598788,0.7686423505572442,0
3400000,0.647267144319345,0.6047901740020469,0.5518526100307061,0.5338178096212897,0.4829068577277382,0.7639508700102354,0
3500000,0.6473041709053916,0.6126347914547304,0.5565208545269583,0.5437232960325528,0.49171922685656144,0.7636927772126144,0
