time,t1_wait,t2_wait,t3_wait,t4_wait,t5_wait,t1_cumWait,t2_cumWait,t3_cumWait,t4_cumWait,t5_cumWait,t1_reject,t2_reject,t3_reject,t4_reject,t5_reject
2300000,20352.123244262228,24569.421985077734,15413.05436051359,18068.588008342023,12595.10003096934,138118.7772130453,31367.46581956798,13943.857938718664,10220.34653024911,8249.674502712478,0,0,0,0,0
2400000,26029.50848217622,17339.19483568075,17616.33756097561,16125.447095435684,15256.948,46514.18968386023,25813.10158013544,22422.961089494165,25205.509881422924,15056.173076923076,0,0,0,0,0
2500000,2308.8597486795156,3569.7038319103585,3557.8133502241894,3336.6980025537882,3351.7831172357614,265309.548826962,281493.2929024464,191551.80167319058,173525.60298567681,112507.89976798143,0,0,0,0,0
2600000,20349.054255275147,26369.882682919433,14086.43916703589,17920.13105924596,12799.006694855532,135250.43906476308,33399.04620883329,12831.568866571019,10147.631832094447,7540.124212421242,0,0,0,0,0
2700000,26267.05686671162,18421.337296868805,15380.46499102334,16226.824163969795,13937.628318584071,45810.95320855615,22278.93904761905,16636.703883495145,12840.21472392638,9671.864077669903,0,0,0,0,0
2800000,2360.7898055910778,3571.3008033002366,3537.4601877309565,3386.1866279489414,3282.7357716337947,266371.2214802796,294899.48721383343,192978.82420889937,168233.06738001906,106702.22685768262,0,0,0,0,0
2900000,21897.406293507793,25116.18862200538,15874.493257359924,16988.00104154612,9725.31681786462,131598.1080919081,33548.08187134503,12734.329353932584,9306.617145235123,6813.738503155996,0,0,0,0,0
3000000,25607.020474613688,19252.55037468776,15072.462465245599,15920.577290076335,16214.89705882353,51253.62614678899,16073.053356282271,13244.095794392524,14561.387283236994,18571.71111111111,0,0,0,0,0
3100000,2302.298521303757,3529.8680052887667,3522.2453793340533,3227.8077696946434,3375.247925836183,279529.6042346319,307466.2288973384,207031.38988444148,164099.56094434354,104268.98819915939,0,0,0,0,0
3200000,21487.80545689803,26953.15479632889,14805.024340044743,22701.61026572791,10949.858812074002,113038.23375262055,41455.22452421104,11565.222488858417,12388.997013651877,7387.255791505791,0,0,0,0,0
3300000,25392.446011038635,15740.309441111462,17124.88548241659,12734.04991816694,13882.442940038685,79330.34611048478,21546.968980797636,10301.66075949367,11479.1375464684,25153.494505494506,0,0,0,0,0
3400000,2341.448005891134,3596.016702979363,3511.5163190925737,3123.249562179493,3343.565351686559,293347.9070802251,307962.48557534337,198848.56540191834,178046.0691134952,107563.51655405405,0,0,0,0,0
3500000,20549.410537416512,24109.16804488115,13684.40298644192,18204.732532347505,12014.44691780822,129989.56429006704,31551.342577487765,11729.45084269663,11977.230429546367,7135.288780487805,0,0,0,0,0
