time,t1,t2,t3,t4,t5,overallUtil,overallEvilUtil
100000,0.8013279678068416,0.5672032193158955,0.4539637826961771,0.436619718309859,0.38088531187122726,0.7958551307847083,0
200000,0.96392,0.8843600000000001,0.8226800000000001,0.8063599999999999,0.7883200000000001,0.97082,0
300000,0.9742284569138276,0.9216432865731464,0.8844088176352706,0.874629258517034,0.8633266533066133,0.9745490981963928,0
400000,0.9410441767068273,0.9201606425702812,0.8830120481927711,0.8762248995983934,0.8630120481927712,0.9676305220883534,0
500000,0.9273131313131312,0.886949494949495,0.8467474747474748,0.840080808080808,0.8229898989898988,0.9559797979797979,0
600000,0.9164777327935223,0.873684210526316,0.8332793522267206,0.8251821862348178,0.8085020242914979,0.9473886639676113,0
700000,0.8908384458077707,0.8484662576687122,0.8052760736196319,0.7956646216768916,0.7729243353783231,0.9369529652351738,0
800000,0.8812295081967213,0.8406557377049184,0.7955737704918033,0.7903688524590167,0.7616803278688526,0.9312704918032787,0
900000,0.8767689161554194,0.8359100204498982,0.7925562372188141,0.7862576687116565,0.7591002044989777,0.9240695296523518,0
1000000,0.8400819672131149,0.7968852459016391,0.7461065573770493,0.7329918032786884,0.701844262295082,0.9099795081967214,0
1100000,0.8408213552361397,0.8107186858316221,0.7643121149897331,0.7513757700205339,0.7250513347022587,0.9081519507186858,0
1200000,0.8335918367346942,0.8033061224489797,0.7557551020408164,0.7444897959183676,0.7163265306122448,0.9012244897959184,0
1300000,0.8050101832993889,0.7705091649694502,0.7130346232179229,0.69877800407332,0.6685539714867618,0.8870061099796334,0
1400000,0.8118951612903222,0.7732258064516132,0.72258064516129,0.7130241935483873,0.6829435483870965,0.8840927419354838,0
1500000,0.812251521298174,0.7716024340770793,0.7220283975659225,0.7122515212981745,0.6835294117647056,0.8802434077079108,0
1600000,0.7963967611336036,0.7484210526315793,0.7013360323886638,0.688623481781377,0.6548582995951411,0.8747773279352227,0
1700000,0.794929577464789,0.7565392354124745,0.7068812877263578,0.6950503018108654,0.663782696177062,0.8699597585513078,0
1800000,0.792429149797571,0.7530769230769226,0.701821862348178,0.6906072874493929,0.6595951417004048,0.866578947368421,0
1900000,0.7704048582995952,0.7257489878542509,0.6672469635627529,0.6543319838056681,0.6154655870445342,0.8603238866396761,0
2000000,0.7744376278118609,0.7396319018404912,0.6914110429447853,0.6752965235173828,0.6418404907975457,0.8625357873210634,0
2100000,0.7769105691056911,0.7451626016260163,0.7017073170731711,0.6889024390243909,0.6565853658536585,0.8578048780487805,0
2200000,0.7446277665995976,0.7076861167002015,0.6545674044265594,0.6359356136820928,0.5988329979879272,0.8468812877263582,0
2300000,0.7469200000000003,0.7176400000000001,0.6636399999999999,0.6495600000000006,0.61456,0.84116,0
2400000,0.7436873747494994,0.715991983967936,0.6621242484969937,0.6478557114228464,0.6129058116232463,0.8375751503006013,0
2500000,0.7441199999999997,0.7014000000000001,0.6452800000000001,0.6309200000000003,0.5943599999999999,0.83004,0
2600000,0.7539393939393944,0.7095353535353538,0.6595151515151516,0.6446868686868689,0.6101414141414141,0.8343636363636364,0
2700000,0.7526209677419357,0.7091129032258066,0.6610080645161291,0.6481854838709682,0.614556451612903,0.8278225806451613,0
2800000,0.7268537074148298,0.6819639278557116,0.6339478957915833,0.6146693386773547,0.5746292585170341,0.8164328657314629,0
2900000,0.7301204819277116,0.6848995983935744,0.6420481927710848,0.6251807228915667,0.5833734939759034,0.8165461847389558,0
3000000,0.7308151093439366,0.6881113320079525,0.6490258449304181,0.635109343936382,0.5941948310139165,0.813638170974155,0
3100000,0.720642570281125,0.655220883534137,0.6127309236947792,0.596947791164659,0.5469477911646587,0.8132329317269076,0
3200000,0.7187474747474756,0.6689292929292932,0.6205252525252528,0.6054545454545455,0.557858585858586,0.813030303030303,0
3300000,0.7188663967611343,0.6723481781376518,0.6268825910931178,0.6161943319838058,0.567004048582996,0.8111740890688259,0
3400000,0.7026774847870186,0.6536713995943207,0.5986612576064909,0.5836511156186615,0.5332251521298174,0.7996348884381339,0
3500000,0.7089068825910934,0.6575303643724699,0.6116599190283407,0.5945748987854254,0.5481376518218627,0.7982591093117409,0
