nodeID,topicID,is_evil?,numInConnections,numOutConnections,numEvilOutConnections,numEvilInConnections
40534682050617350182049132342094420675926571350178116084498004596088895648,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,14,16,0,0
44218885940480273151444879070846703765740471431667171882227268734024757230,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,17,16,0,0
84289508172603297146724169583735831579071803382913624138097833979230680883,73701641029887600249961343338973597360127254455583723069938763114031389713034,0,21,16,0,0
151514289181696520477667654397667167717098260464867640070397542576549343855,93541373975201890938187850683779644081366556136554089446356210062480894951600,0,33,16,0,0
165905294335721072599325068137650275699581097438474290702775703557342704311,93541373975201890938187850683779644081366556136554089446356210062480894951600,0,23,16,0,0
299815352941234105367552760169919030448747007012793758893082184556180857389,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,12,16,0,0
326101501792981331759907266048658006016443706904293036521606979150926638614,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,18,16,0,0
330472293453985659270346647872429115590449473811797592430841712893572135046,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,26,16,0,0
409685566143963560768066911271298035207131488238774030277248483294705525269,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,8,16,0,0
411688151128584842733160054962983127102061505692242017184029753873441180917,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,12,16,0,0
457302599224212380372161319398675860099251239122150245680402761995796426649,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,0,16,0,0
561616723301947207313914165646508753928278150123089642135458248581504114033,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,20,16,0,0
596600612420458988000684703395543951291622332202882402745969417584885358156,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,33,16,0,0
602759457825968827373458769483414900528744888908561042237581612887710994619,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,33,16,0,0
628498976876767953350206310400358044519503763463901110100544283849537409771,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,19,16,0,0
646258972151546430061576135045496537218668787981297768665663459265304987069,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,13,16,0,0
651511860444123547911627177276171495680134605325744614643856475883925789569,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,0,16,0,0
694396546598512333624441401742821233116355474372764295601415964156847604788,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,33,16,0,0
749487696110240970894680780059143718983980494308515806691745186941959380182,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,14,16,0,0
887873496049351231505572482722682135797815570065051070448800556939935281866,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,2,0,0,0
929238879957104900418562969281285974331752241850214553209597719441098571052,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,14,16,0,0
962524287111937420974795275886118311176409480362126069472376031012578460670,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,20,16,0,0
1197447294299478766260931106195252274321833989530964805872859403706421581624,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,29,16,0,0
1270252122713675312873951774823687569479398289011431096012827253389501943286,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,0,16,0,0
1354036288901945970010015095337658215159556592861892737769839279560823558441,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,16,16,0,0
1387886391030430712745142586405256326463807572054959469612051095058791379938,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,28,16,0,0
1440984662670965979757243370442013966472485536525414497982867023680598213854,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,20,16,0,0
1463497233953595388110712987403170059952435595403756645549648038223368645099,110399480403589887934886466424777087867383869506846657143181403468195004393527,0,29,16,0,0
1467160116819521465329034204536861351651288011704937237899738458679163849866,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,15,16,0,0
1483984553224380977605798346780519003174444291853730331292324546404325607910,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,19,16,0,0
1487332551505611549756001586190216851317817890149609067054442859416581483723,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,12,16,0,0
1630903785949381280471911434123137768233132239127364410789181105120720990348,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,3,16,0,0
1683714001897307791653217540053250857581119122594027576752892972664645329861,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,17,16,0,0
1699789382060452203295594208655271886601029668260230998410249053300911296970,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,29,16,0,0
1716309222036872303049637157620954106932266380527896739947450680240280526954,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,13,16,0,0
1726189284894534600749813454032152001240263351394492743288557315087762072439,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,10,0,0,0
1747582515957064770279944814189771454405959086933624400326322724659715194234,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,20,16,0,0
1750099863385627326641882088636529997150844985837121088244130158066919368733,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,1,16,0,0
1819588058679682457065921695663404757161999856970638895095078737356545468650,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,13,16,0,0
1848284353306892506256870017366295057438979951188651160978820286807618176289,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,0,16,0,0
1879907446795302251885452307599316751634148257223742466518485280245061827659,93541373975201890938187850683779644081366556136554089446356210062480894951600,0,28,16,0,0
2002958157840652395533894492244890151575896244866381382341498517125015556428,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,0,16,0,0
2026286710847460120609884925223688017958188060922732957011951939043611629366,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,6,0,0,0
2050501229006520213279905353467599002698630434972175442827273893148943763904,93541373975201890938187850683779644081366556136554089446356210062480894951600,0,0,16,0,0
2057714066011389611050798041878038633887909604857583806040567869559142033952,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,20,16,0,0
2174350260762278615900192787777209380746507519060586289281509405243610348569,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,17,16,0,0
2236203274277114911436573036541091095071618761460022089922379226964913011306,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,1,16,0,0
2240256357858957675717491616366240099349893502034906413602733877307924311753,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,33,16,0,0
2297935230654683743198998641278704695037161108121748763583108853226067827881,93541373975201890938187850683779644081366556136554089446356210062480894951600,0,13,16,0,0
2339190927922359197714553334323236820202989525507069594062873802595132283338,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,27,16,0,0
2383206284488561524997260533573522090290408675155596138819225362708083769180,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,32,16,0,0
2387762391686444822425649648088154492178249240086672127578279752532905562743,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,17,16,0,0
2416188103496894249824114144699240784073404432964270783861617900994250331032,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,0,16,0,0
2428352213162557145125642880435334551416206282031714750227357045209240842908,93541373975201890938187850683779644081366556136554089446356210062480894951600,0,22,16,0,0
2553576117908722436116478360400542446455144614531311908916512434609126400996,110399480403589887934886466424777087867383869506846657143181403468195004393527,0,26,16,0,0
2656415850145677848708656588816096381375860343114228170070633577433795610203,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,25,16,0,0
2696643623170138943230383981712354251883745694070509571464913062589094126867,93541373975201890938187850683779644081366556136554089446356210062480894951600,0,33,16,0,0
2720702596414329233118842232810151803289452057282447971023250245639023900694,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,17,16,0,0
2783934221989949375639733668995779745557265055805685135128811376889975426750,44572760592519791049693493502789098925949292785665845984629667213135946243074,0,21,16,0,0
2821221909157173424811509569179182332014111450567010930153360426803881846829,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,0,0,0,0
2878524427689939418544695855873996920097236518630562429972081040645788218179,88774264621058882344861714599027560679277716842487508070808197630764836933934,0,21,16,0,0
