topic,nodeId,count
t4,71008359917126773806512821582458603934225862614213985261115403029053774427697,17
t4,40520303475165103748824088668894815009721687393182537160490538153710605920554,16
t4,93482891699904772532254508113915133990436316461305952616354218347109307425747,17
t4,110724014985378717744006928996258739046363169438270137049849658311589885061906,17
t4,102025420214472798571387019589716721747282771834690375210723427167783876753277,17
t4,47977666199764913029462658119791515056942241179613196223422626285579753553347,16
t4,62745912138733584281927534999324809137075586042399714787818204944479951067998,15
t4,11953012991072681505586278595394335125298069451185970190514898485322387250678,17
t4,81551201159205181985392453579858138425569014804510151934363412844337268286163,17
t4,4561552658703293739502326315069980984171034991033956785352064514845977332700,17
t4,76362967692978718662292282525155662083695250468040653628023711610317859600397,17
t4,75767293866615867295920580560899402620327098550710414073834652035808979930445,18
t4,93943900401588529487456444159141571933940814094147198950827094156925735377441,15
t4,56840753983456004219797220684709391765530493101171128827520218331224951140373,14
t4,11663586640355433536165579746064775224004983381492502560025207415423955674076,16
t4,12519119834325288505050136485143769438007375677315334135907775378412091671888,15
t4,79412481636072815423099270167459122307094587069363814101327312746835549646118,17
t4,99796030101222105018453034020618540130669797073080922772348983926956971260532,17
t4,111929722474562822676132043797550694204409312545952770094367473094512064363045,16
t4,8138390442822969125726469980396091713770732568610242527042449348893657504490,14
t4,48301363560833362068480512464594010724078642891538719567379525755289613388405,16
t4,61747348890431778375902606893924418181284499563912431979638216672945322537283,18
t4,22010014616101189752518360739230110072239285355728495645198973724885425948335,17
t4,43678560436185375467286301002155995246061253364975557842170336960148866157733,17
t4,94397762165641432882788817176344382127437095052088882467441537492209578136963,16
t4,102009915307345203971234531851529480740935141912250344221125572876072196771474,17
t4,95297023925959754595444178614027186460661576181052372019617725279996015807658,19
t4,108164714959926595817897314352525385712666033512489159649143380164205441648402,19
t4,22514591897439866822145391359708312182298711161946616691396835985341807156081,16
t4,11836066747372082771956226134603578428135223887744830714088341573861011439694,1
t4,21420197577908093489861653888492574166594896462199750113988591470060701205705,17
t4,51575921273797628179330720602972438728536170575762140793238206756724443607328,16
t4,47133293908270916369164501118980385486083055006600849224721592596464140538490,15
t4,48817745834663352853113035793835244613605249652493921591086182513174343213187,16
t4,67929948948991593297950376534165873172950870030703184734255620256946018289061,16
t4,106894490399714119523401852582676231066695728350947536446286459250478992756323,18
t4,81769481031878358474899012311656936389941484228216804225882531834983161760489,18
t4,42871713777445591560508268751900478000728303297923397189711768979652593844876,15
t4,44511461809890007382430420847400270905608990001053124793185234685712103891107,17
t4,62369188229873759526039350088383092664519470702566357588111863249917214198040,16
t4,88879305155723262954187227446436047531819524639565170948691726192688217097424,18
t4,113580155552731307747045994580581159248191180612249561871149704288034499247979,3
t4,84289508172603297146724169583735831579071803382913624138097833979230680883,10
t4,2339190927922359197714553334323236820202989525507069594062873802595132283338,17
t4,55636089963884728898863109838180510385452165783475302993063608157116708170765,16
t4,27230342636741468239713996802888436465937784893002526139514843528945836095680,16
t4,28448921550320349988355320759982577741268601243601145635080914626632344448908,16
t4,29278865637841419081728345626047181694244535406227826505752966329844116489359,16
t4,71058885935190604674075895428002236651897234583707875127562354136054566572653,18
t4,80194229638967603629312697658034620067356078231097808057349510088293590658755,17
t4,97886190130745822932897770271264300831249975464961483910840337008489610074900,14
t4,79230729859549403433569138423536817010634937175901361549003335018205494538919,17
t4,64978449850185643072898557664876482545759339042539571704894349926776393750279,18
t4,49959315148464333301503212559242308467726049172040530619337182998090981426515,17
t4,80451014393400178227694083835637930608086188518246161451391147001531408015147,19
t4,73334079302375474547578308447158593357764169590468626296493145650663260694533,17
t4,78728317757947996806693252194787946746750951010360170676940021641963467398360,17
t4,95229060988619918609656873501517274981614226504067264216422808851978300670436,17
t4,72994765557199520569662644605426316006352359628553145929232910648814752084889,18
t4,16725732883515520854951789660096332184563142587367878204467737953122319930025,18
t4,11743714139402816877382871174643299163197848162283142569276102449514256778650,16
t4,94726478427586090638680582245896478535525486608960521333094898756596959510492,18
t4,20253426021102119909764245989123102021668754296409792635522193520586019623934,19
t4,102347024283373227677643639650885306185479490506532842042461286467600532001221,15
t4,34832583904542026083214622568356322626613761174692854839494807164195981977871,16
t4,45833839660393410301524302654667147902729682112232590105267913522242169154832,17
t4,92280039611621362616991770312712411152934188185826271887869345979613593236459,16
t4,40411671588224633222536547660524958817074428683092734070993489433542588821771,14
t4,67047527554636954110038004854329196291761685296857024976026563798679677831503,16
t4,18717196201007941477522115374741156429963275166329629115181685001156626489497,18
t4,21185017377812155033993837680394787445055624887863945733131209785194994107696,17
t4,65420604447044863187743309462304250293398399578513354874427857789314719219100,16
t4,47575562786669388794791561195021910470199528229492168583805187194752516514641,15
t4,87853251433850966922106062407155833669601262013394778946619432584748869586978,17
t4,87332414277263807861186743915459573222392313808063585078195187096596495515512,17
t4,39503335632610973985881014292485515542690205742397680586180375149762086078825,16
t4,49870572969376715360090404257229073619585481350006093701706315302241703892701,17
t4,80504755634362874663344804553484070355060340009088445963876253605506418452533,16
t4,96027265333499783551043014034445885939006675340464378133713156771653975862713,15
t4,96765971350784051211583894002703701655837657249376471948522667248517857122340,17
t4,11027689232351283359817060970628679128385443339695550603043995934963145159254,18
t4,61729699081539349393826459665630288228594048230143933034283363712277541088860,19
t4,56543330312350830630610564895556215482536445444189165774325595685994754283560,16
t4,6456736991495833410800756223832192219454717553176934428673928278717226199026,15
t4,80791011246022184469522025606661310685332431242386924987340964862784241221511,17
t4,109192398722144035829707506084211034531099881529745291105475757204477985784644,19
t4,17258928177086670896184838064529835225364902870382469550942105847644793692100,16
t4,115486617870634674899262057669929324552356679242672106209742529540585583209056,16
t4,43664505183499625154994222559717639847504509976880357453911168464812588140980,17
t4,37314178762239658987690525578219733690390310427085361614474149416487572131343,14
t4,93947035524930655551951235220594970657219693185313962591212624919556958720312,16
t4,115677264606360182228895502744001072406566481311551941007507815347794312280198,17
t4,23750543772202330767709215846116063843923691985103818000858853845063284138306,17
t4,66229621419069195761638945481742993423269042753448298962230865411564321458984,17
t4,68969998079964824480089220255091410188166722258236036528460041303610319178875,0
t4,64053724342336117316788505700499620446209881063233019812358535739400148460710,17
t4,89185826513717370360222140515531828410188267026437159983148170087632286162454,17
t4,103057349142381302348374947618991391396866968488930079003872211146078688712733,14
t4,110342605764430324409763103821140228179966594643210477285928514541666308840695,15
t4,80454553165171676515930643341691711934741301144928167009134237361918151322802,18
t4,43411282369872863901268452301169257668776778184929690987416272085174317470418,16
t4,23739304771324200659337959197421171218594810076350009287433799304730463006283,18
t4,71960593445086097364653274287754474996694627028029409543209002618104996526683,17
t4,68187169352029240351604345519774796093206153678682018338496563922423318618662,15
t4,61449832768273229596613206071244975155698398191870261119955713156986304691507,18
t4,8183640809042744644799932433360914279883032156461143111314007028089581788441,14
t4,89427958706319187014757380182902637241110149380267230709206332080432397875230,16
t4,25402325777789107311079991822774958704017895159553846019519419215273671045452,17
t4,107818567819609845801440212955751899153722401508324491902191169710552361157784,19
t4,1879907446795302251885452307599316751634148257223742466518485280245061827659,16
t4,99959879062876095978386439756403928309949129895240535368396344880305167025270,19
t4,53948138910397720085600934920815270389483541020460436160211940142789478879353,16
t4,80779963559388224562122173263890975501986234458143559166547885438527278610417,18
t4,56937395408192872165565104236560215841824262609597063162272481513017718251274,15
t4,53818371800521855222080114791627961924493117450547717792015020482001714062652,17
t4,13011549229598978800281844721745735527719113225630849132294652852709720865609,16
t4,38256420691318365857667092135491084230794828708516189299087838810510187549961,17
t4,56444971736781193512725300991101158403103071067674817656515889831263965406550,17
t4,80259312954062597874303723815702447798260652767589278525680320712178618004381,17
t4,23225711868045856614177590799216028929926445741492127157097028515517552147783,19
t4,95625155103296924944673874693636423707299781436029950780418949573243091910792,17
t4,73677557439700732488417826300213522504810700987935257419721306687828645269805,17
t4,27750906972106121770339023961202656926893617017706449586923565123704967609934,17
t4,37139586551331186212062987197531877503601308552048717709536221154204660593269,16
t4,83830475612771665872596276244722177777751010135516140391962323167862279291918,17
t4,151514289181696520477667654397667167717098260464867640070397542576549343855,11
t4,84728952651894352596364071252000793389835561241994038975307708193255642552145,18
t4,11307488472380080791500580421494623694503184105381475197860794739707339599669,16
t4,41800186681466332991015448276245753016068077870663335947703362824626199550646,16
t4,73001929741731193740758951635496510108276049979705760643319893938876263822183,17
t4,55414189581789482921049030774527840734199460945867405082753013101652299871456,16
t4,25181818330700098459544742056982009472593891894762521827866940112690897017038,15
t4,93653203774341935286934015812503941578627703756508643525889949856045962386539,18
t4,25071548447315417115061435758591905211370365115758737504187026968750887980865,16
t4,94503085629507282208081967522447714855489378291316812906009184437784962826848,15
t4,88512994665888636682079155506410144644064428895397596487445316324541614290098,17
t4,108497798385020606967751938836381194671612970616028613323558084178742528693067,16
t4,21507126360552838097187450276780801151941101029326906459481092446876113020530,15
t4,43400985897531393516338730712326455471940461132699290441056583353186069839006,17
t4,7475538231130199574622275868591063425718023994675859869487560763320370070428,16
t4,88621044282868504355411306523203557591323157014680171191252149775196874799326,19
t4,30159048111549826655267761211965354020834137709014144935450680755465128458106,17
t4,69489193017958205760362428693869338714707894461416694284173468912599801508605,16
t4,42844208366819587257349624133887923050496592392731505018398944635539005261572,17
t4,18700332864439846918090449690373519962024283528025288328886298912927287034862,17
t4,71863710546589361393358666028807916539301691380461520627865180346595187685760,17
t4,72153874051985511434288596346157156235559462237648151691598220046094825782731,17
t4,92557970702817114522693580020913582869266055777262010505825502994666083300857,17
t4,7649032522193400094168416964323189853650082574672327874796029780428083441393,18
t4,80755521033507134448744570961897056015751457017433329035250277887285251367333,16
t4,16637331255039501826360023217284599656297701535986102802913479527377980681674,19
t4,80299987865915212252376249853056468058095850446742624621172648617748803649850,17
