topic,nodeId,count
t4,64049129868718637906995739920002007986582088197975216173109049490487572849369,4
t4,108996731970140372636153508905408847054513311004483086507364965130179814784755,2
t4,85470761337037663505013585643600095885468704261278607739329816453695689765921,8
t4,74946371594888513080331914312403690701828480023664873626058406435276861509117,40
t4,8437405121756152069423477484865666048108976351070327263596438884284387237401,1
t4,51565638113973644273301532451888360202002530584295927780649321644622883192827,1
t4,76362967692978718662292282525155662083695250468040653628023711610317859600397,17
t4,75767293866615867295920580560899402620327098550710414073834652035808979930445,47
t4,111855946522842308689061761015299043096740561640599291703160107623934570864813,3
t4,561616723301947207313914165646508753928278150123089642135458248581504114033,2
t4,165905294335721072599325068137650275699581097438474290702775703557342704311,1
t4,51023451545144668758945510722999276508622283266546257356044629008494723794290,2
t4,7427413454383579093937284886363165926317956790254214094985921262279723488669,2
t4,8138390442822969125726469980396091713770732568610242527042449348893657504490,1
t4,107266742747603761506774424250671486893109335011077441327244075120864006421966,2
t4,76212915917304121795155351320242583504924631897755917748872678103605411222967,1
t4,61747348890431778375902606893924418181284499563912431979638216672945322537283,3
t4,22010014616101189752518360739230110072239285355728495645198973724885425948335,2
t4,102009915307345203971234531851529480740935141912250344221125572876072196771474,3
t4,90262396255125480997260660908601848749831519065892671029796044190203586593414,3
t4,112576588407795792340762694677881756736535405450269856790165093117402487647550,4
t4,22514591897439866822145391359708312182298711161946616691396835985341807156081,1
t4,2240256357858957675717491616366240099349893502034906413602733877307924311753,1
t4,40197183320981876764013691965375022848763324286738971691034726627401733510447,1
t4,51575921273797628179330720602972438728536170575762140793238206756724443607328,1
t4,66791226709274852570568346280546315507599278025592123468799233912618545231365,6
t4,100034100132623992472734403279932897062096582233990875782825519198848692010879,0
t4,67929948948991593297950376534165873172950870030703184734255620256946018289061,4
t4,42665578987445955900345332981025065894634509912888309782902656361646507481173,1
t4,81769481031878358474899012311656936389941484228216804225882531834983161760489,14
t4,2887795597480881572171679915350088702741998543755671492532639649893234209436,1
t4,35561904082985478070225114354078097730289966953281090473111308679457694546026,2
t4,55636089963884728898863109838180510385452165783475302993063608157116708170765,1
t4,85822724604471035821238133021575749122808470325567992903772850290743086194726,1
t4,80203721953212654127120144602169949551173077964345339527748343097919977085621,11
t4,79230729859549403433569138423536817010634937175901361549003335018205494538919,13
t4,50632911627531390345652006580518020355959857109587954558181848010846310943260,1
t4,18377261912640936848239770844918160458598456387977643356919769707715823383544,2
t4,27989277891180342720301506887609346209647245582755070062961067748025394254656,1
t4,32937576521126061978978361725642684367629617912263985680568854009338417424693,3
t4,94726478427586090638680582245896478535525486608960521333094898756596959510492,4
t4,20253426021102119909764245989123102021668754296409792635522193520586019623934,2
t4,102347024283373227677643639650885306185479490506532842042461286467600532001221,2
t4,89109973604303727227947663544650477415305370072688691209202566573205447286224,3
t4,96211737682939769816887198673853285333135743496222750519228781498227739430259,2
