time,t1,t2,t3,t4,t5,overallUtil,overallEvilUtil
100000,0.13562562562562605,0.1408008008008009,0.059839839839839704,0.05377377377377371,0.02802802802802793,0.19952452452452452,0
200000,0.2479879879879897,0.22119119119119085,0.10502502502502489,0.09844844844844872,0.05743743743743738,0.3355155155155155,0
300000,0.33971915747241693,0.29931795386158466,0.15228686058174565,0.13897693079237733,0.08615847542627868,0.45080742226680043,0
400000,0.34395582329317215,0.30058232931726897,0.1541365461847393,0.14382530120481987,0.09198795180722877,0.45173192771084336,0
500000,0.3406764260474505,0.29931347804139286,0.1544068652195865,0.14288743059061085,0.09117617364967177,0.45087834427057044,0
600000,0.3373527931555098,0.2966884750880721,0.15429290387518937,0.14259687971816815,0.09232008052340201,0.4459486663311525,0
700000,0.33050830397584224,0.2932863613487667,0.1494916960241575,0.1354202315047813,0.08840463009562148,0.4421892299949673,0
800000,0.32857142857142835,0.2907016658253406,0.14667339727410414,0.1342453306410905,0.08687531549722344,0.43825845532559315,0
900000,0.3267642604745066,0.288268551236749,0.14546188793538634,0.13250883392226157,0.08503785966683484,0.43374558303886923,0
1000000,0.3243623481781374,0.28784412955465555,0.14497975708502026,0.13029352226720659,0.08358299595141684,0.4331528340080972,0
1100000,0.32371833839918884,0.28714285714285687,0.14561296859169212,0.13190476190476205,0.08456940222897652,0.4310030395136778,0
1200000,0.3215151515151508,0.2860101010101007,0.14423232323232338,0.13128282828282836,0.08260606060606049,0.42827777777777776,0
1300000,0.3206249999999994,0.28407258064516094,0.14449596774193574,0.12981854838709697,0.08134072580645153,0.42649697580645163,0
1400000,0.3178740554156169,0.28311335012594435,0.14398992443324954,0.12682115869017643,0.07924433249370262,0.4241360201511335,0
1500000,0.3172347913524378,0.2812066365007538,0.14265460030165922,0.12778280542986406,0.08048265460030155,0.4218903971845148,0
1600000,0.3164203117144292,0.2799296128707889,0.14116641528406257,0.12768225238813483,0.0788536953242834,0.41998994469582707,0
1700000,0.3162832747363137,0.27889502762430907,0.14153691612255165,0.12737317930688113,0.07930688096433933,0.419713711702662,0
1800000,0.315534370296036,0.2775815353738082,0.14145509282488733,0.12797792272955352,0.07992975413948804,0.4170496738585048,0
1900000,0.3138977955911819,0.27621242484969927,0.13997995991983997,0.1262525050100202,0.078386773547094,0.4155110220440882,0
2000000,0.31231927710843344,0.2759638554216865,0.14105421686746988,0.126335341365462,0.07909638554216857,0.41542670682730926,0
2100000,0.3099599999999993,0.27457999999999977,0.14044000000000012,0.1255000000000002,0.07863999999999988,0.41356,0
2200000,0.3122299999999996,0.2739299999999999,0.1416000000000002,0.1277900000000002,0.08134999999999984,0.41295,0
2300000,0.3105162907268173,0.27347368421052615,0.140922305764411,0.127558897243108,0.08129323308270657,0.4127468671679198,0
2400000,0.30806629834254157,0.27344048216976385,0.13986941235560024,0.12593671521848332,0.07980914113510781,0.41157709693621297,0
2500000,0.30746854554604885,0.27213890286864617,0.14032209360845518,0.12594866633115265,0.07974836436839439,0.41072471061902366,0
2600000,0.30615617128463424,0.2713753148614612,0.14010075566750646,0.12581360201511357,0.07919395465994948,0.40842317380352644,0
2700000,0.30676721970839527,0.2708396178984418,0.14120663650075432,0.12843640020110622,0.08230266465560576,0.4074610356963298,0
2800000,0.3050401606425698,0.26929718875502034,0.14044176706827316,0.12731927710843385,0.08177710843373485,0.406214859437751,0
2900000,0.306395582329317,0.2696485943775102,0.14123493975903625,0.12903614457831336,0.08302208835341351,0.40518072289156626,0
3000000,0.3033299899699091,0.26743229689067194,0.13914744232698104,0.12716148445336026,0.08186559679037099,0.40229689067201607,0
3100000,0.3008333333333332,0.2659638554216871,0.13771084337349423,0.12440763052208859,0.08074297188755009,0.4006124497991968,0
3200000,0.29923885828743085,0.26626940410615957,0.138097145718578,0.12396594892338522,0.0800200300450674,0.3997145718577867,0
3300000,0.2971600602107372,0.266773707977923,0.13802308078273967,0.12354239839438053,0.07902659307576498,0.39882589061716006,0
3400000,0.29688532799198775,0.2659789684526791,0.13824737105658494,0.12485728592889359,0.07898848272408603,0.3968953430145218,0
3500000,0.29266900350525715,0.2650776164246371,0.1371557336004009,0.12215322984476741,0.07586379569354026,0.39538307461191785,0
