time,t1_wait,t2_wait,t3_wait,t4_wait,t5_wait,t1_cumWait,t2_cumWait,t3_cumWait,t4_cumWait,t5_cumWait,t1_reject,t2_reject,t3_reject,t4_reject,t5_reject
1100000,16147.297403392517,7169.593604512862,11381.036799541325,11270.839993449066,17162.920825016634,29509.359962406015,43236.32676483326,55860.689968225146,15304.6484375,23060.683316683317,0,0,0,0,0
1200000,3443.596967907068,8506.375936507937,4751.21560010986,4373.713061018659,7998.377622377622,2666.5056149000275,12693.350237322009,3393.53742153549,3613.3688464364436,1329.0680555555555,0,0,0,0,0
1300000,5131.867654114309,3430.413452683793,1160.7691999381213,4789.6013303169175,2102.144952748131,218497.11078078547,256822.93779652083,194835.8185088293,245912.0350723367,115367.68233387358,0,0,0,0,0
1400000,16331.186349299494,7036.4191872436195,10527.558961998197,11521.370021413277,13295.175626096667,29107.471133285817,48153.260971954616,73464.99860659544,17036.47074293228,24715.966844919785,0,0,0,0,0
1500000,3422.3194800078786,8819.224366618357,4601.728643216081,3920.326271186441,12013.205292360222,3267.3017045454544,18673.372881355932,4276.7309796121335,2755.0472263868064,12864.62865497076,0,0,0,0,0
1600000,5139.136766257495,3510.046936459366,1127.6495513494567,5200.8556107893555,2019.2443628489384,243073.1356719526,294411.4018191546,212616.6314229249,276680.9255939041,105561.2328990228,0,0,0,0,0
1700000,16319.324327345905,7307.503582954076,10852.137100523387,10644.584385053206,13093.503311258279,29598.50491253295,49688.38729463308,72649.38215102974,21604.9288590604,29501.152083333334,0,0,0,0,0
1800000,3504.6150215473012,9059.354986312084,5387.567651195499,4287.727411167512,8476.407913669065,3006.5544525547443,24616.99159884484,3981.261265822785,3013.2058383233534,20608.076134699855,0,0,0,0,0
1900000,5194.463897900216,3460.251410478567,1170.3837589322309,5256.281497712187,2063.1100203413816,263706.4587854251,322595.09332609875,229560.44574780058,280041.30469441984,107301.02601626016,0,0,0,0,0
2000000,15053.32285622753,6640.733272241314,9862.006162553509,10619.034975598419,12977.824480712166,29677.0281793678,58586.588586595884,69823.40656205421,27266.29469273743,31738.989462592202,0,0,0,0,0
2100000,3699.6427354069024,7750.020437535982,13831.217217921652,4550.669707153144,8323.679427430094,2722.7312276519665,32246.47325854422,5254.211597151577,3412.4358230601883,20433.986013986014,0,0,0,0,0
2200000,5207.074356381333,3509.5314127129063,1163.681627782814,5192.520876817039,1905.689645044894,284992.90586319217,356122.4273314866,262930.5335111704,289280.22352941177,110503.470781893,0,0,0,0,0
2300000,14947.403949537667,6321.8771496009895,10985.75534849679,10435.20087739552,12615.436617508629,31863.91866731994,62973.12931818182,82348.75410583941,29603.043072505385,34960.76535087719,0,0,0,0,0
2400000,3951.0625981161697,9772.796957622977,13878.98016605166,4479.807692307692,9387.709083940206,3853.6628294456227,24821.202745512142,6911.9151388161345,3774.5126112759644,21801.262228260868,0,0,0,0,0
2500000,5203.400759074282,3361.11014378413,1163.4636836917339,5062.423316753831,2168.4231963927855,303893.6955522731,381376.02695167286,278175.9719310112,297532.5345744681,111337.80785296575,0,0,0,0,0
2600000,13701.429079274796,6389.385057133625,10123.172997810154,13309.166983872583,14250.307088052612,33060.31071076012,69016.15876336588,107821.12894375858,36959.89140271493,32795.917672886935,0,0,0,0,0
2700000,10655.819638531768,10640.972847489313,10707.960144201883,4587.139369277721,9757.015447154472,3650.623388871424,37105.59179844546,6260.238630283574,3337.696734059098,21988.566666666666,0,0,0,0,0
2800000,5222.732630830179,3425.9831392929927,1224.8089045915674,5260.264493562551,2125.1916793505834,321121.27049590915,409853.99795234547,293390.8632010944,289372.93629173987,104578.99915469147,0,0,0,0,0
2900000,13327.186701693994,6849.564721858884,10462.773593225174,12065.577492139819,12859.78314028314,35107.449618132545,63805.50255288111,112554.50550964188,41158.146577380954,32794.36263736264,0,0,0,0,0
3000000,13374.556475770925,7302.059044076403,10527.205250142666,4656.802657480315,8098.524693404043,4417.883920076118,35973.12355110643,7881.9747583243825,4334.125100887813,23730.235820895523,0,0,0,0,0
3100000,5168.911556892147,3031.157680669126,1155.5533010529552,5413.935342348143,2028.0059017612343,325019.8374450828,420274.56795286067,285855.0601631543,301231.83121993876,101771.93682460516,0,0,0,0,0
3200000,13069.638507156298,7453.242450535193,10232.288100495241,12057.686294945284,11510.663498920087,38176.99824253075,70364.89249692496,121382.48487712666,44931.72733971997,31084.40522875817,0,0,0,0,0
3300000,14343.364670458348,7210.037401325995,7873.161282018278,4444.912200102093,7579.251070336391,5693.619017025378,38583.572398804674,9569.840818646959,4826.040506329114,26504.050974512742,0,0,0,0,0
3400000,5148.972693799887,2922.6367619478756,1402.6971338875228,5394.138847512249,2063.3498682003355,323352.316739702,411372.86068476975,299579.3696969697,294107.89373054693,113735.06863596872,0,0,0,0,0
3500000,13097.746103896105,7146.314283842986,10797.076898087362,12371.915708812261,14835.519080996884,43987.77510351967,75632.71028971029,133001.90450272142,50542.6562962963,30983.60749724366,0,0,0,0,0
