topic,registrant,times_registered,min_registration_time,average_registration_time,min_discovery_time,average_discovery_time
t4,20748397442619540467273866041623589869407956249234730437377196868119897420292,87,201,178021,7199,178547
t4,24280810606328460630432449103619038966755932572234122666171664120503687348498,90,201,162803,2254,175372
t4,76051956212677997202351231062070608084089045407578846875079627393048722655740,119,201,110470,5056,157289
t4,115363183217580477177349364773691544265651945685325758975584390577545698441659,95,201,157336,4452,170524
t4,98601509966619225316259564007784589301462732717923644780657732910644730736503,82,201,176911,20993,171221
t4,50469864014261018880149434453905854904306254499389523048600509490959926074700,81,201,192984,6534,141007
t4,62303293300434772297984585907315487793910929339994437241103668879313112613922,90,201,145135,5288,156715
t4,49929371308750413524586362701098828980344295005665014269297140562735227320938,89,201,164781,3532,149341
t4,80964995081444761516085580844977566438353622162745663362556731992913698134485,106,201,145629,26543,154281
t4,88659993577337676856024539555825892887429696713900330246500587721750687957353,101,201,135883,6484,164997
t4,49028297440695800562992641696486166866876335570778189153390936216449705015158,86,201,162466,10461,166296
t4,6987854217835998831639188662896303982558611941640831548633408968936612629238,80,201,175359,14698,168453
t4,22124579042466368726218319243151073818069131066811012929864261842083064669987,75,201,168392,1933,191895
t4,83974937595676998296062410837605326303240182016745474698864218146585833511474,112,201,130529,3849,194676
t4,65786216086903118013148745519461229933920094813897625865381639178792076891291,110,201,120030,9199,148646
t4,110462374490912593703091992677805165121236486652817660010907004706712980731296,95,201,150645,2999,187768
t4,17159565446010665510768239655850058335440180068697490657366644732187308302027,45,201,200876,20399,173756
t4,95737593127311182828530919341643445767173718970220142367152940901993103186059,23,201,26886,65199,65199
t4,78552835612872073403780037836907157116703114086966630590081793599222124415181,119,201,128426,10551,157534
t4,19784918427876671426328232298083953817008869798814178299941260794979853348215,93,201,165306,10079,155576
t4,62567995767119823469536876125656624196698677159482053867496992364378114899483,95,201,157195,799,141686
t4,53365058903044288131070711808538082679366809944512991925841180723528933728317,77,201,210998,5503,191954
t4,15699012077684007127448617299562372555432556573820835831069017736844222135985,79,201,187947,317,156787
t4,42132892860033482140634268563299905754909249201756564373614287289546071630080,88,201,156803,6999,173186
t4,89366397663105254580761825029487079597481774267739362124624541776944277159574,89,201,168264,8412,158221
t4,100300421898825749960308173413339101251263260613069807311393927001825601433675,106,201,150313,5513,163755
t4,21125822801238024856424134394066932107322490391666838084780454694084548761152,26,201,25961,50799,167259
t4,9546658002768998396874774321846998176156432695759156300064866766162836533377,83,201,183517,2500,183796
t4,32769678270135714526339013522356018958113288743920959766927956838695738689320,84,201,167249,13690,148119
t4,9652601029800369032252148009620803854322661572836216233252771609156500783403,95,201,162575,51346,187122
t4,72445241266684580069855325284702504444415205788671925394705414416279832148395,126,201,106594,271,192852
t4,16542254710817026024512829419825625264327872418899876551604630671942448466751,65,201,199089,15999,191491
t4,24726382839826040766274155362402342092523928635612376393831642732093398981777,86,201,166480,46372,192855
t4,73959646862653348901101064509976974822814757546119130979179968112033541856755,106,201,110103,5304,146532
t4,64659911546442901245485850477829326999444429820844361543560197384346006162172,60,201,60812,8542,173520
t4,106421447977743439416839812447459050230513574964997510007994491628875794783133,98,201,149859,18357,179807
t4,68615196378775675374075319115663667569747626690574377568308888954731238408882,81,201,96694,25399,195421
t4,83681477559680001873993823699913848115238507135470127044140900501920967015288,119,201,130422,6140,115221
t4,52835492149103873053336700444219487528052096642962088557090534480774119935835,68,201,191259,780,185424
t4,51088316648843189756853506352645570314259455964613822366187304217189746901410,91,201,168249,1799,140234
t4,81853217575853417129050894864598356718463763195965234360582693876074436491764,105,201,139675,22386,151094
t4,108445194047653142205715259725622470535244041737464747951455069542390968873728,80,201,182047,29104,149913
