time,t1_wait,t2_wait,t3_wait,t4_wait,t5_wait,t1_cumWait,t2_cumWait,t3_cumWait,t4_cumWait,t5_cumWait,t1_reject,t2_reject,t3_reject,t4_reject,t5_reject
100000,2519.775331112375,2965.6589286951703,2383.2971202194117,1544.8021908573837,1996.256177508825,201.0,201.0,201.0,201.0,201.0,0,0,0,0,0
200000,5254.597751906865,5143.040334481062,5852.691666666667,7722.015306122449,4462.802348336595,201.0,201.0,201.0,201.0,201.0,0,0,0,0,0
300000,677.0593220338983,0.0,711.9126213592233,0.0,0.0,201.0,201.0,201.0,201.0,201.0,0,0,0,0,0
400000,2102.711893860528,3512.940298787715,3508.6140133278536,3288.428981903222,3461.130697372506,111448.84380351509,120413.42360745498,73775.94732002102,57094.26304909561,46891.0891942245,0,0,0,0,0
500000,17917.890692366218,15323.206121372032,13531.448955765987,16981.489066362425,12484.798890429958,52280.00686498856,24605.570505050506,15032.6453313253,13530.270080321285,11887.103448275862,0,0,0,0,0
600000,34950.61175337187,26070.437067773168,33460.41624365482,23872.03112840467,17975.092105263157,67319.57777777778,55877.44285714286,47795.68,70741.15789473684,68377.26315789473,0,0,0,0,0
700000,2159.0334547177563,3466.0471338433563,3399.406716905369,3123.939252253268,3198.9800772840927,159483.15016861734,173072.0830931319,117526.84788269152,90935.72090957541,73881.93194664255,0,0,0,0,0
800000,17391.97815172927,14759.466542365859,13206.116063675832,17401.516936973927,13946.724249422632,95590.52753525856,26194.581591818587,16908.607387140903,14817.727954971857,9265.367313915858,0,0,0,0,0
900000,35984.670925414364,32936.93553719008,30563.662280701756,25719.1875,23454.925,45310.10344827586,39379.65,45963.030303030304,19580.115384615383,26942.217391304348,0,0,0,0,0
1000000,2075.5959449044653,3504.814887979258,3378.9079215186716,3256.405909569246,3575.7420031605907,192251.72337821298,224345.96003419533,138736.3938646946,111418.97031136857,79652.46275862069,0,0,0,0,0
1100000,18395.837261696583,14634.795440437898,13861.204259724893,15756.13168379115,13062.777392166585,103562.83349498868,32449.729488982655,14059.244280442805,14381.186473429952,12104.928205128204,0,0,0,0,0
1200000,36325.52357723577,30768.671469740635,26563.782258064515,27088.206896551725,21617.984126984127,42933.707792207795,23560.21505376344,28042.22033898305,13964.725,28765.576923076922,0,0,0,0,0
1300000,2111.834708524348,3470.7970351054064,3413.2040705712043,3254.901402569908,3390.608279918757,209627.1849408315,262457.0430474513,152469.92554261893,123166.2376087779,85249.8831317051,0,0,0,0,0
1400000,18552.77223333954,14328.97941802697,12374.362905500706,15731.837388862892,12914.071907101385,116236.26409185804,34334.754536290326,14510.107044198896,11905.488521579431,9940.045261669024,0,0,0,0,0
1500000,35333.99322607959,28403.113087674716,22945.493074792244,22276.28504672897,25356.30065359477,33432.69777777778,38486.666666666664,19029.21505376344,28010.755102040817,12503.56,0,0,0,0,0
1600000,2068.879115753274,3494.8795805943496,3400.1247561711502,3281.895734625725,3512.9134429400387,219856.19433760684,289967.8532731377,167985.72463145843,131705.74676177962,85101.24198180948,0,0,0,0,0
1700000,18674.57527424611,14469.219010624929,12162.39114391144,16196.248835041939,12791.338293650793,133318.48705621302,31580.015660985722,19406.089635854343,12251.366880146386,9379.470160116449,0,0,0,0,0
1800000,35654.32723112128,28576.478083588176,24663.79634464752,20629.838297872342,17303.652173913044,34988.38461538462,21486.624203821655,25819.36,13164.76404494382,15577.89552238806,0,0,0,0,0
1900000,2029.4838253235214,3449.134210830474,3405.8500802643816,3239.3831977824484,3351.4337050105855,235673.6043627505,301606.5450810049,170709.55114572414,134848.48631239936,90071.9237050268,0,0,0,0,0
2000000,17698.344334590725,14297.934043304307,12582.907256126862,16783.693716094032,14780.539390756303,137181.74064656737,29498.727149932463,15216.546640574037,10725.816251154201,7589.424870466321,0,0,0,0,0
2100000,34180.973051519155,27352.810859728506,25664.65168539326,25179.613382899628,21447.94904458599,35248.411931818184,19954.724489795917,13979.849206349207,21809.557142857142,29327.666666666668,0,0,0,0,0
2200000,1956.2036598844188,3443.4309628000606,3423.8395745615067,3207.295730314888,3490.8106021546228,247783.7280280866,317350.38560471975,160311.39337197205,145340.650060024,88519.52080083203,0,0,0,0,0
2300000,17043.611134955485,15527.544557301648,12113.312941176471,18553.79879951981,13460.324324324325,152140.24348132487,34672.039446929644,13746.976890756303,12640.839323467231,8168.955223880597,0,0,0,0,0
2400000,32353.66329593933,24611.6438941076,24980.316532258064,25729.229102167184,16480.7625,29024.097387173395,16643.98353909465,19041.33035714286,17564.58095238095,12662.93670886076,0,0,0,0,0
2500000,2009.9943339303861,3442.4456991870225,3382.5131562327306,3187.6315171898823,3455.495835209365,253979.83035824203,333420.0761086198,165960.1999089253,149267.6074785043,92933.58192524321,0,0,0,0,0
2600000,16205.957792315612,16009.483096954196,12452.990082366785,17405.706000895658,11466.653006918574,172772.32872224244,49573.736130536134,12764.54704595186,8742.525439407955,7619.030448717948,0,0,0,0,0
2700000,35611.03666427031,26150.696162881755,23519.776293823037,21325.19034852547,15548.788659793814,29681.632352941175,19209.70754716981,13819.225806451614,13165.201492537313,15808.883720930233,0,0,0,0,0
2800000,2057.663500028651,3462.4545909722133,3441.4472474519316,3292.784291876123,3419.1008825505405,272829.56035265134,334273.1504842314,158179.09127166742,139095.54252966016,90232.75743099788,0,0,0,0,0
2900000,16892.28326698891,15642.403789758628,13160.683417882055,12032.061059342815,10774.452744765138,153941.49741646572,53141.99213759214,10935.659186535764,10607.620355411955,6462.370820668693,0,0,0,0,0
3000000,29816.897705173084,24987.198952879582,19508.888698630137,22148.138228941683,16731.713615023473,39335.36851851852,16100.192073170732,11109.404545454545,8777.073863636364,8886.620689655172,0,0,0,0,0
3100000,2010.7396277057833,3440.4273880953647,3351.8591199778375,3317.5576122740545,3360.5562739313286,285749.7792417316,353240.1897142857,170786.03113207547,139216.27940274085,93918.11092940856,0,0,0,0,0
3200000,16083.933806279256,15223.68075117371,11801.143366398017,12593.321084180348,10236.984564498347,144019.12286441293,65395.385920271416,18389.250801796024,8496.572444444444,7246.249557522124,0,0,0,0,0
3300000,26051.750055029715,21679.699162679426,19742.378064516128,11765.182968929805,23251.214743589742,52609.432170542634,15358.069230769232,8423.828358208955,15927.197674418605,11629.913385826772,0,0,0,0,0
3400000,2067.1583847801176,3449.5734786176363,3420.403994597056,3308.551374973353,3387.504573777012,298139.54614563886,371609.5056381343,178005.31123726832,139133.85358444715,79412.14499294781,0,0,0,0,0
3500000,16405.84172513649,15350.122583948458,10097.194949922416,14901.975501113586,10575.632129774987,160799.48371614673,62539.25715488216,17182.895625,7336.234929078014,6062.93993993994,0,0,0,0,0
